de.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.1111111111111111,0.0,0.2,0.03571428571428571,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0625,0.045454545454545456,0.09090909090909091,0.043478260869565216,0.0
2,0.0,0.0,0.11764705882352941,0.043478260869565216,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.11538461538461539,0.2,0.11764705882352941,0.0,0.041666666666666664
3,0.05555555555555555,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.03125,0.047619047619047616,0.09523809523809523,0.0,0.0
4,0.058823529411764705,0.0,0.047619047619047616,0.17391304347826086,0.0,0.0,0.0,0.09523809523809523,0.0,0.16666666666666666,0.10344827586206896,0.10526315789473684,0.1,0.0,0.07692307692307693
5,0.0,0.0,0.05555555555555555,0.043478260869565216,0.13333333333333333,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.07407407407407407,0.125,0.11764705882352941,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.13043478260869565,0.037037037037037035,0.14705882352941177,0.0,0.03571428571428571,0.03571428571428571,0.029411764705882353
8,0.0,0.0,0.05555555555555555,0.043478260869565216,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.20833333333333334,0.2857142857142857,0.11764705882352941,0.0,0.041666666666666664
9,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05263157894736842,0.17647058823529413,0.0
