de.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.20965696734438366,0.0,0.37062465833055064,0.06933752452815364,0.0,0.0,0.0,0.08006407690254358,0.0,0.0,0.16012815380508716,0.08770580193070293,0.16724840200141816,0.08362420100070908,0.0
2,0.0,0.0,0.24174688920761409,0.07537783614444091,0.0,0.0,0.0,0.3481553119113957,0.0,0.0,0.3481553119113957,0.38138503569823695,0.2727272727272727,0.0,0.06286946134619316
3,0.1091089451179962,0.0,0.3086066999241839,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.1111111111111111,0.09128709291752768,0.17407765595569785,0.0,0.0
4,0.11396057645963795,0.0,0.16116459280507606,0.30151134457776363,0.0,0.0,0.0,0.17407765595569785,0.0,0.28603877677367767,0.17407765595569785,0.19069251784911848,0.18181818181818182,0.0,0.12573892269238632
5,0.0,0.0,0.0944911182523068,0.08838834764831843,0.2357022603955158,0.0,0.0,0.30618621784789724,0.0,0.11180339887498948,0.20412414523193148,0.22360679774997896,0.21320071635561041,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0545544725589981,0.0,0.0,0.0,0.0,0.23145502494313785,0.06900655593423542,0.25197631533948484,0.0,0.0657951694959769,0.0657951694959769,0.04550157551932901
8,0.0,0.0,0.08058229640253803,0.15075567228888181,0.0,0.0,0.0,0.3481553119113957,0.0,0.0,0.4061811972299616,0.4767312946227962,0.2727272727272727,0.0,0.12573892269238632
9,0.1259881576697424,0.0,0.0,0.0,0.0,0.0,0.0,0.09622504486493763,0.0,0.0,0.0,0.0,0.10050378152592121,0.30151134457776363,0.0
