fr.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
11,0.23145502494313788,0.1767766952966369,0.08703882797784893,0.20412414523193154,0.0,0.2641352718976872,0.23112508176051216,0.3273268353539886,0.0,0.6172133998483678,0.0,0.09128709291752768,0.18057877962865385,0.09622504486493763,0.14433756729740646,0.09128709291752768,0.26111648393354675,0.223606797749979,0.0,0.18898223650461363,0.16666666666666669,0.0,0.08703882797784893,0.0,0.07715167498104597,0.14433756729740646,0.0,0.14433756729740646,0.1091089451179962,0.09128709291752768,0.12909944487358055,0.08333333333333334,0.09128709291752768,0.0700140042014005,0.18057877962865385,0.08703882797784893,0.10206207261596574,0.33333333333333337,0.07453559924999299,0.19867985355975656,0.08333333333333334,0.19364916731037085,0.23145502494313788,0.0
12,0.14285714285714285,0.1091089451179962,0.08058229640253803,0.12598815766974242,0.0890870806374748,0.20378478648480566,0.12838814775327387,0.20203050891044214,0.18898223650461363,0.14285714285714285,0.1336306209562122,0.253546276418555,0.16718346377260587,0.1781741612749496,0.2672612419124244,0.08451542547285165,0.24174688920761409,0.13801311186847084,0.14285714285714285,0.058321184351980436,0.15430334996209194,0.0944911182523068,0.16116459280507606,0.0,0.0,0.0668153104781061,0.0,0.0,0.20203050891044214,0.08451542547285165,0.0,0.07715167498104597,0.08451542547285165,0.0,0.05572782125753529,0.0,0.0944911182523068,0.07715167498104597,0.13801311186847084,0.061313933948496574,0.07715167498104597,0.23904572186687872,0.07142857142857142,0.0
13,0.2279211529192759,0.08703882797784893,0.12856486930664499,0.20100756305184242,0.0,0.42266645769553096,0.13655774839978377,0.24174688920761409,0.0,0.2279211529192759,0.0,0.1348399724926484,0.889108448948774,0.1421338109037403,0.21320071635561041,0.0674199862463242,0.12856486930664499,0.11009637651263604,0.0,0.09304842103984709,0.24618298195866545,0.0,0.06428243465332249,0.0,0.05698028822981897,0.10660035817780521,0.0,0.10660035817780521,0.08058229640253803,0.0674199862463242,0.09534625892455921,0.06154574548966636,0.0674199862463242,0.051708768999501914,0.17782168978975482,0.06428243465332249,0.1507556722888818,0.1846372364689991,0.16514456476895406,0.0,0.06154574548966636,0.19069251784911842,0.0,0.0
14,0.11952286093343936,0.09128709291752768,0.13483997249264842,0.10540925533894598,0.0,0.2045983018411421,0.14322297480788657,0.16903085094570328,0.0,0.11952286093343936,0.0,0.14142135623730948,0.18650096164806276,0.5962847939999439,0.22360679774997896,0.0,0.13483997249264842,0.11547005383792514,0.0,0.19518001458970666,0.2581988897471611,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09325048082403138,0.0,0.15811388300841897,0.12909944487358055,0.11547005383792514,0.0,0.0,0.19999999999999996,0.0,0.0
15,0.2672612419124244,0.20412414523193154,0.15075567228888181,0.11785113019775793,0.16666666666666666,0.30499714066520944,0.24019223070763068,0.1889822365046136,0.23570226039551587,0.1336306209562122,0.25,0.15811388300841897,0.20851441405707477,0.3333333333333333,0.75,0.15811388300841897,0.45226701686664544,0.2581988897471611,0.1336306209562122,0.1091089451179962,0.2886751345948129,0.17677669529663687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14433756729740646,0.15811388300841897,0.0,0.10425720702853739,0.0,0.17677669529663687,0.14433756729740646,0.12909944487358055,0.0,0.14433756729740646,0.33541019662496846,0.0,0.0
16,0.0,0.12909944487358058,0.0,0.0,0.0,0.19289712886816487,0.15191090506254998,0.0,0.14907119849998599,0.08451542547285165,0.0,0.0,0.0659380473395787,0.0,0.0,0.8999999999999998,0.0,0.0,0.08451542547285165,0.13801311186847084,0.0,0.0,0.09534625892455924,0.253546276418555,0.1690308509457033,0.07905694150420949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659380473395787,0.19069251784911848,0.22360679774997896,0.0,0.0,0.07254762501100116,0.09128709291752768,0.0,0.1690308509457033,0.0
17,0.08451542547285165,0.12909944487358058,0.09534625892455924,0.14907119849998599,0.0,0.19289712886816487,0.15191090506254998,0.23904572186687872,0.14907119849998599,0.1690308509457033,0.0,0.19999999999999996,0.1318760946791574,0.21081851067789195,0.31622776601683794,0.0,0.5720775535473553,0.24494897427831777,0.08451542547285165,0.2760262237369417,0.18257418583505536,0.11180339887498948,0.0,0.08451542547285165,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.0,0.0,0.07669649888473704,0.0659380473395787,0.0,0.11180339887498948,0.18257418583505536,0.1632993161855452,0.07254762501100116,0.0,0.21213203435596423,0.1690308509457033,0.0
18,0.07715167498104597,0.05892556509887897,0.08703882797784893,0.13608276348795434,0.0,0.1320676359488436,0.09245003270420486,0.1091089451179962,0.06804138174397717,0.15430334996209194,0.0,0.18257418583505536,0.12038585308576923,0.09622504486493763,0.2886751345948129,0.0,0.26111648393354675,0.6708203932499369,0.07715167498104597,0.06299407883487121,0.16666666666666669,0.0,0.3481553119113957,0.0,0.0,0.0,0.0,0.0,0.1091089451179962,0.0,0.0,0.08333333333333334,0.18257418583505536,0.0,0.12038585308576923,0.0,0.10206207261596574,0.08333333333333334,0.223606797749979,0.0,0.0,0.3227486121839514,0.3086066999241839,0.0
19,0.14285714285714285,0.1091089451179962,0.0,0.06299407883487121,0.1781741612749496,0.08151391459392227,0.21398024625545645,0.10101525445522107,0.37796447300922725,0.0,0.2672612419124244,0.08451542547285165,0.0,0.1781741612749496,0.2672612419124244,0.253546276418555,0.24174688920761409,0.0,0.5,0.11664236870396087,0.0,0.1889822365046136,0.08058229640253803,0.14285714285714285,0.0,0.0668153104781061,0.0944911182523068,0.0,0.10101525445522107,0.0,0.11952286093343936,0.23145502494313788,0.253546276418555,0.12964074471043288,0.05572782125753529,0.16116459280507606,0.0,0.0,0.06900655593423542,0.12262786789699315,0.23145502494313788,0.17928429140015903,0.14285714285714285,0.0
20,0.0668153104781061,0.15309310892394865,0.07537783614444091,0.05892556509887897,0.0,0.1906232129157559,0.24019223070763068,0.2834733547569204,0.0,0.0668153104781061,0.0,0.15811388300841897,0.10425720702853739,0.16666666666666666,0.125,0.15811388300841897,0.15075567228888181,0.12909944487358055,0.1336306209562122,0.6546536707079772,0.14433756729740646,0.0,0.15075567228888181,0.1336306209562122,0.0,0.125,0.17677669529663687,0.0,0.0,0.0,0.22360679774997896,0.14433756729740646,0.15811388300841897,0.30316953129541624,0.20851441405707477,0.30151134457776363,0.08838834764831843,0.07216878364870323,0.12909944487358055,0.22941573387056174,0.14433756729740646,0.11180339887498948,0.1336306209562122,0.0
21,0.15430334996209194,0.11785113019775793,0.17407765595569785,0.13608276348795434,0.0,0.2641352718976872,0.18490006540840973,0.2182178902359924,0.0,0.15430334996209194,0.0,0.18257418583505536,0.24077170617153845,0.19245008972987526,0.2886751345948129,0.0,0.17407765595569785,0.14907119849998599,0.0,0.12598815766974242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12038585308576923,0.0,0.20412414523193148,0.16666666666666669,0.14907119849998599,0.0,0.0,0.2581988897471611,0.0,0.0
22,0.11952286093343936,0.09128709291752768,0.0,0.0,0.14907119849998599,0.06819943394704736,0.07161148740394328,0.0,0.21081851067789195,0.0,0.22360679774997896,0.0,0.0,0.29814239699997197,0.22360679774997896,0.14142135623730948,0.13483997249264842,0.0,0.11952286093343936,0.0,0.0,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12909944487358055,0.14142135623730948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12909944487358055,0.09999999999999998,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0919600979743406,0.04828045495852676,0.11396057645963795,0.0,0.08058229640253803,0.0,0.09534625892455924,0.06286946134619316,0.0,0.0,0.09534625892455924,0.0,0.3113995776646092,0.08058229640253803,0.1315903389919538,0.0,0.0,0.9090909090909091,0.08058229640253803,0.0,0.15075567228888181,0.10660035817780521,0.0,0.11396057645963795,0.09534625892455924,0.13483997249264842,0.17407765595569785,0.28603877677367767,0.14625448482542613,0.12573892269238632,0.18181818181818182,0.0,0.0,0.0778498944161523,0.2075143391598224,0.08703882797784893,0.13483997249264842,0.3223291856101521,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.04622501635210243,0.1091089451179962,0.13608276348795434,0.07715167498104597,0.0,0.0,0.0,0.0,0.0,0.27386127875258304,0.0,0.07453559924999299,0.07715167498104597,0.12598815766974242,0.0,0.0,0.08703882797784893,0.6172133998483678,0.3086066999241839,0.14433756729740646,0.10206207261596574,0.0,0.0,0.0,0.12909944487358055,0.08333333333333334,0.09128709291752768,0.140028008402801,0.12038585308576923,0.3481553119113957,0.20412414523193148,0.0,0.0,0.19867985355975656,0.16666666666666669,0.0,0.07715167498104597,0.0
25,0.0,0.0,0.0,0.0,0.10050378152592121,0.0,0.0,0.0,0.1421338109037403,0.0,0.0,0.0,0.0,0.0,0.0,0.19069251784911848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3223291856101521,0.8864052604279183,0.15075567228888181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.21320071635561041,0.0,0.0,0.0,0.17407765595569785,0.0,0.0,0.0
26,0.15430334996209194,0.0,0.0,0.13608276348795434,0.0,0.0,0.0,0.0,0.06804138174397717,0.07715167498104597,0.0,0.09128709291752768,0.06019292654288461,0.09622504486493763,0.0,0.09128709291752768,0.0,0.0,0.0,0.0,0.0,0.10206207261596574,0.08703882797784893,0.07715167498104597,0.23145502494313788,0.649519052838329,0.10206207261596574,0.14433756729740646,0.2182178902359924,0.18257418583505536,0.2581988897471611,0.16666666666666669,0.09128709291752768,0.140028008402801,0.18057877962865385,0.26111648393354675,0.20412414523193148,0.16666666666666669,0.0,0.13245323570650439,0.25000000000000006,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.05661385170722978,0.13363062095621217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944911182523068,0.1543033499620919,0.0,0.0,0.10660035817780521,0.0944911182523068,0.0,0.17677669529663687,0.8749999999999998,0.17677669529663687,0.0,0.0,0.31622776601683794,0.30618621784789724,0.22360679774997896,0.25724787771376323,0.14744195615489714,0.42640143271122083,0.12499999999999997,0.0,0.09128709291752767,0.32444284226152503,0.20412414523193148,0.15811388300841897,0.0944911182523068,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.08006407690254357,0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336306209562122,0.2182178902359924,0.0,0.0,0.15075567228888181,0.1336306209562122,0.0,0.125,0.17677669529663687,0.0,0.0,0.0,0.22360679774997896,0.14433756729740646,0.15811388300841897,0.24253562503633297,0.20851441405707477,0.30151134457776363,0.0,0.0,0.0,0.22941573387056174,0.14433756729740646,0.0,0.1336306209562122,0.0
29,0.0,0.0,0.0,0.05270462766947299,0.0,0.0,0.03580574370197164,0.08451542547285164,0.05270462766947299,0.0,0.0,0.21213203435596423,0.0,0.0,0.0,0.0,0.06741998624632421,0.0,0.11952286093343936,0.09759000729485333,0.0,0.0,0.20225995873897262,0.05976143046671968,0.0,0.16770509831248423,0.07905694150420949,0.0,0.6761234037828131,0.7071067811865475,0.19999999999999996,0.06454972243679027,0.07071067811865474,0.10846522890932808,0.04662524041201569,0.26967994498529685,0.0,0.0,0.05773502691896257,0.2051956704170308,0.06454972243679027,0.04999999999999999,0.11952286093343936,0.0
30,0.23904572186687872,0.0,0.0,0.21081851067789195,0.0,0.0,0.07161148740394328,0.16903085094570328,0.0,0.11952286093343936,0.0,0.0,0.09325048082403138,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.19518001458970666,0.0,0.0,0.13483997249264842,0.11952286093343936,0.11952286093343936,0.4472135954999579,0.31622776601683794,0.22360679774997896,0.33806170189140655,0.28284271247461895,0.7999999999999998,0.3872983346207417,0.28284271247461895,0.5423261445466404,0.4662524041201569,0.674199862463242,0.15811388300841897,0.12909944487358055,0.0,0.3077935056255462,0.3872983346207417,0.0,0.11952286093343936,0.0
31,0.14285714285714285,0.0,0.0,0.12598815766974242,0.0,0.0,0.08559209850218258,0.20203050891044214,0.0,0.14285714285714285,0.0,0.0,0.05572782125753529,0.0,0.0,0.0,0.0,0.06900655593423542,0.14285714285714285,0.23328473740792174,0.0,0.0,0.24174688920761409,0.14285714285714285,0.07142857142857142,0.33407655239053047,0.3779644730092272,0.1336306209562122,0.10101525445522107,0.08451542547285165,0.47809144373375745,0.7715167498104596,0.4225771273642583,0.38892223413129867,0.33436692754521175,0.5640760748177662,0.0944911182523068,0.15430334996209194,0.13801311186847084,0.36788360369097944,0.3086066999241839,0.11952286093343936,0.21428571428571427,0.0
32,0.23145502494313788,0.05892556509887897,0.0,0.13608276348795434,0.09622504486493763,0.044022545316281206,0.09245003270420486,0.1091089451179962,0.13608276348795434,0.15430334996209194,0.14433756729740646,0.0,0.06019292654288461,0.09622504486493763,0.14433756729740646,0.09128709291752768,0.08703882797784893,0.07453559924999299,0.15430334996209194,0.12598815766974242,0.0,0.10206207261596574,0.17407765595569785,0.07715167498104597,0.07715167498104597,0.21650635094610968,0.20412414523193148,0.14433756729740646,0.1091089451179962,0.09128709291752768,0.2581988897471611,0.41666666666666674,0.6390096504226938,0.2100420126042015,0.3009646327144231,0.3481553119113957,0.0,0.08333333333333334,0.223606797749979,0.19867985355975656,0.25000000000000006,0.19364916731037085,0.15430334996209194,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.08006407690254357,0.1889822365046136,0.05892556509887897,0.0,0.0,0.07905694150420949,0.0,0.0,0.0,0.07905694150420949,0.0,0.0,0.1336306209562122,0.2182178902359924,0.0,0.0,0.22613350843332272,0.2672612419124244,0.2004459314343183,0.3125,0.2651650429449553,0.0,0.0944911182523068,0.07905694150420949,0.4472135954999579,0.21650635094610968,0.15811388300841897,0.6669729688499156,0.26064301757134345,0.45226701686664544,0.17677669529663687,0.0,0.0,0.3441236008058426,0.2886751345948129,0.0,0.1336306209562122,0.0
34,0.27863910628767646,0.042562826537937436,0.06286946134619316,0.24573659359149527,0.0,0.09539445011233404,0.10016708449412667,0.15762208124782012,0.049147318718299055,0.22291128503014115,0.0,0.0659380473395787,0.1739130434782609,0.06950480468569159,0.10425720702853739,0.0659380473395787,0.06286946134619316,0.1076763804116331,0.05572782125753529,0.13650472655798704,0.12038585308576923,0.0,0.12573892269238632,0.11145564251507058,0.22291128503014115,0.36490022459988086,0.14744195615489714,0.20851441405707477,0.23643312187173018,0.1978141420187361,0.3730019232961255,0.3009646327144231,0.2637521893583148,0.3034330424545042,0.7826086956521741,0.44008622942335207,0.2211629342323457,0.18057877962865385,0.26919095102908275,0.14350946197048195,0.3009646327144231,0.13987572123604708,0.11145564251507058,0.0
35,0.0,0.0,0.0,0.07453559924999299,0.0,0.0,0.10127393670836665,0.23904572186687872,0.14907119849998599,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.09999999999999998,0.09534625892455924,0.0,0.253546276418555,0.2760262237369417,0.0,0.0,0.19069251784911848,0.253546276418555,0.1690308509457033,0.31622776601683794,0.4472135954999579,0.0,0.23904572186687872,0.09999999999999998,0.42426406871192845,0.3651483716701107,0.29999999999999993,0.3834824944236852,0.1978141420187361,0.8581163303210331,0.22360679774997896,0.0,0.1632993161855452,0.5078333750770081,0.3651483716701107,0.14142135623730948,0.253546276418555,0.0
36,0.1091089451179962,0.08333333333333334,0.12309149097933275,0.09622504486493764,0.0,0.18677184190940718,0.1307440900921227,0.1543033499620919,0.09622504486493764,0.1091089451179962,0.0,0.12909944487358058,0.17025130615174974,0.13608276348795434,0.20412414523193154,0.25819888974716115,0.12309149097933275,0.10540925533894598,0.0,0.08908708063747481,0.23570226039551587,0.0,0.0,0.2182178902359924,0.2182178902359924,0.20412414523193154,0.14433756729740646,0.0,0.0,0.0,0.18257418583505536,0.11785113019775793,0.0,0.09901475429766744,0.17025130615174974,0.2461829819586655,0.7216878364870323,0.11785113019775793,0.10540925533894598,0.1873171623163388,0.23570226039551587,0.18257418583505536,0.0,0.0
37,0.40406101782088427,0.07715167498104596,0.11396057645963795,0.2672612419124244,0.0,0.17291712531127051,0.12104550653376046,0.14285714285714285,0.0,0.20203050891044214,0.0,0.11952286093343936,0.23643312187173018,0.1259881576697424,0.1889822365046136,0.0,0.11396057645963795,0.0975900072948533,0.0,0.08247860988423225,0.2182178902359924,0.0,0.0,0.0,0.10101525445522107,0.1889822365046136,0.0,0.1889822365046136,0.14285714285714285,0.11952286093343936,0.16903085094570328,0.2182178902359924,0.11952286093343936,0.09166984970282112,0.23643312187173018,0.11396057645963795,0.13363062095621217,0.7637626158259734,0.0975900072948533,0.0,0.1091089451179962,0.16903085094570328,0.0,0.0
38,0.20701966780270628,0.05270462766947299,0.0778498944161523,0.24343224778007383,0.0,0.1181248846437237,0.12403473458920844,0.1951800145897066,0.06085806194501846,0.20701966780270628,0.0,0.1632993161855452,0.16151457061744964,0.08606629658238703,0.12909944487358055,0.0,0.1556997888323046,0.19999999999999998,0.13801311186847084,0.1690308509457033,0.14907119849998599,0.0,0.23354968324845687,0.06900655593423542,0.06900655593423542,0.19364916731037085,0.18257418583505533,0.12909944487358055,0.1951800145897066,0.0816496580927726,0.23094010767585027,0.29814239699997197,0.40824829046386296,0.18786728732554484,0.3768673314407159,0.3113995776646092,0.09128709291752767,0.14907119849998599,0.6666666666666666,0.1777046633277277,0.14907119849998599,0.28867513459481287,0.2760262237369417,0.0
39,0.0,0.04811252243246882,0.0,0.0,0.0,0.035944257734479484,0.11322770341445958,0.2672612419124244,0.055555555555555566,0.06299407883487121,0.0,0.07453559924999299,0.0,0.0,0.0,0.07453559924999299,0.07106690545187015,0.0,0.12598815766974242,0.2571722499368199,0.0,0.0,0.21320071635561047,0.18898223650461363,0.12598815766974242,0.2946278254943948,0.3333333333333333,0.0,0.0890870806374748,0.07453559924999299,0.31622776601683794,0.2721655269759087,0.223606797749979,0.2858309752375147,0.14744195615489716,0.5685352436149612,0.25,0.06804138174397717,0.06085806194501846,0.7570332986102252,0.3402069087198859,0.05270462766947299,0.12598815766974242,0.0
40,0.3086066999241839,0.05892556509887897,0.0,0.13608276348795434,0.09622504486493763,0.044022545316281206,0.1386750490563073,0.2182178902359924,0.20412414523193154,0.07715167498104597,0.14433756729740646,0.0,0.06019292654288461,0.09622504486493763,0.14433756729740646,0.18257418583505536,0.08703882797784893,0.0,0.23145502494313788,0.25197631533948484,0.0,0.10206207261596574,0.17407765595569785,0.23145502494313788,0.23145502494313788,0.43301270189221935,0.30618621784789724,0.14433756729740646,0.1091089451179962,0.09128709291752768,0.5163977794943222,0.41666666666666674,0.3651483716701107,0.420084025208403,0.3009646327144231,0.6092717958449424,0.20412414523193148,0.16666666666666669,0.0,0.33113308926626095,0.6666666666666667,0.12909944487358055,0.15430334996209194,0.0
41,0.11145564251507058,0.08512565307587487,0.12573892269238632,0.14744195615489716,0.0,0.22258705026211276,0.16694514082354445,0.23643312187173018,0.049147318718299055,0.16718346377260587,0.0,0.2637521893583148,0.1739130434782609,0.13900960937138318,0.20851441405707477,0.0,0.18860838403857946,0.26919095102908275,0.11145564251507058,0.18200630207731605,0.24077170617153845,0.0,0.3772167680771589,0.05572782125753529,0.0,0.10425720702853739,0.14744195615489714,0.10425720702853739,0.15762208124782012,0.0659380473395787,0.09325048082403138,0.12038585308576923,0.1318760946791574,0.10114434748483474,0.1739130434782609,0.12573892269238632,0.14744195615489714,0.12038585308576923,0.2153527608232662,0.14350946197048195,0.12038585308576923,0.6527533657682196,0.22291128503014115,0.0
42,0.0,0.0,0.0,0.07453559924999299,0.0,0.0,0.10127393670836665,0.11952286093343936,0.14907119849998599,0.08451542547285165,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.19069251784911848,0.3265986323710904,0.1690308509457033,0.13801311186847084,0.0,0.0,0.4767312946227962,0.1690308509457033,0.0,0.07905694150420949,0.11180339887498948,0.0,0.11952286093343936,0.0,0.14142135623730948,0.18257418583505536,0.29999999999999993,0.15339299776947407,0.1318760946791574,0.19069251784911848,0.0,0.0,0.1632993161855452,0.14509525002200233,0.09128709291752768,0.21213203435596423,0.6761234037828132,0.0
