fr.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
16,0.0,0.06896551724137931,0.0,0.0,0.0,0.10526315789473684,0.08108108108108109,0.0,0.1,0.043478260869565216,0.0,0.0,0.038461538461538464,0.0,0.0,0.8181818181818182,0.0,0.0,0.05,0.08695652173913043,0.0,0.0,0.05,0.14285714285714285,0.05,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.05,0.06896551724137931,0.05,0.08695652173913043,0.0,0.05,0.05263157894736842,0.13333333333333333,0.1,0.09090909090909091,0.0,0.1111111111111111,0.038461538461538464,0.11764705882352941,0.16666666666666666,0.0,0.4,0.13636363636363635,0.05,0.13636363636363635,0.08333333333333333,0.058823529411764705,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.045454545454545456,0.03125,0.045454545454545456,0.08,0.0,0.023255813953488372,0.024390243902439025,0.05555555555555555,0.043478260869565216,0.08333333333333333,0.0,0.1,0.03571428571428571,0.05,0.14285714285714285,0.0,0.15,0.5,0.045454545454545456,0.038461538461538464,0.07142857142857142,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.047619047619047616,0.03225806451612903,0.0,0.04,0.05263157894736842,0.023809523809523808,0.10810810810810811,0.058823529411764705,0.15,0.0,0.07142857142857142,0.05,0.0,0.05263157894736842,0.07142857142857142,0.10526315789473684,0.1,0.0,0.375,0.04,0.0,0.05555555555555555,0.047619047619047616,0.08695652173913043,0.0,0.043478260869565216,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.043478260869565216,0.0967741935483871,0.043478260869565216,0.037037037037037035,0.0,0.07142857142857142,0.10256410256410256,0.1111111111111111,0.0,0.038461538461538464,0.0,0.09523809523809523,0.034482758620689655,0.1,0.0625,0.09523809523809523,0.09090909090909091,0.07692307692307693,0.043478260869565216,0.4,0.06666666666666667,0.0,0.043478260869565216,0.038461538461538464,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.07692307692307693,0.043478260869565216,0.07692307692307693,0.058823529411764705,0.0,0.029411764705882353,0.03125,0.1111111111111111,0.0,0.0625,0.0,0.08333333333333333,0.05263157894736842,0.09090909090909091,0.16666666666666666,0.0,0.07692307692307693,0.058823529411764705,0.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.06666666666666667,0.04,0.0,0.0,0.07692307692307693,0.027777777777777776,0.029411764705882353,0.0,0.0625,0.0,0.125,0.0,0.0,0.16666666666666666,0.125,0.07142857142857142,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.025,0.058823529411764705,0.0,0.041666666666666664,0.0,0.05,0.037037037037037035,0.0,0.0,0.05,0.0,0.18181818181818182,0.047619047619047616,0.04,0.0,0.0,0.8333333333333334,0.041666666666666664,0.0,0.09090909090909091,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.05555555555555555,0.09090909090909091,0.04,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.038461538461538464,0.045454545454545456,0.038461538461538464,0.0,0.0,0.045454545454545456,0.4444444444444444,0.15,0.08695652173913043,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.7272727272727273,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.045454545454545456,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.043478260869565216,0.04,0.0,0.047619047619047616,0.03571428571428571,0.05,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.045454545454545456,0.04,0.09523809523809523,0.47058823529411764,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.045454545454545456,0.0,0.0,0.05555555555555555,0.047619047619047616,0.0,0.10526315789473684,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.11764705882352941,0.04,0.043478260869565216,0.037037037037037035,0.030303030303030304,0.1,0.0,0.0,0.03571428571428571,0.07142857142857142,0.04,0.03333333333333333,0.08695652173913043,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.6666666666666666,0.21428571428571427,0.15384615384615385,0.26666666666666666,0.19047619047619047,0.4444444444444444,0.08333333333333333,0.0625,0.0,0.10526315789473684,0.21428571428571427,0.0,0.06666666666666667,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.23076923076923078,0.6428571428571429,0.23529411764705882,0.13636363636363635,0.14814814814814814,0.26666666666666666,0.05555555555555555,0.09523809523809523,0.08333333333333333,0.125,0.15,0.07692307692307693,0.1,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.13333333333333333,0.2631578947368421,0.4666666666666667,0.08333333333333333,0.14285714285714285,0.17647058823529413,0.0,0.043478260869565216,0.125,0.07692307692307693,0.14285714285714285,0.11538461538461539,0.09523809523809523,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.2,0.08695652173913043,0.045454545454545456,0.42105263157894735,0.13793103448275862,0.16666666666666666,0.10526315789473684,0.0,0.0,0.11538461538461539,0.13636363636363635,0.0,0.043478260869565216,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.13636363636363635,0.14285714285714285,0.1111111111111111,0.13333333333333333,0.6,0.21739130434782608,0.12,0.06666666666666667,0.16666666666666666,0.058823529411764705,0.14285714285714285,0.05714285714285714,0.06896551724137931,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.2,0.1875,0.13333333333333333,0.10526315789473684,0.08,0.6666666666666666,0.15384615384615385,0.0,0.1,0.21052631578947367,0.1875,0.09090909090909091,0.125,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.058823529411764705,0.0,0.05263157894736842,0.08333333333333333,0.16666666666666666,0.5555555555555556,0.058823529411764705,0.05,0.1,0.125,0.045454545454545456,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.09090909090909091,0.11764705882352941,0.0625,0.05,0.08,0.07142857142857142,0.07142857142857142,0.5833333333333334,0.047619047619047616,0.0,0.05555555555555555,0.043478260869565216,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.1111111111111111,0.17391304347826086,0.25,0.07407407407407407,0.20689655172413793,0.15,0.045454545454545456,0.08,0.5,0.06896551724137931,0.08,0.14285714285714285,0.18181818181818182,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.1111111111111111,0.125,0.08695652173913043,0.07407407407407407,0.06060606060606061,0.2777777777777778,0.15,0.038461538461538464,0.034482758620689655,0.55,0.17391304347826086,0.03225806451612903,0.04,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2727272727272727,0.23529411764705882,0.1875,0.15,0.11538461538461539,0.3076923076923077,0.13333333333333333,0.10526315789473684,0.0,0.08695652173913043,0.5,0.08333333333333333,0.05263157894736842,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.041666666666666664,0.06666666666666667,0.07142857142857142,0.030303030303030304,0.08108108108108109,0.037037037037037035,0.037037037037037035,0.03225806451612903,0.09375,0.058823529411764705,0.06666666666666667,0.4230769230769231,0.14814814814814814,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.1,0.17647058823529413,0.043478260869565216,0.07142857142857142,0.058823529411764705,0.0,0.0,0.08695652173913043,0.04,0.047619047619047616,0.125,0.6153846153846154,0.0
