fr.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
11,0.23145502494313788,0.1767766952966369,0.08703882797784893,0.20412414523193154,0.0,0.2641352718976872,0.23112508176051216,0.3273268353539886,0.0,0.6172133998483678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889108448948774,0.1421338109037403,0.21320071635561041,0.0674199862463242,0.12856486930664499,0.11009637651263604,0.0,0.09304842103984709,0.24618298195866545,0.0,0.06428243465332249,0.0,0.05698028822981897,0.10660035817780521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18650096164806276,0.5962847939999439,0.22360679774997896,0.0,0.13483997249264842,0.11547005383792514,0.0,0.19518001458970666,0.2581988897471611,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.3333333333333333,0.75,0.15811388300841897,0.45226701686664544,0.2581988897471611,0.1336306209562122,0.1091089451179962,0.2886751345948129,0.17677669529663687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659380473395787,0.0,0.0,0.8999999999999998,0.0,0.0,0.08451542547285165,0.13801311186847084,0.0,0.0,0.09534625892455924,0.253546276418555,0.1690308509457033,0.07905694150420949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318760946791574,0.21081851067789195,0.31622776601683794,0.0,0.5720775535473553,0.24494897427831777,0.08451542547285165,0.2760262237369417,0.18257418583505536,0.11180339887498948,0.0,0.08451542547285165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12038585308576923,0.09622504486493763,0.2886751345948129,0.0,0.26111648393354675,0.6708203932499369,0.07715167498104597,0.06299407883487121,0.16666666666666669,0.0,0.3481553119113957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1781741612749496,0.2672612419124244,0.253546276418555,0.24174688920761409,0.0,0.5,0.11664236870396087,0.0,0.1889822365046136,0.08058229640253803,0.14285714285714285,0.0,0.0668153104781061,0.0944911182523068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425720702853739,0.16666666666666666,0.125,0.15811388300841897,0.15075567228888181,0.12909944487358055,0.1336306209562122,0.6546536707079772,0.14433756729740646,0.0,0.15075567228888181,0.1336306209562122,0.0,0.125,0.17677669529663687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24077170617153845,0.19245008972987526,0.2886751345948129,0.0,0.17407765595569785,0.14907119849998599,0.0,0.12598815766974242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29814239699997197,0.22360679774997896,0.14142135623730948,0.13483997249264842,0.0,0.11952286093343936,0.0,0.0,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06286946134619316,0.0,0.0,0.09534625892455924,0.0,0.3113995776646092,0.08058229640253803,0.1315903389919538,0.0,0.0,0.9090909090909091,0.08058229640253803,0.0,0.15075567228888181,0.10660035817780521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27386127875258304,0.0,0.07453559924999299,0.07715167498104597,0.12598815766974242,0.0,0.0,0.08703882797784893,0.6172133998483678,0.3086066999241839,0.14433756729740646,0.10206207261596574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19069251784911848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3223291856101521,0.8864052604279183,0.15075567228888181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06019292654288461,0.09622504486493763,0.0,0.09128709291752768,0.0,0.0,0.0,0.0,0.0,0.10206207261596574,0.08703882797784893,0.07715167498104597,0.23145502494313788,0.649519052838329,0.10206207261596574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944911182523068,0.1543033499620919,0.0,0.0,0.10660035817780521,0.0944911182523068,0.0,0.17677669529663687,0.8749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.19999999999999996,0.06454972243679027,0.07071067811865474,0.10846522890932808,0.04662524041201569,0.26967994498529685,0.0,0.0,0.05773502691896257,0.2051956704170308,0.06454972243679027,0.04999999999999999,0.11952286093343936,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28284271247461895,0.7999999999999998,0.3872983346207417,0.28284271247461895,0.5423261445466404,0.4662524041201569,0.674199862463242,0.15811388300841897,0.12909944487358055,0.0,0.3077935056255462,0.3872983346207417,0.0,0.11952286093343936,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451542547285165,0.47809144373375745,0.7715167498104596,0.4225771273642583,0.38892223413129867,0.33436692754521175,0.5640760748177662,0.0944911182523068,0.15430334996209194,0.13801311186847084,0.36788360369097944,0.3086066999241839,0.11952286093343936,0.21428571428571427,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09128709291752768,0.2581988897471611,0.41666666666666674,0.6390096504226938,0.2100420126042015,0.3009646327144231,0.3481553119113957,0.0,0.08333333333333334,0.223606797749979,0.19867985355975656,0.25000000000000006,0.19364916731037085,0.15430334996209194,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07905694150420949,0.4472135954999579,0.21650635094610968,0.15811388300841897,0.6669729688499156,0.26064301757134345,0.45226701686664544,0.17677669529663687,0.0,0.0,0.3441236008058426,0.2886751345948129,0.0,0.1336306209562122,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978141420187361,0.3730019232961255,0.3009646327144231,0.2637521893583148,0.3034330424545042,0.7826086956521741,0.44008622942335207,0.2211629342323457,0.18057877962865385,0.26919095102908275,0.14350946197048195,0.3009646327144231,0.13987572123604708,0.11145564251507058,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.42426406871192845,0.3651483716701107,0.29999999999999993,0.3834824944236852,0.1978141420187361,0.8581163303210331,0.22360679774997896,0.0,0.1632993161855452,0.5078333750770081,0.3651483716701107,0.14142135623730948,0.253546276418555,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18257418583505536,0.11785113019775793,0.0,0.09901475429766744,0.17025130615174974,0.2461829819586655,0.7216878364870323,0.11785113019775793,0.10540925533894598,0.1873171623163388,0.23570226039551587,0.18257418583505536,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.16903085094570328,0.2182178902359924,0.11952286093343936,0.09166984970282112,0.23643312187173018,0.11396057645963795,0.13363062095621217,0.7637626158259734,0.0975900072948533,0.0,0.1091089451179962,0.16903085094570328,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816496580927726,0.23094010767585027,0.29814239699997197,0.40824829046386296,0.18786728732554484,0.3768673314407159,0.3113995776646092,0.09128709291752767,0.14907119849998599,0.6666666666666666,0.1777046633277277,0.14907119849998599,0.28867513459481287,0.2760262237369417,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07453559924999299,0.31622776601683794,0.2721655269759087,0.223606797749979,0.2858309752375147,0.14744195615489716,0.5685352436149612,0.25,0.06804138174397717,0.06085806194501846,0.7570332986102252,0.3402069087198859,0.05270462766947299,0.12598815766974242,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09128709291752768,0.5163977794943222,0.41666666666666674,0.3651483716701107,0.420084025208403,0.3009646327144231,0.6092717958449424,0.20412414523193148,0.16666666666666669,0.0,0.33113308926626095,0.6666666666666667,0.12909944487358055,0.15430334996209194,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659380473395787,0.09325048082403138,0.12038585308576923,0.1318760946791574,0.10114434748483474,0.1739130434782609,0.12573892269238632,0.14744195615489714,0.12038585308576923,0.2153527608232662,0.14350946197048195,0.12038585308576923,0.6527533657682196,0.22291128503014115,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14142135623730948,0.18257418583505536,0.29999999999999993,0.15339299776947407,0.1318760946791574,0.19069251784911848,0.0,0.0,0.1632993161855452,0.14509525002200233,0.09128709291752768,0.21213203435596423,0.6761234037828132,0.0
