fr.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
12,0.13043478260869565,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.05555555555555555,0.17647058823529413,0.0,0.42105263157894735,0.038461538461538464,0.05263157894736842,0.15789473684210525,0.0,0.04,0.05,0.0,0.05263157894736842
13,0.043478260869565216,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
14,0.1,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.23076923076923078,0.058823529411764705,0.0,0.0,0.0,0.0,0.02857142857142857
15,0.1111111111111111,0.08333333333333333,0.043478260869565216,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.10526315789473684,0.0,0.0,0.45454545454545453,0.06666666666666667,0.1111111111111111,0.058823529411764705,0.038461538461538464,0.0967741935483871
16,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.1111111111111111,0.2,0.0,0.0,0.0,0.0,0.0
17,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.06666666666666667,0.0,0.045454545454545456,0.034482758620689655
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.06666666666666667,0.0,0.045454545454545456,0.034482758620689655
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.07142857142857142,0.0,0.047619047619047616,0.03571428571428571
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.07142857142857142,0.0,0.047619047619047616,0.03571428571428571
21,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.11764705882352941,0.08695652173913043,0.045454545454545456,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.1111111111111111,0.0,0.0,0.25,0.07142857142857142,0.26666666666666666,0.06060606060606061,0.04,0.13793103448275862
23,0.0,0.041666666666666664,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.029411764705882353,0.0,0.03125
24,0.13793103448275862,0.14705882352941177,0.08823529411764706,0.0,0.0,0.0,0.08333333333333333,0.125,0.0,0.0625,0.0,0.0,0.07407407407407407,0.0,0.06451612903225806,0.3611111111111111,0.0,0.06818181818181818
25,0.125,0.13793103448275862,0.10714285714285714,0.047619047619047616,0.0,0.0,0.0,0.16666666666666666,0.0,0.07692307692307693,0.037037037037037035,0.0,0.09523809523809523,0.0,0.08,0.30303030303030304,0.0,0.17142857142857143
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.07692307692307693,0.0,0.05,0.037037037037037035
27,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.07692307692307693,0.0,0.05,0.037037037037037035
29,0.0,0.34782608695652173,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.14705882352941177
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.07692307692307693,0.0,0.05,0.037037037037037035
31,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0967741935483871
32,0.0,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.1111111111111111,0.058823529411764705,0.125,0.25925925925925924
33,0.0,0.12,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.11538461538461539,0.16129032258064516
34,0.29411764705882354,0.07692307692307693,0.23809523809523808,0.0625,0.0,0.0,0.0,0.14285714285714285,0.0,0.09523809523809523,0.0,0.06666666666666667,0.125,0.0,0.047619047619047616,0.05555555555555555,0.07407407407407407,0.2413793103448276
35,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.12,0.4166666666666667,0.23076923076923078,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.07407407407407407,0.0,0.047619047619047616,0.14285714285714285,0.043478260869565216,0.12,0.1282051282051282,0.12903225806451613,0.2
