it.en,1,2,3,4,5,6
1,0.015384615384615385,0.01639344262295082,0.0,0.02631578947368421,0.10606060606060606,0.0
2,0.08108108108108109,0.09090909090909091,0.0851063829787234,0.0196078431372549,0.044444444444444446,0.0
3,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
