de.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
18,0.12403473458920847,0.15811388300841897,0.15811388300841897,0.0,0.19999999999999996,0.0,0.30429030972509225,0.1556997888323046,0.29814239699997197,0.0,0.12909944487358055,0.47809144373375745,0.28603877677367767,0.19999999999999996,0.22360679774997896,0.0,0.28284271247461895,0.2581988897471611,0.11952286093343936,0.11180339887498948,0.2581988897471611,0.0,0.13483997249264842,0.0,0.0,0.12909944487358055,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,0.11180339887498948,0.09325048082403138,0.14142135623730948,0.18257418583505536,0.16903085094570328,0.23094010767585027,0.10540925533894598,0.0,0.3730019232961255,0.14142135623730948
19,0.23652495839563303,0.1507556722888818,0.0,0.0,0.19069251784911842,0.0,0.4061811972299616,0.07422696190252055,0.21320071635561044,0.0,0.1846372364689991,0.2279211529192759,0.8181818181818182,0.19069251784911842,0.21320071635561041,0.0674199862463242,0.1348399724926484,0.12309149097933272,0.0,0.10660035817780521,0.24618298195866545,0.0,0.12856486930664499,0.0,0.0,0.12309149097933272,0.0,0.0,0.09534625892455921,0.09534625892455921,0.05698028822981897,0.06154574548966636,0.053300179088902604,0.17782168978975482,0.0,0.17407765595569785,0.24174688920761409,0.16514456476895406,0.050251890762960605,0.06154574548966636,0.2222771122371935,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07106690545187015,0.0,0.0,0.0,0.0,0.0,0.3651483716701107,0.0,0.0,0.0,0.0,0.1091089451179962,0.0,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12909944487358058
21,0.1386750490563073,0.17677669529663687,0.0,0.0,0.11180339887498948,0.0,0.2721655269759087,0.08703882797784893,0.16666666666666666,0.0,0.14433756729740646,0.1336306209562122,0.21320071635561041,0.22360679774997896,0.5,0.0,0.31622776601683794,0.2886751345948129,0.0,0.125,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425720702853739,0.0,0.20412414523193154,0.1889822365046136,0.12909944487358055,0.0,0.0,0.20851441405707477,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.13608276348795434,0.26111648393354675,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4743416490252569,0.0,0.0,0.1336306209562122,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.06804138174397717,0.0,0.0,0.1889822365046136,0.0,0.0,0.10660035817780521,0.0,0.0,0.4743416490252569,0.0,0.0,0.0,0.0,0.0,0.0,0.15075567228888181,0.2886751345948129,0.30151134457776363,0.14433756729740646,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.10425720702853739,0.15811388300841897,0.4082482904638631,0.0,0.0,0.11785113019775793,0.14433756729740646,0.0,0.0
24,0.10482848367219183,0.13363062095621217,0.0,0.0,0.08451542547285164,0.0,0.20573779994945587,0.1315903389919538,0.1259881576697424,0.0,0.3273268353539886,0.10101525445522107,0.16116459280507606,0.16903085094570328,0.3779644730092272,0.0,0.47809144373375745,0.2182178902359924,0.0,0.1889822365046136,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07881104062391006,0.0,0.1543033499620919,0.14285714285714285,0.0975900072948533,0.0890870806374748,0.0,0.15762208124782012,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.07692307692307693,0.09805806756909201,0.09805806756909201,0.0,0.12403473458920847,0.0,0.15097027121927944,0.09656090991705353,0.09245003270420486,0.0,0.08006407690254358,0.14824986333222026,0.11826247919781652,0.12403473458920847,0.2773500981126146,0.0,0.3508232077228117,0.5604485383178051,0.07412493166611013,0.1386750490563073,0.16012815380508716,0.0,0.08362420100070908,0.0,0.0,0.08006407690254358,0.09805806756909201,0.0,0.062017367294604234,0.12403473458920847,0.14824986333222026,0.16012815380508716,0.06933752452815364,0.23132597278649614,0.17541160386140586,0.22645540682891918,0.10482848367219183,0.21483446221182986,0.06537204504606135,0.08006407690254358,0.23132597278649614,0.17541160386140586
27,0.08770580193070293,0.11180339887498948,0.11180339887498948,0.11180339887498948,0.07071067811865474,0.0816496580927726,0.12909944487358055,0.22019275302527214,0.0,0.11952286093343936,0.0,0.1690308509457033,0.0,0.0,0.15811388300841897,0.09999999999999998,0.09999999999999998,0.09128709291752768,0.50709255283711,0.0,0.0,0.14142135623730948,0.0,0.0,0.0,0.0,0.0,0.0,0.07071067811865474,0.0,0.0,0.09128709291752768,0.0,0.0,0.09999999999999998,0.0,0.0,0.0816496580927726,0.0,0.09128709291752768,0.0659380473395787,0.09999999999999998
28,0.0,0.0,0.11180339887498948,0.11180339887498948,0.07071067811865474,0.0,0.0,0.11009637651263607,0.0,0.0,0.18257418583505536,0.08451542547285165,0.0,0.0,0.0,0.09999999999999998,0.29999999999999993,0.09128709291752768,0.08451542547285165,0.15811388300841897,0.0,0.0,0.0,0.09128709291752768,0.0,0.0,0.0,0.0,0.07071067811865474,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0816496580927726,0.07453559924999299,0.0,0.0659380473395787,0.09999999999999998
29,0.16012815380508716,0.20412414523193148,0.0,0.0,0.12909944487358055,0.0,0.31426968052735443,0.10050378152592121,0.19245008972987526,0.0,0.16666666666666669,0.15430334996209194,0.24618298195866545,0.2581988897471611,0.2886751345948129,0.0,0.18257418583505536,0.16666666666666669,0.0,0.2886751345948129,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12038585308576923,0.0,0.23570226039551587,0.2182178902359924,0.14907119849998599,0.0,0.0,0.3611575592573077,0.0
30,0.16012815380508716,0.20412414523193148,0.0,0.0,0.12909944487358055,0.0,0.31426968052735443,0.10050378152592121,0.19245008972987526,0.0,0.16666666666666669,0.15430334996209194,0.24618298195866545,0.2581988897471611,0.2886751345948129,0.0,0.18257418583505536,0.16666666666666669,0.0,0.14433756729740646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12038585308576923,0.0,0.23570226039551587,0.2182178902359924,0.14907119849998599,0.0,0.0,0.24077170617153845,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.14907119849998599,0.16666666666666666,0.0,0.21081851067789195,0.09622504486493763,0.0,0.0,0.0,0.14907119849998599,0.0,0.0,0.0,0.09622504486493763,0.0,0.0,0.0,0.0,0.0890870806374748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.09072184232530289,0.0,0.0,0.0,0.0,0.0890870806374748,0.07106690545187015,0.0,0.0,0.10540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.502518907629606,0.0,0.0,0.09622504486493763,0.0,0.0,0.14907119849998599,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.07856742013183861,0.0,0.13900960937138318,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951800145897066,0.0,0.06900655593423542,0.0,0.0,0.0,0.1632993161855452,0.0816496580927726,0.0,0.06900655593423542,0.0,0.0,0.0,0.0778498944161523,0.521749194749951,0.3113995776646092,0.14907119849998599,0.0,0.0,0.11547005383792514,0.0,0.0,0.0,0.19364916731037085,0.05383819020581655,0.0816496580927726,0.21081851067789195,0.0,0.0,0.12171612389003691,0.14907119849998599,0.05383819020581655,0.0816496580927726
34,0.16012815380508716,0.0,0.0,0.0,0.12909944487358055,0.07453559924999299,0.039283710065919304,0.0,0.0,0.2182178902359924,0.08333333333333334,0.0,0.06154574548966636,0.0,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.9574271077563381,0.25000000000000006,0.0,0.0,0.0,0.12909944487358055,0.07715167498104597,0.08333333333333334,0.21650635094610968,0.24077170617153845,0.18257418583505536,0.23570226039551587,0.1091089451179962,0.07453559924999299,0.13608276348795434,0.25000000000000006,0.0,0.0
35,0.2614881801842454,0.0,0.0,0.0,0.21081851067789195,0.0,0.06415002990995843,0.04103049699311091,0.07856742013183861,0.0890870806374748,0.13608276348795434,0.0,0.10050378152592121,0.0,0.0,0.07453559924999299,0.14907119849998599,0.0,0.06299407883487121,0.1767766952966369,0.0,0.0,0.07106690545187015,0.13608276348795434,0.1421338109037403,0.5443310539518174,0.08333333333333333,0.11785113019775793,0.05270462766947299,0.31622776601683794,0.25197631533948484,0.20412414523193154,0.1767766952966369,0.2948839123097943,0.223606797749979,0.09622504486493764,0.1781741612749496,0.18257418583505539,0.1666666666666667,0.3402069087198859,0.049147318718299055,0.07453559924999299
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11605177063713189,0.1111111111111111,0.0,0.0,0.0,0.07106690545187015,0.0,0.0,0.0,0.0,0.0,0.0890870806374748,0.16666666666666666,0.0,0.0,0.10050378152592121,0.09622504486493763,0.0,0.09622504486493763,0.4714045207910316,0.16666666666666666,0.07453559924999299,0.29814239699997197,0.2672612419124244,0.09622504486493763,0.25,0.13900960937138318,0.31622776601683794,0.13608276348795434,0.1259881576697424,0.08606629658238703,0.23570226039551584,0.28867513459481287,0.13900960937138318,0.10540925533894598
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778498944161523,0.14907119849998599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.22360679774997896,0.0,0.0,0.13483997249264842,0.12909944487358055,0.0,0.0,0.15811388300841897,0.22360679774997896,0.09999999999999998,0.19999999999999996,0.23904572186687872,0.12909944487358055,0.22360679774997896,0.09325048082403138,0.28284271247461895,0.0,0.0,0.11547005383792514,0.21081851067789195,0.2581988897471611,0.09325048082403138,0.14142135623730948
38,0.22645540682891918,0.0,0.14433756729740646,0.0,0.27386127875258304,0.0,0.05555555555555555,0.07106690545187015,0.0,0.0,0.11785113019775793,0.2182178902359924,0.08703882797784893,0.0,0.0,0.0,0.12909944487358058,0.11785113019775793,0.1091089451179962,0.0,0.0,0.0,0.12309149097933275,0.0,0.0,0.23570226039551587,0.0,0.0,0.5477225575051661,0.3651483716701107,0.1091089451179962,0.11785113019775793,0.10206207261596577,0.2553769592276246,0.25819888974716115,0.0,0.1543033499620919,0.21081851067789195,0.09622504486493764,0.11785113019775793,0.17025130615174974,0.12909944487358058
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101525445522107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11396057645963795,0.0,0.0,0.1091089451179962,0.0,0.0,0.6761234037828131,0.16903085094570328,0.0,0.0,0.0944911182523068,0.07881104062391006,0.11952286093343936,0.0,0.0,0.0,0.0890870806374748,0.0,0.07881104062391006,0.0
40,0.22645540682891918,0.0,0.0,0.0,0.18257418583505536,0.0,0.05555555555555555,0.07106690545187015,0.13608276348795434,0.0,0.11785113019775793,0.0,0.08703882797784893,0.0,0.0,0.0,0.0,0.0,0.1091089451179962,0.20412414523193154,0.0,0.0,0.12309149097933275,0.11785113019775793,0.0,0.11785113019775793,0.14433756729740646,0.20412414523193154,0.09128709291752768,0.5477225575051661,0.3273268353539886,0.23570226039551587,0.3061862178478973,0.2553769592276246,0.25819888974716115,0.0,0.1543033499620919,0.21081851067789195,0.1924500897298753,0.3535533905932738,0.08512565307587487,0.12909944487358058
41,0.24019223070763074,0.10206207261596574,0.0,0.10206207261596574,0.12909944487358055,0.07453559924999299,0.11785113019775792,0.15075567228888181,0.09622504486493763,0.1091089451179962,0.08333333333333334,0.07715167498104597,0.06154574548966636,0.0,0.14433756729740646,0.0,0.0,0.08333333333333334,0.23145502494313788,0.14433756729740646,0.0,0.12909944487358055,0.17407765595569785,0.08333333333333334,0.0,0.16666666666666669,0.30618621784789724,0.14433756729740646,0.06454972243679027,0.3872983346207417,0.7715167498104596,0.41666666666666674,0.21650635094610968,0.3009646327144231,0.3651483716701107,0.11785113019775793,0.2182178902359924,0.29814239699997197,0.2721655269759087,0.41666666666666674,0.12038585308576923,0.18257418583505536
42,0.2307692307692308,0.09805806756909201,0.0,0.09805806756909201,0.1860521018838127,0.0716114874039433,0.11322770341445958,0.1448413648755803,0.09245003270420486,0.20965696734438366,0.08006407690254358,0.14824986333222026,0.05913123959890826,0.0,0.1386750490563073,0.0,0.0,0.16012815380508716,0.22237479499833038,0.1386750490563073,0.0,0.12403473458920847,0.3344968040028363,0.08006407690254358,0.0,0.16012815380508716,0.09805806756909201,0.1386750490563073,0.1860521018838127,0.24806946917841693,0.2964997266644405,0.4803844614152615,0.20801257358446093,0.23132597278649614,0.17541160386140586,0.0,0.10482848367219183,0.2864459496157732,0.19611613513818407,0.4003203845127179,0.1734944795898721,0.2631174057921088
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10050378152592121,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15430334996209194,0.2886751345948129,0.0,0.0,0.17407765595569785,0.16666666666666669,0.0,0.0,0.20412414523193148,0.2886751345948129,0.2581988897471611,0.5163977794943222,0.3086066999241839,0.16666666666666669,0.649519052838329,0.24077170617153845,0.45643546458763845,0.0,0.0,0.14907119849998599,0.2721655269759087,0.33333333333333337,0.12038585308576923,0.18257418583505536
44,0.23132597278649614,0.0,0.0,0.0,0.18650096164806276,0.0,0.05675043538391658,0.0,0.0,0.0,0.12038585308576923,0.0,0.08891084489487741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12038585308576923,0.0,0.0,0.09325048082403138,0.27975144247209416,0.11145564251507058,0.12038585308576923,0.05212860351426869,0.47826086956521746,0.0659380473395787,0.08512565307587487,0.15762208124782012,0.1076763804116331,0.049147318718299055,0.12038585308576923,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11605177063713189,0.1111111111111111,0.2519763153394848,0.0,0.0890870806374748,0.0,0.0,0.0,0.21081851067789195,0.0,0.0,0.0890870806374748,0.16666666666666666,0.0,0.0,0.20100756305184242,0.28867513459481287,0.20100756305184242,0.19245008972987526,0.2357022603955158,0.16666666666666666,0.37267799624996495,0.29814239699997197,0.2672612419124244,0.19245008972987526,0.3333333333333333,0.20851441405707477,0.6324555320336759,0.13608276348795434,0.0,0.17213259316477406,0.4714045207910317,0.28867513459481287,0.13900960937138318,0.10540925533894598
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16903085094570328,0.0,0.0,0.0,0.0,0.0,0.28284271247461895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.26967994498529685,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.09325048082403138,0.14142135623730948,0.5477225575051661,0.0,0.0,0.21081851067789195,0.12909944487358055,0.0,0.0
47,0.13323467750529827,0.05661385170722978,0.05661385170722978,0.0,0.14322297480788657,0.0,0.10895340841010225,0.16724840200141816,0.10675210253672475,0.0,0.18490006540840973,0.17118419700436516,0.10241831129983783,0.07161148740394328,0.08006407690254357,0.0,0.15191090506254998,0.1386750490563073,0.08559209850218258,0.16012815380508713,0.09245003270420486,0.0,0.19312181983410703,0.04622501635210243,0.0,0.18490006540840973,0.05661385170722978,0.08006407690254357,0.21483446221182984,0.14322297480788657,0.17118419700436516,0.09245003270420486,0.16012815380508713,0.13355611265883557,0.15191090506254998,0.1307440900921227,0.5447047794019221,0.28941438070815306,0.22645540682891915,0.18490006540840973,0.20033416898825335,0.15191090506254998
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.18257418583505536,0.0,0.0,0.0,0.0,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.09128709291752768,0.19069251784911848,0.09128709291752768,0.0,0.0,0.0,0.0,0.0,0.0,0.07905694150420949,0.0659380473395787,0.09999999999999998,0.25819888974716115,0.0,0.0,0.29814239699997197,0.18257418583505536,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08703882797784893,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336306209562122,0.25,0.0,0.0,0.15075567228888181,0.14433756729740646,0.0,0.0,0.35355339059327373,0.25,0.11180339887498948,0.22360679774997896,0.4008918628686366,0.2886751345948129,0.25,0.10425720702853739,0.4743416490252569,0.0,0.0,0.2581988897471611,0.47140452079103173,0.2886751345948129,0.10425720702853739,0.15811388300841897
50,0.18490006540840973,0.0,0.0,0.0,0.14907119849998599,0.0,0.045360921162651446,0.0,0.0,0.1259881576697424,0.09622504486493763,0.0,0.07106690545187015,0.0,0.0,0.10540925533894598,0.0,0.0,0.0890870806374748,0.0,0.0,0.0,0.0,0.19245008972987526,0.20100756305184242,0.19245008972987526,0.0,0.0,0.0,0.14907119849998599,0.0890870806374748,0.09622504486493763,0.08333333333333333,0.20851441405707477,0.10540925533894598,0.13608276348795434,0.1259881576697424,0.08606629658238703,0.15713484026367722,0.3849001794597505,0.06950480468569159,0.0
51,0.09245003270420486,0.1178511301977579,0.0,0.0,0.07453559924999299,0.0,0.18144368465060579,0.058025885318565944,0.1111111111111111,0.0,0.09622504486493763,0.1781741612749496,0.1421338109037403,0.14907119849998599,0.16666666666666666,0.0,0.10540925533894598,0.19245008972987526,0.0,0.16666666666666666,0.19245008972987526,0.0,0.20100756305184242,0.0,0.0,0.09622504486493763,0.1178511301977579,0.0,0.14907119849998599,0.0,0.0890870806374748,0.09622504486493763,0.08333333333333333,0.13900960937138318,0.0,0.13608276348795434,0.2519763153394848,0.17213259316477406,0.07856742013183861,0.0,0.41702882811414954,0.10540925533894598
