de.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
11,0.05555555555555555,0.058823529411764705,0.0,0.058823529411764705,0.022727272727272728,0.04878048780487805,0.07017543859649122,0.4146341463414634,0.12121212121212122,0.029411764705882353,0.1111111111111111,0.05,0.023255813953488372,0.03125,0.06666666666666667,0.08571428571428572,0.05555555555555555,0.02564102564102564,0.08333333333333333,0.10810810810810811,0.03333333333333333,0.03125,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.02631578947368421,0.02564102564102564,0.0,0.02127659574468085,0.0,0.030303030303030304,0.029411764705882353,0.023809523809523808,0.023809523809523808,0.027777777777777776,0.02127659574468085,0.0
12,0.07692307692307693,0.09090909090909091,0.09090909090909091,0.0,0.10526315789473684,0.0,0.027777777777777776,0.0967741935483871,0.08333333333333333,0.1,0.06666666666666667,0.125,0.05263157894736842,0.125,0.14285714285714285,0.0,0.16666666666666666,0.14285714285714285,0.07142857142857142,0.0625,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.043478260869565216,0.1,0.1111111111111111,0.1,0.11764705882352941,0.0,0.0,0.09090909090909091,0.07692307692307693
13,0.058823529411764705,0.06666666666666667,0.0,0.0,0.041666666666666664,0.0,0.025,0.02702702702702703,0.0625,0.0,0.17647058823529413,0.047619047619047616,0.043478260869565216,0.08333333333333333,0.09090909090909091,0.0,0.125,0.1111111111111111,0.0,0.05,0.1,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05263157894736842,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07142857142857142,0.09523809523809523,0.045454545454545456,0.0,0.07692307692307693,0.058823529411764705
14,0.06666666666666667,0.07692307692307693,0.0,0.07692307692307693,0.0,0.05,0.02631578947368421,0.02857142857142857,0.0,0.08333333333333333,0.0,0.05263157894736842,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0625,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.09090909090909091,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.043478260869565216,0.1,0.1111111111111111,0.0,0.0,0.05555555555555555,0.08333333333333333,0.0,0.07692307692307693
17,0.09523809523809523,0.05,0.05,0.0,0.1111111111111111,0.0,0.09523809523809523,0.075,0.1,0.0,0.3888888888888889,0.125,0.11538461538461539,0.058823529411764705,0.0625,0.045454545454545456,0.15,0.08695652173913043,0.09090909090909091,0.04,0.06666666666666667,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.038461538461538464,0.058823529411764705,0.043478260869565216,0.041666666666666664,0.0,0.06451612903225806,0.05263157894736842,0.05555555555555555,0.1111111111111111,0.12,0.037037037037037035,0.047619047619047616,0.06451612903225806,0.045454545454545456
18,0.07142857142857142,0.08333333333333333,0.08333333333333333,0.0,0.1,0.0,0.05555555555555555,0.06060606060606061,0.16666666666666666,0.0,0.0625,0.26666666666666666,0.10526315789473684,0.1111111111111111,0.125,0.0,0.15384615384615385,0.13333333333333333,0.06666666666666667,0.058823529411764705,0.14285714285714285,0.0,0.06666666666666667,0.0,0.0,0.0625,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.041666666666666664,0.09090909090909091,0.1,0.09090909090909091,0.1111111111111111,0.05263157894736842,0.0,0.13636363636363635,0.07142857142857142
19,0.07407407407407407,0.038461538461538464,0.0,0.0,0.058823529411764705,0.0,0.15555555555555556,0.020833333333333332,0.07692307692307693,0.0,0.06896551724137931,0.1,0.6666666666666666,0.043478260869565216,0.045454545454545456,0.03571428571428571,0.03571428571428571,0.03333333333333333,0.0,0.03225806451612903,0.047619047619047616,0.0,0.07142857142857142,0.0,0.0,0.06896551724137931,0.0,0.0,0.03125,0.043478260869565216,0.034482758620689655,0.03333333333333333,0.03225806451612903,0.05405405405405406,0.0,0.041666666666666664,0.08333333333333333,0.0625,0.030303030303030304,0.037037037037037035,0.05405405405405406,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
21,0.07692307692307693,0.09090909090909091,0.0,0.0,0.05,0.0,0.027777777777777776,0.030303030303030304,0.08333333333333333,0.0,0.06666666666666667,0.058823529411764705,0.05263157894736842,0.125,0.3333333333333333,0.0,0.16666666666666666,0.14285714285714285,0.0,0.0625,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.1111111111111111,0.1,0.05555555555555555,0.0,0.0,0.043478260869565216,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0967741935483871,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.07142857142857142,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.1,0.0,0.0,0.05263157894736842,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.09090909090909091,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.043478260869565216,0.1,0.25,0.0,0.0,0.05555555555555555,0.08333333333333333,0.0,0.0
24,0.0625,0.07142857142857142,0.0,0.0,0.043478260869565216,0.0,0.02564102564102564,0.05714285714285714,0.06666666666666667,0.0,0.1875,0.05,0.045454545454545456,0.09090909090909091,0.2222222222222222,0.0,0.3076923076923077,0.11764705882352941,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.08333333333333333,0.07692307692307693,0.047619047619047616,0.047619047619047616,0.0,0.038461538461538464,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.045454545454545456,0.05,0.05,0.0,0.07142857142857142,0.0,0.022222222222222223,0.04878048780487805,0.047619047619047616,0.0,0.041666666666666664,0.08,0.03571428571428571,0.058823529411764705,0.13333333333333333,0.0,0.21052631578947367,0.3888888888888889,0.043478260869565216,0.08333333333333333,0.06666666666666667,0.0,0.043478260869565216,0.0,0.0,0.041666666666666664,0.05,0.0,0.038461538461538464,0.058823529411764705,0.09090909090909091,0.08695652173913043,0.04,0.13793103448275862,0.1111111111111111,0.11764705882352941,0.05263157894736842,0.12,0.037037037037037035,0.047619047619047616,0.1,0.09523809523809523
27,0.05263157894736842,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.038461538461538464,0.041666666666666664,0.04878048780487805,0.08108108108108109,0.0,0.0625,0.0,0.09090909090909091,0.0,0.0,0.07692307692307693,0.05263157894736842,0.05263157894736842,0.047619047619047616,0.3125,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.047619047619047616,0.0,0.0,0.0625,0.0,0.0,0.041666666666666664,0.0,0.05555555555555555,0.034482758620689655,0.05263157894736842
28,0.0,0.0,0.058823529411764705,0.058823529411764705,0.038461538461538464,0.0,0.0,0.05263157894736842,0.0,0.0,0.1,0.043478260869565216,0.0,0.0,0.0,0.05263157894736842,0.17647058823529413,0.047619047619047616,0.05,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.034482758620689655,0.05263157894736842
29,0.08333333333333333,0.1,0.0,0.0,0.05263157894736842,0.0,0.02857142857142857,0.03125,0.09090909090909091,0.0,0.07142857142857142,0.0625,0.05555555555555555,0.14285714285714285,0.16666666666666666,0.0,0.08333333333333333,0.07142857142857142,0.0,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.125,0.1111111111111111,0.058823529411764705,0.0,0.0,0.09523809523809523,0.0
30,0.08333333333333333,0.1,0.0,0.0,0.05263157894736842,0.0,0.02857142857142857,0.03125,0.09090909090909091,0.0,0.07142857142857142,0.0625,0.05555555555555555,0.14285714285714285,0.16666666666666666,0.0,0.08333333333333333,0.07142857142857142,0.0,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.125,0.1111111111111111,0.058823529411764705,0.0,0.0,0.045454545454545456,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.0,0.11764705882352941,0.05,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.045454545454545456,0.041666666666666664,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.05,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.07407407407407407,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03571428571428571,0.0,0.0,0.0,0.08695652173913043,0.041666666666666664,0.0,0.04,0.0,0.0,0.0,0.04,0.35,0.15,0.08,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.12,0.029411764705882353,0.047619047619047616,0.10526315789473684,0.0,0.0,0.07142857142857142,0.09090909090909091,0.029411764705882353,0.041666666666666664
34,0.05555555555555555,0.0,0.0,0.0,0.04,0.043478260869565216,0.024390243902439025,0.0,0.0,0.06666666666666667,0.05,0.0,0.041666666666666664,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8888888888888888,0.10526315789473684,0.0,0.0,0.0,0.07692307692307693,0.05263157894736842,0.05,0.1,0.07407407407407407,0.06666666666666667,0.07142857142857142,0.06666666666666667,0.043478260869565216,0.043478260869565216,0.125,0.0,0.0
35,0.041666666666666664,0.0,0.0,0.0,0.03225806451612903,0.0,0.02127659574468085,0.022727272727272728,0.043478260869565216,0.047619047619047616,0.038461538461538464,0.0,0.03333333333333333,0.0,0.0,0.041666666666666664,0.08695652173913043,0.0,0.04,0.07692307692307693,0.0,0.0,0.04,0.08,0.045454545454545456,0.35,0.045454545454545456,0.05555555555555555,0.03571428571428571,0.1111111111111111,0.08333333333333333,0.08,0.07692307692307693,0.09375,0.1,0.05,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.029411764705882353,0.041666666666666664
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.058823529411764705,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.047619047619047616,0.0,0.0,0.05263157894736842,0.05,0.0,0.05,0.3076923076923077,0.08333333333333333,0.045454545454545456,0.16666666666666666,0.1111111111111111,0.05,0.1,0.07407407407407407,0.14285714285714285,0.07142857142857142,0.06666666666666667,0.043478260869565216,0.09090909090909091,0.125,0.07407407407407407,0.05555555555555555
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.058823529411764705,0.0,0.0,0.06666666666666667,0.0625,0.0,0.0,0.08333333333333333,0.125,0.05555555555555555,0.1111111111111111,0.06666666666666667,0.0625,0.058823529411764705,0.041666666666666664,0.09090909090909091,0.0,0.0,0.05263157894736842,0.05263157894736842,0.07692307692307693,0.041666666666666664,0.07142857142857142
38,0.06666666666666667,0.0,0.07692307692307693,0.0,0.09523809523809523,0.0,0.02631578947368421,0.02857142857142857,0.0,0.0,0.058823529411764705,0.1111111111111111,0.047619047619047616,0.0,0.0,0.0,0.06666666666666667,0.058823529411764705,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.25,0.2222222222222222,0.0625,0.058823529411764705,0.05555555555555555,0.08333333333333333,0.18181818181818182,0.0,0.08333333333333333,0.10526315789473684,0.05,0.07142857142857142,0.08333333333333333,0.06666666666666667
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.05555555555555555,0.0,0.0,0.4,0.09090909090909091,0.0,0.0,0.05263157894736842,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.047619047619047616,0.0,0.038461538461538464,0.0
40,0.06666666666666667,0.0,0.0,0.0,0.045454545454545456,0.0,0.02631578947368421,0.02857142857142857,0.07142857142857142,0.0,0.058823529411764705,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0625,0.05555555555555555,0.0,0.0,0.0625,0.058823529411764705,0.0,0.058823529411764705,0.07692307692307693,0.1111111111111111,0.05263157894736842,0.375,0.13333333333333333,0.125,0.11764705882352941,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.10526315789473684,0.05,0.15384615384615385,0.04,0.06666666666666667
41,0.1,0.05263157894736842,0.0,0.05263157894736842,0.03571428571428571,0.038461538461538464,0.046511627906976744,0.05,0.05,0.05555555555555555,0.043478260869565216,0.04,0.037037037037037035,0.0,0.06666666666666667,0.0,0.0,0.043478260869565216,0.09523809523809523,0.041666666666666664,0.0,0.0625,0.09523809523809523,0.043478260869565216,0.0,0.09090909090909091,0.17647058823529413,0.06666666666666667,0.04,0.21428571428571427,0.6428571428571429,0.2631578947368421,0.08695652173913043,0.14285714285714285,0.1875,0.058823529411764705,0.11764705882352941,0.17391304347826086,0.125,0.23529411764705882,0.06666666666666667,0.1
42,0.09523809523809523,0.05,0.0,0.05,0.07142857142857142,0.037037037037037035,0.045454545454545456,0.04878048780487805,0.047619047619047616,0.1111111111111111,0.041666666666666664,0.08,0.03571428571428571,0.0,0.0625,0.0,0.0,0.08695652173913043,0.09090909090909091,0.04,0.0,0.058823529411764705,0.2,0.041666666666666664,0.0,0.08695652173913043,0.05,0.0625,0.08,0.125,0.14285714285714285,0.3157894736842105,0.08333333333333333,0.1,0.05263157894736842,0.0,0.05263157894736842,0.16666666666666666,0.07692307692307693,0.2222222222222222,0.1,0.15
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.047619047619047616,0.0,0.0,0.05263157894736842,0.05,0.0,0.0,0.0625,0.08333333333333333,0.09523809523809523,0.2727272727272727,0.05263157894736842,0.05,0.375,0.11538461538461539,0.14285714285714285,0.0,0.0,0.043478260869565216,0.043478260869565216,0.058823529411764705,0.03571428571428571,0.05555555555555555
44,0.034482758620689655,0.0,0.0,0.0,0.027777777777777776,0.0,0.019230769230769232,0.0,0.0,0.0,0.03225806451612903,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.030303030303030304,0.08695652173913043,0.03333333333333333,0.03225806451612903,0.03125,0.25,0.038461538461538464,0.04,0.038461538461538464,0.029411764705882353,0.029411764705882353,0.03571428571428571,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.058823529411764705,0.14285714285714285,0.0,0.045454545454545456,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.05263157894736842,0.047619047619047616,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0625,0.10526315789473684,0.13333333333333333,0.08333333333333333,0.15,0.16666666666666666,0.1111111111111111,0.10526315789473684,0.15789473684210525,0.11538461538461539,0.45454545454545453,0.07142857142857142,0.0,0.09090909090909091,0.2631578947368421,0.125,0.07407407407407407,0.05555555555555555
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.08333333333333333,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.041666666666666664,0.09090909090909091,0.375,0.0,0.0,0.1111111111111111,0.07692307692307693,0.0,0.0
47,0.05555555555555555,0.02857142857142857,0.02857142857142857,0.0,0.07142857142857142,0.0,0.03389830508474576,0.07407407407407407,0.05714285714285714,0.0,0.1111111111111111,0.07692307692307693,0.047619047619047616,0.03125,0.03225806451612903,0.0,0.08571428571428572,0.08108108108108109,0.05405405405405406,0.07894736842105263,0.03333333333333333,0.0,0.08333333333333333,0.02564102564102564,0.0,0.08108108108108109,0.02857142857142857,0.03225806451612903,0.07692307692307693,0.06451612903225806,0.08333333333333333,0.05263157894736842,0.05128205128205128,0.06666666666666667,0.06060606060606061,0.0625,0.25,0.19444444444444445,0.10256410256410256,0.08823529411764706,0.09090909090909091,0.08571428571428572
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.058823529411764705,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.034482758620689655,0.0625,0.14285714285714285,0.0,0.0,0.19047619047619047,0.11764705882352941,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0625,0.0,0.0,0.07142857142857142,0.06666666666666667,0.0,0.0,0.2,0.14285714285714285,0.058823529411764705,0.125,0.15384615384615385,0.14285714285714285,0.0625,0.043478260869565216,0.2222222222222222,0.0,0.0,0.11764705882352941,0.1875,0.08333333333333333,0.043478260869565216,0.07692307692307693
50,0.05555555555555555,0.0,0.0,0.0,0.04,0.0,0.024390243902439025,0.0,0.0,0.06666666666666667,0.05,0.0,0.041666666666666664,0.0,0.0,0.05555555555555555,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0625,0.10526315789473684,0.0,0.0,0.0,0.07692307692307693,0.05263157894736842,0.05,0.047619047619047616,0.07407407407407407,0.06666666666666667,0.07142857142857142,0.06666666666666667,0.043478260869565216,0.09090909090909091,0.2857142857142857,0.03571428571428571,0.0
51,0.05555555555555555,0.0625,0.0,0.0,0.04,0.0,0.024390243902439025,0.02631578947368421,0.058823529411764705,0.0,0.05,0.09523809523809523,0.041666666666666664,0.07692307692307693,0.08333333333333333,0.0,0.05555555555555555,0.10526315789473684,0.0,0.1,0.09090909090909091,0.0,0.1111111111111111,0.0,0.0,0.05,0.0625,0.0,0.045454545454545456,0.0,0.05263157894736842,0.05,0.047619047619047616,0.07407407407407407,0.0,0.07142857142857142,0.14285714285714285,0.09090909090909091,0.043478260869565216,0.0,0.20833333333333334,0.05555555555555555
52,0.08,0.041666666666666664,0.041666666666666664,0.0,0.0967741935483871,0.0,0.06382978723404255,0.044444444444444446,0.04,0.0,0.11538461538461539,0.06896551724137931,0.06451612903225806,0.047619047619047616,0.05,0.0,0.08,0.16,0.037037037037037035,0.034482758620689655,0.05263157894736842,0.0,0.07692307692307693,0.0,0.0,0.03571428571428571,0.0,0.0,0.03333333333333333,0.047619047619047616,0.07692307692307693,0.07407407407407407,0.0,0.15625,0.043478260869565216,0.045454545454545456,0.09090909090909091,0.23076923076923078,0.0,0.04,0.32142857142857145,0.125
53,0.0,0.0,0.058823529411764705,0.0,0.038461538461538464,0.0,0.0,0.02564102564102564,0.0,0.0625,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.1111111111111111,0.047619047619047616,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.041666666666666664,0.0,0.0,0.034482758620689655,0.05263157894736842
54,0.0,0.0,0.05555555555555555,0.0,0.037037037037037035,0.0,0.0,0.025,0.0,0.058823529411764705,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.10526315789473684,0.045454545454545456,0.1,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.05555555555555555,0.0,0.041666666666666664,0.06666666666666667,0.047619047619047616,0.0,0.043478260869565216,0.03333333333333333,0.125,0.0625,0.0,0.04,0.04,0.05263157894736842,0.03333333333333333,0.23529411764705882
55,0.08333333333333333,0.1,0.1,0.0,0.1111111111111111,0.0,0.02857142857142857,0.06451612903225806,0.09090909090909091,0.0,0.07142857142857142,0.13333333333333333,0.05555555555555555,0.14285714285714285,0.16666666666666666,0.0,0.18181818181818182,0.15384615384615385,0.07692307692307693,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.045454545454545456,0.1111111111111111,0.125,0.1111111111111111,0.125,0.0,0.0,0.09523809523809523,0.08333333333333333
