fr.en,1,2,3,4,5,6,7,8,9,10,11,12
1,0.35714285714285715,0.15,0.05,0.06666666666666667,0.0,0.045454545454545456,0.0,0.029411764705882353,0.0,0.08695652173913043,0.029411764705882353,0.0
2,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.13333333333333333,0.0,0.07407407407407407,0.0,0.0,0.03571428571428571,0.0
3,0.058823529411764705,0.02564102564102564,0.0,0.0425531914893617,0.0,0.02564102564102564,0.029411764705882353,0.061224489795918366,0.05263157894736842,0.05,0.04,0.0
