de.it,1,2,3,4,5,6
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.2222222222222222,0.05,0.09523809523809523,0.047619047619047616
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.5454545454545454,0.0,0.058823529411764705
6,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
7,0.0,0.0,0.0,0.0,0.23076923076923078,0.0
8,0.0,0.0,0.0,0.1,0.0,0.21052631578947367
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
