de.it,1,2,3,4,5,6,7,8,9,10,11,12
1,0.0,0.0,0.0,0.0,0.0,0.21693045781865616,0.0,0.07559289460184544,0.14907119849998599,0.21693045781865616,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.10846522890932808,0.0,0.07559289460184544,0.14907119849998599,0.10846522890932808,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10540925533894598,0.0,0.09534625892455924,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15075567228888181,0.0
7,0.0,0.0,0.0,0.0,0.0,0.10341753799900383,0.0,0.036037498507822355,0.07106690545187015,0.15512630699850574,0.06428243465332249,0.0
8,0.0,0.0,0.06900655593423542,0.0,0.0,0.0,0.0,0.0,0.0,0.07669649888473704,0.09534625892455924,0.0
9,0.0,0.0,0.0,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.12126781251816648,0.15075567228888181,0.0
10,0.0,0.11785113019775793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.3086066999241838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0975900072948533,0.0,0.0,0.0,0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.13608276348795434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.10540925533894598,0.0,0.08908708063747481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.12909944487358055,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12126781251816648,0.15075567228888181,0.0
17,0.0,0.0,0.0,0.1091089451179962,0.0,0.18333969940564224,0.0,0.06388765649999399,0.1259881576697424,0.18333969940564224,0.0,0.0
18,0.10540925533894598,0.0,0.2672612419124244,0.11785113019775793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.048795003647426664,0.0,0.0,0.0,0.0
20,0.21081851067789195,0.0,0.0,0.0,0.0,0.0,0.0,0.06900655593423542,0.0,0.0,0.0,0.0
21,0.06454972243679027,0.20412414523193154,0.0545544725589981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.11547005383792514,0.0,0.09759000729485333,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.06900655593423542,0.0,0.11664236870396087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.09128709291752767,0.0,0.07715167498104596,0.40824829046386296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.06262242910851494,0.0,0.0,0.0700140042014005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.06666666666666665,0.0,0.0,0.0,0.12909944487358055,0.0,0.0,0.08728715609439694,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.10846522890932808,0.0,0.15118578920369088,0.14907119849998599,0.10846522890932808,0.0,0.0
31,0.0,0.0,0.0,0.11785113019775793,0.0,0.0,0.0,0.06900655593423542,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15075567228888181,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06900655593423542,0.0,0.0,0.0,0.0
34,0.0975900072948533,0.0,0.0,0.0,0.0,0.0,0.0,0.06388765649999399,0.0,0.0,0.0,0.0
35,0.09128709291752767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.1091089451179962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.08908708063747481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.14625448482542613,0.0,0.050964719143762556,0.10050378152592121,0.14625448482542613,0.09090909090909091,0.0
42,0.09128709291752767,0.0,0.07715167498104596,0.0,0.17677669529663687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042257712736425826,0.0,0.0,0.0,0.0
