it.fr,1,2,3,4,5,6,7
1,0.015625,0.0,0.0,0.028985507246376812,0.0,0.1076923076923077,0.0
2,0.11428571428571428,0.02857142857142857,0.06666666666666667,0.022727272727272728,0.0,0.045454545454545456,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
