it.fr,1,2,3,4,5,6,7
1,0.03492151478847891,0.0,0.0,0.04708816093480111,0.0,0.26783579200279006,0.0
2,0.21380899352993948,0.06388765649999399,0.15511334686589623,0.036037498507822355,0.0,0.08199200616907877,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
