it.fr,1,2,3,4,5
1,0.4666666666666667,0.0,0.0,0.0,0.0
2,0.058823529411764705,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.058823529411764705,0.13333333333333333
4,0.0,0.0,0.0,0.0,0.0
5,0.07407407407407407,0.30434782608695654,0.03571428571428571,0.0,0.0
6,0.0,0.08,0.08333333333333333,0.0,0.0
