de.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.1875,0.043478260869565216,0.10526315789473684,0.16666666666666666,0.10526315789473684,0.0,0.07692307692307693,0.058823529411764705,0.07142857142857142,0.10526315789473684,0.15789473684210525,0.0,0.0,0.0
2,0.20833333333333334,0.1724137931034483,0.06896551724137931,0.09090909090909091,0.06896551724137931,0.10714285714285714,0.05555555555555555,0.12,0.08695652173913043,0.06896551724137931,0.06666666666666667,0.03571428571428571,0.0,0.04878048780487805
3,0.23809523809523808,0.06896551724137931,0.47368421052631576,0.23529411764705882,0.16666666666666666,0.07692307692307693,0.16666666666666666,0.08695652173913043,0.1,0.21739130434782608,0.2608695652173913,0.0,0.0,0.02564102564102564
4,0.10526315789473684,0.08333333333333333,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.045454545454545456,0.07142857142857142,0.1111111111111111,0.21428571428571427,0.09523809523809523,0.09090909090909091,0.0,0.0,0.029411764705882353
5,0.13636363636363635,0.034482758620689655,0.08,0.17647058823529413,0.125,0.038461538461538464,0.0967741935483871,0.043478260869565216,0.05,0.125,0.16666666666666666,0.0,0.0,0.02631578947368421
6,0.058823529411764705,0.025,0.05555555555555555,0.06896551724137931,0.15151515151515152,0.0,0.0975609756097561,0.06060606060606061,0.0,0.08571428571428572,0.11428571428571428,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
8,0.04,0.06896551724137931,0.037037037037037035,0.05,0.037037037037037035,0.037037037037037035,0.029411764705882353,0.08695652173913043,0.047619047619047616,0.037037037037037035,0.20833333333333334,0.08333333333333333,0.0,0.02564102564102564
9,0.15384615384615385,0.16666666666666666,0.06666666666666667,0.08695652173913043,0.10344827586206896,0.0,0.08333333333333333,0.03571428571428571,0.08333333333333333,0.06666666666666667,0.1,0.25,0.0,0.0
