it.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
21,0.08695652173913043,0.0625,0.11764705882352941,0.030303030303030304,0.05555555555555555,0.11764705882352941,0.0,0.045454545454545456,0.038461538461538464,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.045454545454545456,0.041666666666666664,0.05263157894736842,0.02857142857142857,0.04,0.0,0.07142857142857142,0.058823529411764705,0.4117647058823529,0.0,0.05,0.05,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.05555555555555555,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.07142857142857142,0.0,0.05555555555555555,0.058823529411764705,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.027777777777777776,0.05,0.045454545454545456,0.0,0.0
22,0.07317073170731707,0.0,0.05555555555555555,0.023529411764705882,0.05555555555555555,0.02702702702702703,0.0,0.024390243902439025,0.022222222222222223,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.06818181818181818,0.024390243902439025,0.023255813953488372,0.02631578947368421,0.018518518518518517,0.022727272727272728,0.0,0.0425531914893617,0.05714285714285714,0.075,0.0,0.02564102564102564,0.02564102564102564,0.0,0.02127659574468085,0.015384615384615385,0.024390243902439025,0.0,0.0,0.02702702702702703,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.030303030303030304,0.0,0.03636363636363636,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.037037037037037035,0.02564102564102564,0.024390243902439025,0.0,0.0
23,0.08,0.0,0.10526315789473684,0.029411764705882353,0.10526315789473684,0.05,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.041666666666666664,0.038461538461538464,0.047619047619047616,0.0,0.0,0.05555555555555555,0.06666666666666667,0.05263157894736842,0.08333333333333333,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.0,0.05,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.06666666666666667,0.0625,0.0,0.02564102564102564,0.0,0.05,0.0,0.08571428571428572,0.03571428571428571,0.025,0.0,0.02631578947368421,0.045454545454545456,0.041666666666666664,0.0,0.0
24,0.13636363636363635,0.0,0.1875,0.07936507936507936,0.05555555555555555,0.0,0.1111111111111111,0.0,0.038461538461538464,0.0,0.041666666666666664,0.0,0.07692307692307693,0.0,0.04,0.037037037037037035,0.045454545454545456,0.08695652173913043,0.1111111111111111,0.02857142857142857,0.04,0.0,0.15384615384615385,0.058823529411764705,0.09090909090909091,0.09523809523809523,0.16666666666666666,0.05,0.0,0.0,0.0,0.045454545454545456,0.0,0.05263157894736842,0.11764705882352941,0.018867924528301886,0.02127659574468085,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.034482758620689655,0.07142857142857142,0.0,0.05555555555555555,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.027777777777777776,0.10526315789473684,0.09523809523809523,0.0,0.0
25,0.1111111111111111,0.0,0.16666666666666666,0.05,0.07692307692307693,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.058823529411764705,0.05263157894736842,0.07142857142857142,0.0,0.0,0.0,0.08695652173913043,0.08333333333333333,0.11764705882352941,0.058823529411764705,0.0,0.06666666666666667,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.07692307692307693,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.041666666666666664,0.1111111111111111,0.0,0.03125,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.03225806451612903,0.06666666666666667,0.058823529411764705,0.0,0.0
26,0.045454545454545456,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.022222222222222223,0.034482758620689655,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0
27,0.0,0.05263157894736842,0.0,0.0,0.0,0.047619047619047616,0.0,0.13043478260869565,0.034482758620689655,0.0,0.037037037037037035,0.038461538461538464,0.03333333333333333,0.0,0.03571428571428571,0.03333333333333333,0.0,0.037037037037037035,0.0,0.02631578947368421,0.03571428571428571,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.045454545454545456,0.0,0.0,0.02,0.09375,0.0,0.0,0.0,0.05555555555555555,0.0,0.029411764705882353,0.0,0.17647058823529413,0.03333333333333333,0.03333333333333333,0.03125,0.0,0.0,0.025,0.16666666666666666,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
28,0.05128205128205128,0.0,0.06060606060606061,0.037037037037037035,0.06060606060606061,0.0,0.0,0.05405405405405406,0.04878048780487805,0.0,0.0,0.0,0.023255813953488372,0.0,0.024390243902439025,0.07317073170731707,0.02631578947368421,0.025,0.02857142857142857,0.0196078431372549,0.024390243902439025,0.03125,0.045454545454545456,0.0625,0.08108108108108109,0.02631578947368421,0.08823529411764706,0.027777777777777776,0.0,0.022727272727272728,0.016129032258064516,0.02631578947368421,0.0,0.0,0.029411764705882353,0.014492753623188406,0.015873015873015872,0.0,0.0,0.0,0.0,0.02,0.06666666666666667,0.0,0.02702702702702703,0.0,0.0,0.023255813953488372,0.022222222222222223,0.03333333333333333,0.0,0.018867924528301886,0.0,0.0,0.0,0.04,0.0,0.018518518518518517,0.0,0.019230769230769232,0.027777777777777776,0.02631578947368421,0.0,0.0
29,0.0,0.0,0.0,0.05333333333333334,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.030303030303030304,0.0,0.03333333333333333,0.0,0.06557377049180328,0.017241379310344827,0.0,0.027777777777777776,0.0,0.04878048780487805,0.0,0.0,0.04878048780487805,0.0,0.0,0.05405405405405406,0.05405405405405406,0.05128205128205128,0.0,0.038461538461538464,0.0,0.0,0.07142857142857142,0.0,0.021739130434782608,0.02702702702702703,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0
30,0.04,0.0,0.05263157894736842,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03571428571428571,0.0,0.038461538461538464,0.03571428571428571,0.0,0.04,0.05,0.027777777777777776,0.038461538461538464,0.0,0.03333333333333333,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05263157894736842,0.0784313725490196,0.020833333333333332,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.03125,0.045454545454545456,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.043478260869565216,0.0,0.0
31,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.08,0.0,0.03125,0.0,0.0,0.06451612903225806,0.045454545454545456,0.0,0.03571428571428571,0.03571428571428571,0.03333333333333333,0.0,0.0,0.0,0.05555555555555555,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.045454545454545456,0.0,0.05263157894736842,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.034482758620689655,0.0,0.06666666666666667,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.02631578947368421,0.034482758620689655,0.024390243902439025,0.02040816326530612,0.0,0.0,0.0,0.0,0.0
34,0.023255813953488372,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.047619047619047616,0.023809523809523808,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.047619047619047616,0.024390243902439025,0.0,0.02631578947368421,0.0,0.0,0.046875,0.04081632653061224,0.022727272727272728,0.029411764705882353,0.02,0.018867924528301886,0.0,0.02,0.0,0.058823529411764705,0.044444444444444446,0.044444444444444446,0.06521739130434782,0.0,0.0,0.07547169811320754,0.027777777777777776,0.02702702702702703,0.02631578947368421,0.018518518518518517,0.022222222222222223,0.017543859649122806,0.015384615384615385,0.0,0.0,0.05,0.022727272727272728,0.0
35,0.07407407407407407,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.038461538461538464,0.0,0.0,0.0,0.03571428571428571,0.0196078431372549,0.02857142857142857,0.034482758620689655,0.05263157894736842,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.05,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0
36,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
