it.en,1,2,3,4,5,6,7,8,9,10,11,12
62,0.05555555555555555,0.06666666666666667,0.0,0.0,0.0,0.0,0.017857142857142856,0.017543859649122806,0.09302325581395349,0.10810810810810811,0.047619047619047616,0.05263157894736842
63,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.017857142857142856,0.017543859649122806,0.11904761904761904,0.10810810810810811,0.047619047619047616,0.05263157894736842
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.07692307692307693,0.0,0.0
65,0.046875,0.04054054054054054,0.0,0.017857142857142856,0.015384615384615385,0.034482758620689655,0.06172839506172839,0.03571428571428571,0.15151515151515152,0.06060606060606061,0.04285714285714286,0.06153846153846154
66,0.058823529411764705,0.045454545454545456,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.022727272727272728,0.0,0.0,0.0
67,0.045454545454545456,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.10714285714285714,0.016129032258064516,0.0,0.022222222222222223,0.020833333333333332,0.022727272727272728
69,0.04,0.058823529411764705,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.03225806451612903,0.037037037037037035
70,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.038461538461538464,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
72,0.08888888888888889,0.07272727272727272,0.0,0.02631578947368421,0.02127659574468085,0.05,0.046153846153846156,0.029850746268656716,0.03571428571428571,0.0196078431372549,0.057692307692307696,0.13333333333333333
73,0.041666666666666664,0.07142857142857142,0.0,0.0,0.020833333333333332,0.0,0.045454545454545456,0.029411764705882353,0.017241379310344827,0.0,0.01818181818181818,0.04
74,0.03571428571428571,0.0625,0.0,0.0,0.03636363636363636,0.04081632653061224,0.04054054054054054,0.04,0.046875,0.016666666666666666,0.03225806451612903,0.034482758620689655
75,0.037037037037037035,0.02702702702702703,0.0,0.0,0.0,0.0,0.021739130434782608,0.02127659574468085,0.027777777777777776,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.05555555555555555,0.0,0.02564102564102564,0.0,0.02631578947368421
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.043478260869565216,0.030303030303030304,0.0,0.0,0.045454545454545456,0.0625,0.023809523809523808,0.047619047619047616,0.03125,0.038461538461538464,0.07142857142857142,0.04
79,0.08823529411764706,0.044444444444444446,0.0,0.038461538461538464,0.02857142857142857,0.07142857142857142,0.05660377358490566,0.05555555555555555,0.045454545454545456,0.02564102564102564,0.04878048780487805,0.05405405405405406
80,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.024390243902439025,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.0,0.0,0.0
82,0.02040816326530612,0.034482758620689655,0.0,0.02564102564102564,0.020833333333333332,0.023809523809523808,0.045454545454545456,0.029411764705882353,0.017241379310344827,0.019230769230769232,0.05660377358490566,0.04
83,0.06666666666666667,0.024390243902439025,0.0,0.047619047619047616,0.03333333333333333,0.08695652173913043,0.0625,0.08333333333333333,0.05128205128205128,0.029411764705882353,0.02702702702702703,0.0625
84,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.014925373134328358,0.017857142857142856,0.02,0.0,0.0
