it.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1,0.293887343348258,0.27185747308321606,0.38624363966821407,0.1165103456070926,0.04003203845127178,0.03883678186903087,0.06052275326688023,0.2330206912141852,0.0826898230594723,0.12009611535381534,0.26646935501059654,0.02564102564102564,0.0,0.0,0.09245003270420486,0.23112508176051216
2,0.05407380704358752,0.4001633653325206,0.1421338109037403,0.0,0.0,0.0,0.1336306209562122,0.2286647801900118,0.0,0.0,0.19611613513818407,0.07548513560963972,0.0,0.0,0.06804138174397717,0.13608276348795434
3,0.2051956704170308,0.16269784336399212,0.337099931231621,0.16269784336399212,0.05590169943749474,0.05423261445466404,0.08451542547285164,0.10846522890932808,0.11547005383792514,0.16770509831248423,0.1860521018838127,0.07161148740394328,0.0,0.13987572123604708,0.06454972243679027,0.19364916731037085
4,0.21764287503300347,0.0,0.28603877677367767,0.15339299776947407,0.0,0.07669649888473704,0.05976143046671968,0.07669649888473704,0.1632993161855452,0.15811388300841897,0.08770580193070293,0.050636968354183326,0.0,0.0,0.09128709291752768,0.18257418583505536
5,0.16481712868606585,0.0,0.1624591083221647,0.13068205256070964,0.0,0.0,0.1018266349953196,0.0,0.13912166872805048,0.13470397652008118,0.0,0.0,0.0,0.0,0.0,0.10369516947304255
6,0.030386856273138193,0.03212462831016178,0.0,0.0,0.0,0.0,0.3003757045930553,0.06424925662032356,0.034199278402838464,0.033113308926626096,0.0,0.02120949209919259,0.0,0.027618408833305373,0.03823595564509363,0.0
7,0.0899842541331695,0.0,0.05913123959890826,0.19026059766179765,0.14708710135363803,0.14269544824634825,0.03706246583305506,0.0,0.05063696835418333,0.04902903378454601,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.05057217374241737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.11504474832710555,0.1976423537605237,0.1917412472118426,0.0,0.0,0.0408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
