fr.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
1,0.3823595564509362,0.061313933948496574,0.0,0.11846977555181847,0.0,0.2564945880212885,0.0,0.12262786789699315,0.0,0.0,0.30656966974248284,0.057353933467640436,0.17342199390482396,0.0,0.0,0.0,0.10526315789473682,0.11846977555181847,0.0,0.0,0.03673591791853225,0.0,0.057353933467640436,0.19867985355975656,0.0,0.24333213169614376,0.07647191129018724,0.07647191129018724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14350946197048195,0.06622661785325218,0.13245323570650439,0.11128297681493142,0.0,0.0,0.11846977555181847,0.0,0.0,0.0,0.12262786789699315,0.0,0.0,0.0,0.0,0.0,0.06917144638660748,0.0,0.061868822488974594,0.0936585811581694,0.06765100914917384,0.22941573387056172,0.10814761408717503,0.0,0.0,0.0,0.0936585811581694,0.061313933948496574,0.0,0.11470786693528087,0.12725695259515554,0.06362847629757777,0.0,0.0,0.0,0.14350946197048195,0.0,0.0,0.16222142113076252,0.0,0.07647191129018724,0.0,0.22329687826943606,0.12565617248750865,0.057353933467640436,0.06622661785325219,0.15018785229652765,0.0,0.04891159880445184,0.05407380704358752,0.0,0.0,0.0512989176042577,0.0,0.11128297681493142,0.0,0.0,0.11470786693528087,0.0,0.05923488777590923,0.12725695259515554,0.07254762501100116,0.0,0.12262786789699315,0.06362847629757777,0.07254762501100116,0.09782319760890368,0.0,0.12725695259515554,0.0,0.0,0.0,0.11128297681493142,0.0,0.0,0.0,0.0,0.0,0.0,0.11470786693528087,0.0,0.08671099695241198,0.20025046972870353,0.08111071056538126,0.0,0.06917144638660747,0.08671099695241198,0.0,0.03673591791853225,0.10619884881071828,0.0,0.11946953821789978,0.0,0.0,0.0,0.19867985355975656,0.0,0.0,0.0,0.0,0.14673479641335552,0.0,0.0468292905790847
2,0.0,0.0,0.0,0.0,0.31426968052735443,0.0,0.0,0.0890870806374748,0.13608276348795434,0.0,0.0890870806374748,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08606629658238703,0.0,0.0,0.053376051268362375,0.0,0.08333333333333333,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.14907119849998599,0.0,0.07273929674533079,0.052057920629535355,0.0,0.0,0.0,0.06950480468569159,0.0,0.0,0.0,0.1259881576697424,0.0,0.0,0.0,0.0890870806374748,0.0,0.0,0.0,0.0890870806374748,0.0,0.08084520834544433,0.07647191129018724,0.0,0.0,0.0,0.06804138174397717,0.0,0.1111111111111111,0.0,0.08333333333333333,0.13900960937138318,0.07856742013183861,0.0,0.0,0.0,0.16666666666666666,0.0,0.09245003270420486,0.0,0.0,0.1111111111111111,0.0,0.0,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.12171612389003691,0.0,0.09622504486493763,0.0,0.0,0.07106690545187015,0.07856742013183861,0.0,0.0,0.14907119849998599,0.07453559924999299,0.0,0.09622504486493763,0.0,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.18490006540840973,0.10540925533894598,0.0,0.0,0.0,0.21081851067789195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721655269759087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.13608276348795434,0.1178511301977579,0.10540925533894598,0.0,0.0,0.13608276348795434
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451542547285165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09877295966495896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17541160386140586,0.0,0.0,0.0,0.0,0.0659380473395787,0.0,0.0,0.0,0.0,0.0,0.0,0.051298917604257706,0.05773502691896257,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14142135623730948,0.0,0.0,0.3872983346207417,0.07905694150420949,0.0,0.0816496580927726,0.0,0.09999999999999998,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23904572186687872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.1336306209562122,0.0,0.0,0.11785113019775793,0.16770509831248423,0.0,0.1336306209562122,0.0,0.0,0.0,0.0,0.0472455591261534,0.08838834764831843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08838834764831843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07537783614444091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07905694150420949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472455591261534,0.0,0.0,0.0,0.0944911182523068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10206207261596577
5,0.0,0.0,0.0,0.0816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659380473395787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451542547285165,0.0,0.0,0.0,0.07669649888473704,0.0,0.04767312946227962,0.0,0.0,0.06454972243679029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10540925533894598,0.0,0.0,0.0,0.0,0.0,0.10540925533894598,0.0,0.051298917604257706,0.05773502691896257,0.0,0.0,0.0,0.0816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816496580927726,0.08770580193070293,0.0,0.0,0.0,0.0,0.09999999999999998,0.0674199862463242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.20412414523193154,0.07715167498104596,0.0,0.0,0.10206207261596577,0.0,0.0,0.0,0.0,0.0,0.14433756729740646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.26490647141300877,0.0,0.0,0.0,0.061313933948496574,0.057353933467640436,0.04335549847620599,0.0,0.0,0.1720618004029213,0.05263157894736841,0.0,0.0,0.2699527623995085,0.0,0.08111071056538126,0.0,0.0,0.0,0.32444284226152503,0.0,0.0,0.0,0.0,0.10012523486435176,0.07165743639000186,0.0,0.0,0.0,0.0,0.43047301604613913,0.0,0.0,0.0,0.0,0.0,0.15789473684210523,0.0,0.0,0.0,0.061313933948496574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11470786693528087,0.0,0.10814761408717503,0.0468292905790847,0.18394180184548972,0.0,0.22941573387056174,0.0,0.06362847629757777,0.0,0.0,0.0,0.0,0.08111071056538126,0.0,0.0,0.0,0.0,0.0,0.03721614637823934,0.0,0.0,0.0,0.0,0.05923488777590923,0.04891159880445184,0.0,0.0,0.0,0.0512989176042577,0.2564945880212885,0.0,0.0,0.0,0.057353933467640436,0.0,0.0,0.0,0.0,0.07254762501100116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05923488777590923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057353933467640436,0.0,0.0,0.05006261743217588,0.0,0.0,0.2075143391598224,0.17342199390482396,0.18394180184548972,0.11020775375559674,0.14159846508095772,0.0,0.029867384554474945,0.0,0.0,0.0,0.0,0.06917144638660747,0.0,0.0,0.0,0.09782319760890368,0.06622661785325219,0.0
8,0.0,0.0,0.0,0.0,0.11952286093343938,0.0,0.09759000729485333,0.09035079029052513,0.13801311186847084,0.0,0.045175395145262566,0.0,0.031943828249996996,0.0,0.0,0.1267731382092775,0.03877833671647406,0.04364357804719847,0.0,0.16574838603294897,0.027066598098038335,0.0,0.08451542547285165,0.0,0.0,0.23904572186687872,0.0563436169819011,0.0563436169819011,0.07559289460184544,0.0,0.07377111135633176,0.05279636773484546,0.0,0.0,0.0,0.03524536884251207,0.24397501823713327,0.0,0.0,0.06388765649999399,0.0,0.0,0.07755667343294811,0.045175395145262566,0.0,0.0,0.0,0.045175395145262566,0.0,0.040996003084539386,0.03877833671647406,0.0,0.0,0.0,0.03450327796711771,0.024922239313961342,0.0563436169819011,0.0,0.08451542547285165,0.0,0.11952286093343938,0.03450327796711771,0.1355261854357877,0.0,0.21128856368212914,0.0,0.09376144618769908,0.0,0.0,0.0563436169819011,0.03524536884251207,0.0,0.0,0.0,0.0,0.0,0.0,0.027420424855354092,0.0,0.0,0.0,0.0,0.04364357804719847,0.036037498507822355,0.03984095364447979,0.0,0.0,0.11338934190276816,0.264575131106459,0.0,0.048795003647426664,0.0,0.042257712736425826,0.0,0.04364357804719847,0.0,0.0,0.0,0.0,0.04688072309384954,0.0,0.0,0.0,0.0,0.10690449676496974,0.0,0.0,0.040996003084539386,0.0,0.0,0.0,0.0,0.13801311186847084,0.0,0.042257712736425826,0.05976143046671968,0.0,0.0,0.0,0.0,0.10192943828752511,0.12777531299998798,0.09035079029052513,0.05413319619607667,0.0,0.0,0.04401188481356615,0.0,0.0,0.0,0.0,0.10192943828752511,0.0,0.0,0.05345224838248487,0.07207499701564471,0.0,0.03450327796711771
9,0.16666666666666666,0.1336306209562122,0.0,0.0,0.0,0.22360679774997896,0.0,0.1336306209562122,0.0,0.0,0.2672612419124244,0.25,0.2834733547569204,0.0,0.0,0.125,0.11470786693528087,0.5163977794943222,0.25,0.09805806756909202,0.0,0.0,0.25,0.14433756729740646,0.0,0.17677669529663687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425720702853739,0.1443375672974064,0.14433756729740646,0.12126781251816648,0.0,0.0,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741998624632421,0.0,0.07372097807744858,0.16666666666666666,0.11785113019775793,0.0,0.0,0.0,0.10206207261596577,0.0,0.0,0.125,0.1386750490563073,0.0,0.25,0.0,0.0,0.20851441405707477,0.0,0.0,0.17677669529663687,0.0,0.16666666666666666,0.0,0.16222142113076254,0.09128709291752768,0.25,0.2886751345948129,0.1091089451179962,0.0,0.21320071635561041,0.23570226039551587,0.0,0.0,0.11180339887498948,0.0,0.36380343755449945,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.2672612419124244,0.1386750490563073,0.0,0.10660035817780521,0.0,0.1386750490563073,0.0,0.0944911182523068,0.0,0.12126781251816648,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.2182178902359924,0.0,0.0,0.30151134457776363,0.3779644730092272,0.0,0.08006407690254357,0.23145502494313785,0.0,0.13018891098082389,0.0,0.0,0.0,0.14433756729740646,0.0,0.0,0.0,0.0,0.31980107453341566,0.0,0.10206207261596577
10,0.29814239699997197,0.11952286093343936,0.0,0.0,0.0,0.19999999999999996,0.0,0.11952286093343936,0.0,0.0,0.23904572186687872,0.11180339887498948,0.16903085094570328,0.0,0.0,0.0,0.1025978352085154,0.3464101615137754,0.0,0.0,0.0,0.0,0.22360679774997896,0.12909944487358055,0.0,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09325048082403138,0.12909944487358052,0.12909944487358055,0.10846522890932808,0.0,0.0,0.11547005383792514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060302268915552716,0.0,0.06593804733957871,0.14907119849998599,0.10540925533894598,0.0,0.0,0.0,0.09128709291752768,0.0,0.0,0.11180339887498948,0.12403473458920847,0.0,0.0,0.0,0.0,0.18650096164806276,0.0,0.0,0.15811388300841897,0.0,0.0,0.0,0.14509525002200233,0.0816496580927726,0.22360679774997896,0.2581988897471611,0.09759000729485333,0.0,0.19069251784911842,0.21081851067789195,0.0,0.0,0.09999999999999998,0.0,0.32539568672798425,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.14142135623730948,0.0,0.11952286093343936,0.12403473458920847,0.0,0.0,0.0,0.12403473458920847,0.0,0.0,0.0,0.10846522890932808,0.0,0.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,0.19518001458970666,0.0,0.0,0.13483997249264842,0.16903085094570328,0.0,0.07161148740394328,0.20701966780270625,0.0,0.1164445019479164,0.0,0.0,0.0,0.12909944487358055,0.0,0.0,0.0,0.0,0.19069251784911842,0.0,0.09128709291752768
