it.en,1,2,3,4,5,6
1,0.2760262237369417,0.06262242910851494,0.13093073414159542,0.12909944487358055,0.1432229748078866,0.0
2,0.0,0.19402850002906638,0.0,0.0,0.0,0.0
3,0.12598815766974242,0.1143323900950059,0.0,0.11785113019775793,0.0,0.10540925533894598
