it.fr,1,2,3,4,5,6,7,8
1,0.10714285714285714,0.0,0.09090909090909091,0.0975609756097561,0.0,0.03225806451612903,0.0,0.027777777777777776
2,0.023809523809523808,0.0,0.034482758620689655,0.09615384615384616,0.05555555555555555,0.0,0.019230769230769232,0.0
3,0.0,0.0,0.0,0.05405405405405406,0.1111111111111111,0.13043478260869565,0.20689655172413793,0.06896551724137931
4,0.06060606060606061,0.0,0.04,0.06521739130434782,0.034482758620689655,0.02857142857142857,0.022727272727272728,0.025
