it.fr,1,2,3,4,5,6,7,8
1,0.23904572186687872,0.0,0.1860521018838127,0.16903085094570328,0.0,0.05270462766947299,0.0,0.033709993123162106
2,0.0472455591261534,0.0,0.09805806756909201,0.20044593143431827,0.1178511301977579,0.0,0.04811252243246882,0.0
3,0.0,0.0,0.0,0.11396057645963795,0.20100756305184242,0.2842676218074806,0.4923659639173312,0.13636363636363635
4,0.1091089451179962,0.0,0.11322770341445959,0.11572751247156893,0.06804138174397717,0.04811252243246882,0.05555555555555559,0.030772872744833188
