de.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,0.524890659167824,0.17928429140015903,0.38892223413129867,0.0,0.0,0.0,0.0,0.12598815766974242,0.0,0.0,0.0,0.20203050891044214,0.0,0.3600411499115478,0.13801311186847084,0.0,0.0,0.17928429140015903,0.5050762722761054,0.0
2,0.1091089451179962,0.11180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0
3,0.30261376633440124,0.062017367294604234,0.33633639699815626,0.09245003270420486,0.08006407690254358,0.0,0.09245003270420486,0.1307440900921227,0.0,0.0,0.0,0.3144854510165755,0.0,0.3736323588785367,0.0,0.0,0.0,0.12403473458920847,0.3144854510165755,0.0
4,0.0,0.0,0.0,0.1111111111111111,0.09622504486493763,0.0,0.0,0.0,0.15294382258037448,0.09622504486493763,0.2721655269759087,0.1259881576697424,0.21698151830137313,0.0,0.08606629658238703,0.0,0.0,0.0,0.0,0.0
5,0.0,0.07071067811865474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12909944487358058,0.0,0.04116934847963091,0.06085806194501844,0.0,0.09534625892455924,0.0,0.0,0.0,0.0
6,0.12598815766974242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.14907119849998599,0.0,0.0,0.0,0.2182178902359924,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12598815766974242,0.0,0.07715167498104597,0.1091089451179962,0.0,0.034794450031961056,0.0,0.0,0.08058229640253803,0.0,0.0,0.0,0.0
