it.en,1,2,3,4,5,6,7,8,9,10,11
1,0.363696483726654,0.2326210525996177,0.1636634176769943,0.0,0.08908708063747481,0.1973855084879307,0.0,0.0657951694959769,0.046524210519923545,0.04550157551932901,0.09759000729485333
2,0.2519763153394848,0.08058229640253803,0.0,0.06681531047810609,0.0,0.05698028822981897,0.0,0.0,0.040291148201269014,0.03940552031195503,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.038490017945975084,0.024618298195866563,0.028867513459481308,0.040824829046386325,0.0,0.034815531191139594,0.0,0.034815531191139594,0.024618298195866563,0.0,0.0
