fr.en,1,2,3,4,5,6
1,0.6172133998483676,0.0,0.2834733547569204,0.1636634176769943,0.28529870107872785,0.2182178902359924
2,0.7071067811865476,0.09901475429766744,0.2886751345948129,0.0,0.0,0.0
3,0.040128617695256406,0.5057217374241737,0.0,0.0,0.06359630007488934,0.0
4,0.363696483726654,0.0,0.6681531047810609,0.0,0.0,0.0
5,0.11322770341445958,0.04756514941544941,0.0,0.8006407690254358,0.3588891627327475,0.24019223070763074
6,0.19245008972987526,0.03031695312954162,0.0,0.3827327723098716,0.781555172954599,0.5103103630798288
