de.it,1,2,3,4,5,6
1,0.06451612903225806,0.037037037037037035,0.02702702702702703,0.14814814814814814,0.046511627906976744,0.0
2,0.08,0.047619047619047616,0.0,0.13636363636363635,0.0,0.037037037037037035
3,0.11538461538461539,0.0,0.0,0.125,0.07894736842105263,0.0
4,0.06451612903225806,0.0,0.0,0.10714285714285714,0.0,0.030303030303030304
5,0.1,0.0,0.0,0.10714285714285714,0.0,0.0967741935483871
6,0.0,0.0,0.0,0.0,0.08823529411764706,0.04
7,0.11538461538461539,0.14285714285714285,0.030303030303030304,0.08,0.025,0.034482758620689655
