de.it,1,2,3,4,5,6,7,8,9,10,11,12
1,0.23529411764705882,0.038461538461538464,0.2692307692307692,0.125,0.0,0.23684210526315788,0.0,0.10526315789473684,0.0,0.07407407407407407,0.046511627906976744,0.09574468085106383
2,0.1111111111111111,0.08695652173913043,0.14814814814814814,0.041666666666666664,0.0,0.0975609756097561,0.03125,0.0,0.0,0.038461538461538464,0.023809523809523808,0.030612244897959183
3,0.3103448275862069,0.0,0.45,0.21052631578947367,0.0,0.22857142857142856,0.03333333333333333,0.13333333333333333,0.0,0.0,0.05128205128205128,0.042105263157894736
4,0.04878048780487805,0.07692307692307693,0.0625,0.0,0.0,0.043478260869565216,0.02857142857142857,0.047619047619047616,0.0,0.034482758620689655,0.022222222222222223,0.061224489795918366
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.08108108108108109,0.08695652173913043,0.06896551724137931,0.041666666666666664,0.0,0.3235294117647059,0.06451612903225806,0.0,0.0,0.08,0.023809523809523808,0.052083333333333336
8,0.022222222222222223,0.03333333333333333,0.0,0.0,0.0,0.0625,0.5,0.0,0.0,0.06451612903225806,0.020833333333333332,0.028846153846153848
9,0.10204081632653061,0.05405405405405406,0.0975609756097561,0.02631578947368421,0.0,0.11320754716981132,0.06818181818181818,0.06451612903225806,0.0,0.3225806451612903,0.03636363636363636,0.08490566037735849
10,0.02702702702702703,0.045454545454545456,0.03571428571428571,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
11,0.044444444444444446,0.0,0.05555555555555555,0.0,0.0,0.04,0.0,0.13043478260869565,0.0,0.030303030303030304,0.06382978723404255,0.04854368932038835
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.030927835051546393
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.05263157894736842,0.0,0.06896551724137931,0.0,0.0,0.046511627906976744,0.0,0.1875,0.0,0.0,0.075,0.020202020202020204
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.08108108108108109,0.041666666666666664,0.10714285714285714,0.0,0.0,0.07142857142857142,0.0,0.11764705882352941,0.0,0.0,0.04878048780487805,0.052083333333333336
21,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.03225806451612903,0.0,0.0,0.08333333333333333,0.024390243902439025,0.0
22,0.07692307692307693,0.025,0.09302325581395349,0.025,0.0,0.08928571428571429,0.06521739130434782,0.06060606060606061,0.030303030303030304,0.023809523809523808,0.03508771929824561,0.06363636363636363
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.075,0.037037037037037035,0.0625,0.0,0.0,0.09090909090909091,0.0,0.15789473684210525,0.0,0.07142857142857142,0.09523809523809523,0.050505050505050504
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.05555555555555555,0.045454545454545456,0.07407407407407407,0.0,0.0,0.075,0.0,0.13333333333333333,0.0,0.0,0.10810810810810811,0.03125
27,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.009433962264150943
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
31,0.06896551724137931,0.14285714285714285,0.1,0.06666666666666667,0.0,0.09090909090909091,0.043478260869565216,0.0,0.0,0.0,0.030303030303030304,0.022222222222222223
32,0.11363636363636363,0.0,0.1111111111111111,0.13333333333333333,0.08,0.125,0.024390243902439025,0.037037037037037035,0.0,0.0,0.0196078431372549,0.028037383177570093
33,0.1724137931034483,0.0,0.13636363636363635,0.05555555555555555,0.0,0.18181818181818182,0.038461538461538464,0.18181818181818182,0.0,0.0,0.05714285714285714,0.03260869565217391
34,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
35,0.13513513513513514,0.038461538461538464,0.1,0.0,0.0,0.09302325581395349,0.029411764705882353,0.10526315789473684,0.0,0.0,0.0975609756097561,0.03
36,0.05714285714285714,0.047619047619047616,0.037037037037037035,0.047619047619047616,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.1111111111111111,0.010309278350515464
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.10256410256410256,0.07692307692307693,0.13333333333333333,0.037037037037037035,0.0,0.11627906976744186,0.058823529411764705,0.1,0.0,0.0,0.06976744186046512,0.04
40,0.075,0.0,0.030303030303030304,0.037037037037037035,0.0,0.043478260869565216,0.058823529411764705,0.0,0.05,0.0,0.022222222222222223,0.0196078431372549
41,0.0,0.038461538461538464,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.022727272727272728,0.00980392156862745
42,0.125,0.09090909090909091,0.038461538461538464,0.0,0.0,0.030303030303030304,0.01818181818181818,0.0,0.0,0.0,0.015384615384615385,0.03333333333333333
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.02631578947368421,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0625,0.04,0.0,0.02040816326530612
46,0.02631578947368421,0.043478260869565216,0.034482758620689655,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
47,0.0,0.0,0.0,0.0,0.0,0.025,0.03571428571428571,0.0,0.0,0.0,0.0,0.010416666666666666
48,0.075,0.037037037037037035,0.030303030303030304,0.0,0.0,0.02127659574468085,0.02857142857142857,0.0,0.0,0.0,0.0,0.0196078431372549
49,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.011363636363636364
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.01
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
57,0.08823529411764706,0.047619047619047616,0.12,0.0,0.0,0.07692307692307693,0.0,0.14285714285714285,0.0,0.043478260869565216,0.05263157894736842,0.06521739130434782
58,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.01020408163265306
59,0.0392156862745098,0.08571428571428572,0.047619047619047616,0.0,0.0,0.05454545454545454,0.022222222222222223,0.03225806451612903,0.0,0.0,0.01818181818181818,0.06542056074766354
60,0.027777777777777776,0.1,0.037037037037037035,0.0,0.0,0.024390243902439025,0.07142857142857142,0.0,0.0,0.043478260869565216,0.0,0.031578947368421054
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.05,0.0,0.021505376344086023
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
