de.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
60,0.0,0.0,0.44194173824159216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.06454972243679027,0.0,0.10206207261596577,0.0,0.0,0.0,0.09622504486493764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.07537783614444091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10660035817780521,0.0
64,0.28603877677367767,0.0,0.07537783614444091,0.0,0.08703882797784893,0.08703882797784893,0.21320071635561047,0.0,0.0,0.13794014696151088,0.15990053726670783,0.0,0.0,0.13483997249264842,0.17407765595569785,0.10192943828752511,0.1624591083221647,0.10660035817780521,0.0
65,0.3195048252113468,0.0,0.07216878364870323,0.0,0.08333333333333334,0.08333333333333334,0.20412414523193154,0.0,0.0,0.1320676359488436,0.15309310892394862,0.0,0.0,0.12909944487358055,0.16666666666666669,0.09759000729485333,0.1555427542095638,0.10206207261596574,0.08703882797784893
66,0.0,0.0,0.07537783614444091,0.0,0.08703882797784893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13483997249264842,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.20412414523193154,0.0,0.05892556509887897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.1091089451179962,0.1091089451179962,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.07905694150420949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.2279211529192759,0.2182178902359924,0.1091089451179962,0.0890870806374748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06788442333021305,0.0,0.0
73,0.0,0.0,0.0,0.0,0.09622504486493763,0.09622504486493763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.08006407690254358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.04082482904638629,0.0,0.19364916731037085,0.0778498944161523,0.07453559924999299,0.07453559924999299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09128709291752767,0.0
77,0.5174636171184622,0.0,0.2045454545454546,0.02741012223434216,0.18370235837851737,0.44613429891925643,0.12856486930664507,0.0,0.0,0.30499714066520955,0.3535533905932739,0.0,0.0,0.32524625127269674,0.36740471675703473,0.18439729194076732,0.32655509459413623,0.19284730395996755,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886751345948129,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14433756729740646,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.07071067811865474,0.0,0.0,0.13483997249264842,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08032193289024987,0.0,0.0
82,0.0,0.0,0.12126781251816648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874992309581577,0.0,0.1632993161855452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.05590169943749473,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.12909944487358055,0.0,0.07453559924999299,0.07453559924999299,0.0,0.0,0.0,0.039374961547907886,0.0,0.0816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.5163977794943222,0.18257418583505536,0.10206207261596577,0.0,0.23570226039551587,0.11785113019775793,0.09622504486493764,0.0,0.0,0.24902912254587614,0.2886751345948129,0.0,0.0,0.27386127875258304,0.23570226039551587,0.2760262237369417,0.36661778755338326,0.14433756729740646,0.12309149097933275
87,0.0,0.0,0.10206207261596577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.037267799624996496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07106690545187015
89,0.0,0.0,0.125,0.0,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.07106690545187015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04233337566673017,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04598004898717029,0.0,0.09534625892455924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.42163702135578385,0.14907119849998599,0.08333333333333333,0.0,0.19245008972987526,0.09622504486493763,0.07856742013183861,0.0,0.0,0.20333142711013957,0.2357022603955158,0.0,0.0,0.22360679774997896,0.19245008972987526,0.2253744679276044,0.2993421700446248,0.1178511301977579,0.10050378152592121
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062499999999999986,0.22360679774997896,0.10660035817780521,0.0,0.0,0.11952286093343936,0.12700012700019048,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062257280636469035,0.0,0.12909944487358058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.14907119849998599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.16903085094570328,0.0,0.0,0.0,0.0,0.0
103,0.32868786756695817,0.33806170189140655,0.2834733547569204,0.0,0.1636634176769943,0.0545544725589981,0.1336306209562122,0.0,0.0,0.14409760442605873,0.16703827619526523,0.0,0.0,0.16903085094570328,0.1091089451179962,0.19166296949998196,0.23759548165574568,0.06681531047810609,0.05698028822981897
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.33541019662496835,0.0,0.08838834764831843,0.10660035817780521,0.10206207261596574,0.40824829046386296,0.08333333333333333,0.0,0.0,0.269581933008596,0.3125,0.0,0.0,0.31622776601683794,0.30618621784789724,0.11952286093343936,0.3175003175004762,0.12499999999999997,0.0
106,0.38729833462074165,0.0,0.10206207261596577,0.0,0.11785113019775793,0.23570226039551587,0.09622504486493764,0.0,0.0,0.3112864031823452,0.2165063509461097,0.0,0.12309149097933275,0.18257418583505536,0.23570226039551587,0.13801311186847084,0.21997067253202995,0.14433756729740646,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08980265101338744,0.0,0.0
108,0.5172935265326568,0.0,0.14433756729740643,0.0,0.16666666666666666,0.5,0.13608276348795434,0.0,0.0,0.381528726074437,0.4422689813358515,0.0,0.0,0.4303314829119352,0.4444444444444444,0.19518001458970663,0.3802156214011559,0.20412414523193148,0.0
109,0.0,0.0,0.0,0.11396057645963795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06788442333021305,0.0,0.0
110,0.358568582800318,0.0,0.0944911182523068,0.0,0.1091089451179962,0.2182178902359924,0.0890870806374748,0.0,0.0,0.1729171253112705,0.2004459314343183,0.0,0.0,0.16903085094570328,0.2182178902359924,0.12777531299998798,0.20365326999063915,0.13363062095621217,0.0
