fr.en,1,2,3,4,5,6
1,0.6674238124719146,0.11952286093343936,0.0,0.11180339887498948,0.07453559924999299,0.0
2,0.11396057645963795,0.4285714285714285,0.0,0.0,0.0,0.0
3,0.0,0.08671099695241198,0.6358507844578739,0.24333213169614376,0.0,0.13245323570650439
4,0.12856486930664499,0.0,0.045454545454545456,0.7914672795166294,0.10050378152592121,0.12309149097933272
5,0.0,0.0,0.48349377841522817,0.40089186286863654,0.0,0.2182178902359924
6,0.07312724241271307,0.0,0.0,0.042874646285627205,0.6859943405700354,0.280056016805602
7,0.0,0.0,0.12309149097933272,0.10206207261596574,0.13608276348795434,1.0
