de.it,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
18,0.02857142857142857,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0
19,0.05714285714285714,0.047619047619047616,0.029411764705882353,0.041666666666666664,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.03571428571428571,0.25,0.0,0.047619047619047616,0.07142857142857142,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.06666666666666667,0.06060606060606061,0.07692307692307693,0.0,0.0975609756097561,0.04,0.0,0.03333333333333333,0.14285714285714285,0.09523809523809523,0.020833333333333332,0.06666666666666667
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.034482758620689655,0.0,0.0,0.0,0.021739130434782608
21,0.02631578947368421,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0
24,0.06060606060606061,0.0,0.0,0.045454545454545456,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.038461538461538464,0.058823529411764705,0.0,0.0,0.07692307692307693,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.03125,0.04,0.0,0.023809523809523808,0.043478260869565216,0.0,0.0,0.07692307692307693,0.0,0.044444444444444446,0.022222222222222223
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.029411764705882353,0.05263157894736842,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.034482758620689655,0.06451612903225806,0.0,0.0,0.075,0.0,0.0,0.03571428571428571,0.0,0.05,0.0,0.022222222222222223
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.023809523809523808,0.0,0.0,0.0,0.0625,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.022727272727272728,0.04,0.05,0.0,0.0,0.0,0.0,0.0
31,0.05405405405405406,0.0,0.0,0.038461538461538464,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.10714285714285714,0.047619047619047616,0.0,0.0,0.06666666666666667,0.047619047619047616,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.1724137931034483,0.12121212121212122,0.1111111111111111,0.058823529411764705,0.021739130434782608,0.12,0.0,0.06451612903225806,0.058823529411764705,0.041666666666666664,0.0625,0.02040816326530612
32,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.037037037037037035,0.025,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.06521739130434782,0.05405405405405406,0.15625,0.0,0.027777777777777776,0.05,0.0,0.0,0.0625,0.6875,0.044444444444444446,0.029411764705882353,0.03225806451612903,0.022727272727272728,0.0,0.08695652173913043,0.0,0.07692307692307693,0.046153846153846156,0.015151515151515152
34,0.022222222222222223,0.03333333333333333,0.0,0.030303030303030304,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.02702702702702703,0.11538461538461539,0.0,0.0,0.08333333333333333,0.03571428571428571,0.038461538461538464,0.0,0.0,0.06666666666666667,0.0,0.0,0.10810810810810811,0.15789473684210525,0.4230769230769231,0.0,0.058823529411764705,0.06060606060606061,0.0,0.05263157894736842,0.13636363636363635,0.06666666666666667,0.09433962264150944,0.07547169811320754
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.05,0.06666666666666667,0.0,0.0,0.0,0.023255813953488372,0.023809523809523808
36,0.045454545454545456,0.03333333333333333,0.023255813953488372,0.030303030303030304,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02702702702702703,0.07407407407407407,0.03333333333333333,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.07894736842105263,0.023255813953488372,0.027777777777777776,0.0,0.2558139534883721,0.029411764705882353,0.0,0.02564102564102564,0.041666666666666664,0.03225806451612903,0.017543859649122806,0.03636363636363636
37,0.05263157894736842,0.0,0.0,0.037037037037037035,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.06666666666666667,0.045454545454545456,0.0,0.0,0.06451612903225806,0.045454545454545456,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.029411764705882353,0.02702702702702703,0.03333333333333333,0.0,0.06666666666666667,0.5263157894736842,0.0,0.030303030303030304,0.05555555555555555,0.0,0.061224489795918366,0.02
38,0.05084745762711865,0.0,0.01694915254237288,0.02040816326530612,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.038461538461538464,0.046511627906976744,0.0,0.0,0.03773584905660377,0.022727272727272728,0.0,0.0,0.023809523809523808,0.043478260869565216,0.0,0.0,0.017857142857142856,0.05263157894736842,0.0392156862745098,0.0,0.06060606060606061,0.0851063829787234,0.06976744186046512,0.12,0.05128205128205128,0.02127659574468085,0.04225352112676056,0.057971014492753624
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.07142857142857142,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.05,0.0,0.08333333333333333,0.0,0.0,0.023255813953488372,0.0
40,0.023255813953488372,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.027777777777777776,0.038461538461538464,0.041666666666666664,0.0,0.0,0.034482758620689655,0.0,0.0,0.02631578947368421,0.13513513513513514,0.09375,0.045454545454545456,0.04,0.0,0.0,0.05555555555555555,0.15,0.2,0.07692307692307693,0.03773584905660377
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0
43,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.047619047619047616,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.06666666666666667,0.03125,0.0,0.058823529411764705,0.0,0.03225806451612903,0.018867924528301886,0.0,0.027777777777777776,0.0,0.0,0.02564102564102564,0.06896551724137931,0.0,0.03125,0.07894736842105263,0.03333333333333333,0.03571428571428571,0.0,0.0,0.030303030303030304,0.0,0.0,0.04878048780487805,0.12195121951219512,0.11428571428571428,0.0,0.037037037037037035,0.05714285714285714,0.0,0.05,0.125,0.030303030303030304,0.2,0.03508771929824561
46,0.02857142857142857,0.0,0.0,0.043478260869565216,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.037037037037037035,0.05555555555555555,0.0,0.0,0.03571428571428571,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.030303030303030304,0.038461538461538464,0.0,0.023255813953488372,0.041666666666666664,0.0,0.0,0.07142857142857142,0.0,0.06666666666666667,0.021739130434782608
47,0.06666666666666667,0.03125,0.022222222222222223,0.058823529411764705,0.0,0.0,0.058823529411764705,0.03571428571428571,0.027777777777777776,0.0,0.0,0.08108108108108109,0.06896551724137931,0.0,0.0,0.05128205128205128,0.03333333333333333,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.04878048780487805,0.022222222222222223,0.05405405405405406,0.0,0.05660377358490566,0.05714285714285714,0.03225806451612903,0.024390243902439025,0.038461538461538464,0.030303030303030304,0.05263157894736842,0.09259259259259259
48,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06666666666666667,0.07692307692307693,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.047619047619047616,0.0,0.038461538461538464,0.0,0.0,0.046511627906976744,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.058823529411764705,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.043478260869565216,0.0,0.03571428571428571,0.0,0.0,0.021739130434782608,0.045454545454545456
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14634146341463414
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
54,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564
55,0.027777777777777776,0.0,0.0,0.041666666666666664,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.03571428571428571,0.1111111111111111,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.037037037037037035,0.0,0.022727272727272728,0.04,0.0,0.0,0.06666666666666667,0.0,0.020833333333333332,0.043478260869565216
56,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.030303030303030304,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.07142857142857142,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.02564102564102564,0.05,0.0,0.04,0.0,0.0,0.047619047619047616,0.023809523809523808
58,0.05714285714285714,0.0,0.0,0.08695652173913043,0.0,0.0,0.04878048780487805,0.0,0.04,0.045454545454545456,0.0,0.03571428571428571,0.05263157894736842,0.0,0.0,0.07142857142857142,0.05263157894736842,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.03225806451612903,0.06060606060606061,0.037037037037037035,0.0,0.022727272727272728,0.08333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0425531914893617,0.02127659574468085
