de.it,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
11,0.06900655593423542,0.0,0.0,0.0,0.0,0.0,0.1315903389919538,0.40089186286863654,0.07559289460184544,0.0944911182523068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05923488777590924,0.0,0.0,0.03539961627023944,0.0,0.0,0.1976738731537168,0.1720618004029213,0.7786628214276603,0.16222142113076254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03458572319330373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.10127393670836667,0.0,0.0,0.12104550653376049,0.0,0.0,0.1448413648755803,0.09805806756909201,0.22188007849009164,0.5547001962252291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.11547005383792516,0.0,0.0,0.0,0.0,0.0,0.0,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.09128709291752768,0.0,0.0,0.2182178902359924,0.12909944487358055,0.0,0.17407765595569785,0.0,0.0,0.0,0.1889822365046136,0.21320071635561041,0.15811388300841897,0.0,0.0,0.11180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10660035817780521,0.0,0.1091089451179962,0.0,0.1336306209562122,0.125,0.0,0.0,0.20412414523193154,0.0,0.21004201260420147,0.21428571428571433
16,0.11009637651263607,0.0,0.06030226891555273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928473039599675,0.0,0.0,0.0,0.06741998624632421,0.09534625892455924,0.0,0.0,0.0,0.08362420100070908,0.0,0.0,0.0,0.18090680674665818,0.0657951694959769,0.0,0.040291148201269014,0.07537783614444091,0.0,0.1315903389919538,0.0,0.0,0.0422200330920749,0.0
17,0.09759000729485333,0.0,0.0,0.11664236870396087,0.0,0.0,0.09304842103984709,0.0,0.0,0.0,0.0,0.4558423058385518,0.08451542547285165,0.15430334996209194,0.0,0.11952286093343936,0.0,0.0,0.0,0.0,0.07412493166611013,0.0,0.0,0.05698028822981897,0.0,0.058321184351980436,0.0,0.07142857142857142,0.1336306209562122,0.0,0.0,0.1091089451179962,0.0,0.11227217828476796,0.1527207096642426
18,0.06085806194501846,0.0,0.0,0.07273929674533079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07106690545187015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04667600280093366,0.0
19,0.11547005383792514,0.09128709291752768,0.06324555320336758,0.13801311186847084,0.0,0.0,0.055048188256318034,0.0,0.0,0.0,0.0,0.1348399724926484,0.3999999999999999,0.0,0.09128709291752768,0.14142135623730948,0.0,0.0,0.0,0.0,0.08770580193070293,0.0,0.0,0.1348399724926484,0.12649110640673517,0.13801311186847084,0.0,0.21128856368212914,0.07905694150420949,0.0,0.06900655593423542,0.25819888974716115,0.17541160386140586,0.08856148855400951,0.22587697572631285
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735753140545634,0.0,0.0,0.0,0.0,0.0,0.0,0.09245003270420486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.07273929674533079,0.0,0.0,0.0,0.04761904761904764
21,0.05270462766947299,0.0,0.05773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038575837490522985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.055048188256318034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337099931231621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.10540925533894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12909944487358055,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08084520834544433,0.0
24,0.12909944487358055,0.0,0.0,0.1543033499620919,0.0,0.0,0.06154574548966636,0.0,0.0,0.0,0.0,0.1507556722888818,0.11180339887498948,0.0,0.0,0.15811388300841897,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.0753778361444409,0.07071067811865475,0.07715167498104596,0.0,0.0944911182523068,0.08838834764831843,0.0,0.0,0.14433756729740646,0.0,0.14852213144650112,0.15152288168283165
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651483716701107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0753778361444409,0.282842712474619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.06454972243679027,0.10206207261596574,0.07071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,0.07905694150420949,0.0,0.0,0.0,0.37499999999999994,0.0,0.0,0.0,0.0753778361444409,0.1414213562373095,0.0,0.0,0.1889822365046136,0.0,0.0,0.07715167498104596,0.0,0.09805806756909201,0.0,0.05050762722761055
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0816496580927726,0.0,0.055048188256318034,0.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.09128709291752768,0.0,0.0,0.0,0.0,0.0,0.0,0.3508232077228117,0.0,0.0,0.0674199862463242,0.0,0.0,0.0,0.08451542547285165,0.07905694150420949,0.09534625892455924,0.0,0.0,0.0,0.0,0.0
31,0.1414213562373095,0.0,0.0,0.2253744679276044,0.0,0.0,0.13483997249264842,0.0,0.0,0.0,0.0,0.3302891295379081,0.1632993161855452,0.0,0.0,0.1732050807568877,0.0816496580927726,0.0,0.0,0.0,0.1432229748078866,0.0,0.0,0.3302891295379081,0.2065591117977289,0.2253744679276044,0.10540925533894598,0.13801311186847084,0.2581988897471611,0.0,0.1126872339638022,0.21081851067789195,0.0716114874039433,0.21693045781865614,0.22131333406899537
32,0.0,0.10206207261596574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.05773502691896258,0.045643546458763846,0.0316227766016838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.14142135623730953,0.15,0.2795084971874737,0.0,0.05590169943749474,0.1315587028960544,0.0,0.0,0.10112997936948631,0.790569415042095,0.06900655593423544,0.06454972243679029,0.04225771273642583,0.07905694150420949,0.0,0.1725163898355886,0.0,0.1315587028960544,0.08856148855400953,0.022587697572631293
34,0.03892494720807615,0.06154574548966636,0.0,0.09304842103984709,0.0,0.0,0.037113480951260276,0.0,0.0,0.0,0.0,0.09090909090909091,0.2022599587389726,0.0,0.0,0.14301938838683884,0.0674199862463242,0.0753778361444409,0.0,0.0,0.11826247919781652,0.0,0.0,0.18181818181818182,0.2558408596267325,0.6513389472789296,0.0,0.11396057645963795,0.10660035817780521,0.0,0.09304842103984709,0.3481553119113957,0.11826247919781652,0.2388325736106128,0.1827434711619519
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651483716701107,0.0,0.11180339887498948,0.13483997249264842,0.0,0.0,0.0,0.06262242910851494,0.063887656499994
36,0.0837707816583391,0.06622661785325219,0.04588314677411235,0.10012523486435176,0.0,0.0,0.07987230638308716,0.0,0.0,0.0,0.0,0.09782319760890368,0.14509525002200233,0.06622661785325219,0.0,0.1025978352085154,0.0,0.0,0.0,0.0,0.06362847629757777,0.0,0.0,0.14673479641335552,0.04588314677411235,0.05006261743217588,0.0,0.429197537639476,0.057353933467640436,0.0,0.05006261743217588,0.0936585811581694,0.06362847629757777,0.06424925662032353,0.1310947050688925
37,0.10127393670836667,0.0,0.0,0.12104550653376049,0.0,0.0,0.09656090991705353,0.0,0.0,0.0,0.0,0.17739371879672478,0.08770580193070293,0.0,0.0,0.12403473458920847,0.08770580193070293,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.05913123959890826,0.05547001962252291,0.060522753266880246,0.0,0.18531232916527532,0.6933752452815365,0.0,0.060522753266880246,0.11322770341445959,0.0,0.15534712747612348,0.11886432776254917
38,0.08553989227683016,0.0,0.031234752377721213,0.0681598176590997,0.0,0.0,0.054372724782703684,0.0,0.0,0.0,0.0,0.09988907373180403,0.09877295966495896,0.0,0.0,0.10476454436543672,0.09877295966495896,0.0,0.0,0.05521576303742327,0.12994442454726302,0.0,0.0,0.03329635791060134,0.12493900951088485,0.0681598176590997,0.0,0.12521758066945235,0.2342606428329091,0.18835264373920443,0.23855936180684897,0.12751534261266767,0.043314808182421005,0.10934350421017384,0.13386322447594812
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.14142135623730948,0.0,0.0,0.0,0.12403473458920847,0.0,0.0,0.0,0.08944271909999159,0.0,0.0,0.0,0.11180339887498948,0.0,0.19518001458970666,0.0,0.0,0.06262242910851494,0.0
40,0.0408248290463863,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21213203435596423,0.0,0.0,0.09999999999999998,0.07071067811865474,0.07905694150420949,0.0,0.0,0.062017367294604234,0.0,0.0,0.09534625892455921,0.2683281572999747,0.19518001458970666,0.09128709291752768,0.08964214570007951,0.0,0.0,0.14638501094227999,0.27386127875258304,0.3721042037676254,0.12524485821702988,0.09583148474999102
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09901475429766741,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14002800840280097,0.0
43,0.0,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29277002188455997,0.0,0.0,0.0,0.0,0.0,0.3651483716701107,0.0,0.12524485821702988,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.16666666666666666,0.05270462766947299,0.0,0.11952286093343938,0.0,0.055048188256318034,0.03178208630818641,0.0,0.03651483716701107,0.0,0.0,0.0778498944161523,0.11547005383792514,0.0,0.05270462766947299,0.1632993161855452,0.11547005383792514,0.06454972243679027,0.0,0.0,0.10127393670836667,0.0,0.0,0.0778498944161523,0.21908902300206642,0.19920476822239894,0.0,0.07319250547113999,0.13693063937629152,0.0,0.11952286093343938,0.223606797749979,0.05063696835418333,0.3579169947954395,0.10432810619146027
46,0.06085806194501846,0.0,0.0,0.14547859349066158,0.0,0.0,0.058025885318565944,0.0,0.0,0.0,0.0,0.1421338109037403,0.10540925533894598,0.0,0.0,0.07453559924999299,0.0,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.07106690545187015,0.06666666666666667,0.07273929674533079,0.0,0.0890870806374748,0.08333333333333333,0.0,0.0,0.13608276348795434,0.0,0.18670401120373464,0.1428571428571429
47,0.11952286093343938,0.06299407883487121,0.04364357804719848,0.14285714285714285,0.0,0.0,0.11396057645963795,0.07715167498104596,0.04364357804719848,0.0,0.0,0.18609684207969418,0.13801311186847084,0.0,0.0,0.09759000729485333,0.06900655593423542,0.0,0.0,0.0,0.060522753266880246,0.0,0.0,0.09304842103984709,0.04364357804719848,0.09523809523809523,0.0,0.11664236870396087,0.1091089451179962,0.0657951694959769,0.047619047619047616,0.08908708063747481,0.060522753266880246,0.1527830828380352,0.2182178902359925
48,0.0,0.0,0.0,0.0,0.0,0.0,0.10050378152592121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.07106690545187015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09128709291752768,0.12909944487358058,0.14433756729740646,0.0,0.0,0.11322770341445959,0.0,0.0,0.0,0.16329931618554522,0.0,0.0,0.0,0.10206207261596577,0.0,0.08908708063747481,0.0,0.0,0.1143323900950059,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07905694150420949,0.11180339887498948,0.0,0.0,0.0,0.09805806756909201,0.0,0.0,0.0,0.07071067811865475,0.0,0.0,0.0,0.08838834764831843,0.0,0.07715167498104596,0.0,0.0,0.04950737714883371,0.1010152544552211
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333334
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030457633656633
54,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010152544552211
55,0.05773502691896257,0.0,0.0,0.13801311186847084,0.0,0.0,0.055048188256318034,0.0,0.0,0.0,0.0,0.1348399724926484,0.19999999999999996,0.0,0.0,0.07071067811865474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674199862463242,0.0,0.06900655593423542,0.0,0.08451542547285165,0.07905694150420949,0.0,0.0,0.12909944487358058,0.0,0.08856148855400951,0.1807015805810503
56,0.0,0.0,0.0,0.0,0.0,0.30151134457776363,0.17407765595569785,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.14142135623730948,0.0,0.0,0.0,0.12403473458920847,0.0,0.0,0.0,0.08944271909999159,0.0,0.0,0.05976143046671968,0.11180339887498948,0.0,0.09759000729485333,0.0,0.0,0.12524485821702988,0.063887656499994
58,0.10127393670836667,0.0,0.0,0.18156825980064073,0.0,0.0,0.09656090991705353,0.0,0.05547001962252291,0.1386750490563073,0.0,0.11826247919781652,0.08770580193070293,0.0,0.0,0.12403473458920847,0.08770580193070293,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.05913123959890826,0.11094003924504582,0.060522753266880246,0.0,0.07412493166611013,0.1386750490563073,0.0,0.060522753266880246,0.11322770341445959,0.0,0.1165103456070926,0.11886432776254913
