de.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
11,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.05555555555555555,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05263157894736842,0.043478260869565216,0.0,0.0,0.05,0.045454545454545456,0.05555555555555555,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.07692307692307693,0.0,0.0,0.08,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.021739130434782608,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.05263157894736842,0.0,0.06666666666666667,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.08,0.03333333333333333,0.0,0.0,0.07692307692307693,0.0,0.08333333333333333,0.03571428571428571,0.08,0.08333333333333333,0.03125,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.05263157894736842,0.041666666666666664,0.045454545454545456,0.03571428571428571,0.0,0.04,0.037037037037037035,0.0967741935483871,0.0625,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.04878048780487805,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.08695652173913043,0.125,0.047619047619047616,0.09523809523809523,0.07142857142857142,0.0,0.058823529411764705,0.0,0.0,0.043478260869565216,0.0,0.04,0.03571428571428571,0.023809523809523808,0.05555555555555555,0.0,0.041666666666666664,0.0,0.05,0.041666666666666664
15,0.038461538461538464,0.10714285714285714,0.05,0.05,0.037037037037037035,0.0,0.04,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0625,0.037037037037037035,0.043478260869565216,0.038461538461538464,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.023809523809523808,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.038461538461538464,0.0,0.09523809523809523,0.07142857142857142,0.043478260869565216,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.058823529411764705,0.041666666666666664,0.0,0.024390243902439025,0.0
16,0.06451612903225806,0.027777777777777776,0.0,0.038461538461538464,0.030303030303030304,0.02857142857142857,0.03225806451612903,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.07142857142857142,0.06896551724137931,0.05128205128205128,0.0,0.03571428571428571,0.03333333333333333,0.10714285714285714,0.13793103448275862,0.037037037037037035,0.03571428571428571,0.058823529411764705,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.023255813953488372,0.0,0.06896551724137931,0.0,0.043478260869565216,0.01818181818181818
17,0.09090909090909091,0.037037037037037035,0.0,0.058823529411764705,0.13636363636363635,0.0,0.045454545454545456,0.13043478260869565,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.03333333333333333,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02564102564102564,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.043478260869565216,0.05555555555555555,0.05263157894736842,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02564102564102564,0.0,0.0,0.0,0.0,0.05405405405405406,0.021739130434782608
18,0.029411764705882353,0.02631578947368421,0.0,0.03571428571428571,0.02857142857142857,0.0,0.030303030303030304,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.02857142857142857,0.024390243902439025,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.03125,0.1,0.09375,0.0,0.03333333333333333,0.05555555555555555,0.03225806451612903,0.0,0.0,0.0,0.0,0.03571428571428571,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0
19,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.038461538461538464,0.0,0.0,0.0625,0.0625,0.1875,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
20,0.11538461538461539,0.03125,0.0,0.0,0.034482758620689655,0.0,0.12,0.03333333333333333,0.03571428571428571,0.07692307692307693,0.029411764705882353,0.0,0.0,0.0,0.08695652173913043,0.0,0.08695652173913043,0.08333333333333333,0.0,0.1,0.08,0.0,0.10714285714285714,0.0,0.037037037037037035,0.0,0.125,0.11764705882352941,0.07142857142857142,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.02564102564102564,0.0,0.0,0.08333333333333333,0.0,0.0,0.05660377358490566,0.07142857142857142,0.0,0.0,0.08,0.0,0.08695652173913043,0.13636363636363635,0.125,0.17391304347826086,0.16,0.09090909090909091,0.13636363636363635,0.10344827586206896,0.0,0.0,0.0,0.0625,0.08333333333333333,0.0,0.07692307692307693,0.06896551724137931,0.046511627906976744,0.08108108108108109,0.0,0.125,0.1,0.07317073170731707,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
22,0.11764705882352941,0.045454545454545456,0.0,0.08333333333333333,0.05263157894736842,0.0,0.125,0.05,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.06666666666666667,0.0,0.0,0.0625,0.0,0.05,0.0,0.0,0.05263157894736842,0.08333333333333333,0.125,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.045454545454545456,0.06060606060606061,0.0,0.06666666666666667,0.0625,0.0,0.07142857142857142,0.07142857142857142,0.0625,0.13333333333333333,0.11764705882352941,0.07692307692307693,0.15384615384615385,0.1,0.0,0.0,0.0,0.043478260869565216,0.06666666666666667,0.0,0.058823529411764705,0.05,0.029411764705882353,0.07142857142857142,0.0,0.0625,0.09090909090909091,0.0625,0.0
23,0.10810810810810811,0.022727272727272728,0.0,0.029411764705882353,0.024390243902439025,0.0,0.08108108108108109,0.023809523809523808,0.025,0.05263157894736842,0.021739130434782608,0.0,0.023809523809523808,0.0,0.05714285714285714,0.0,0.05714285714285714,0.05555555555555555,0.0,0.0625,0.05405405405405406,0.0,0.04878048780487805,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0196078431372549,0.0,0.0,0.05555555555555555,0.022727272727272728,0.0,0.046153846153846156,0.05555555555555555,0.0,0.02702702702702703,0.05405405405405406,0.06521739130434782,0.05714285714285714,0.05714285714285714,0.08333333333333333,0.14705882352941177,0.10810810810810811,0.058823529411764705,0.12121212121212122,0.1,0.02702702702702703,0.0,0.0,0.045454545454545456,0.05555555555555555,0.0,0.05263157894736842,0.04878048780487805,0.03636363636363636,0.061224489795918366,0.0,0.11428571428571428,0.0625,0.07692307692307693,0.03225806451612903
24,0.058823529411764705,0.047619047619047616,0.0,0.0,0.05555555555555555,0.0,0.0625,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.058823529411764705,0.0,0.07692307692307693,0.05,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.03125,0.0
25,0.05,0.041666666666666664,0.0,0.0,0.047619047619047616,0.0,0.05263157894736842,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.037037037037037035,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05,0.0,0.0625,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.02857142857142857,0.023255813953488372
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.16666666666666666,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0
28,0.047619047619047616,0.04,0.0,0.06666666666666667,0.045454545454545456,0.0,0.05,0.043478260869565216,0.047619047619047616,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.125,0.043478260869565216,0.06666666666666667,0.05,0.0,0.03571428571428571,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.02702702702702703,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05263157894736842,0.1111111111111111,0.15789473684210525,0.0,0.058823529411764705,0.08695652173913043,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.027777777777777776,0.022727272727272728
29,0.125,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.058823529411764705,0.13333333333333333,0.043478260869565216,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.15384615384615385,0.0,0.1,0.23076923076923078,0.07692307692307693,0.1111111111111111,0.0,0.0625,0.0,0.08695652173913043,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.15384615384615385,0.0,0.0,0.07142857142857142,0.0625,0.0,0.0,0.14285714285714285,0.0,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.125,0.18181818181818182,0.16666666666666666,0.10526315789473684,0.0,0.0,0.0,0.09523809523809523,0.15384615384615385,0.0,0.13333333333333333,0.1111111111111111,0.0625,0.07407407407407407,0.0,0.14285714285714285,0.2222222222222222,0.06451612903225806,0.025
30,0.12121212121212122,0.025,0.0,0.03333333333333333,0.08571428571428572,0.0,0.125,0.05405405405405406,0.05714285714285714,0.09090909090909091,0.04878048780487805,0.0,0.0,0.02857142857142857,0.1,0.0,0.06451612903225806,0.0625,0.0,0.07142857142857142,0.09375,0.0,0.05405405405405406,0.0,0.02857142857142857,0.02702702702702703,0.1,0.038461538461538464,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.043478260869565216,0.0,0.0,0.0625,0.0,0.0,0.06666666666666667,0.08163265306122448,0.0,0.030303030303030304,0.06060606060606061,0.0,0.1,0.1,0.09375,0.12903225806451613,0.15625,0.10344827586206896,0.17857142857142858,0.14285714285714285,0.030303030303030304,0.037037037037037035,0.0,0.05,0.0625,0.06896551724137931,0.09090909090909091,0.08333333333333333,0.06,0.09090909090909091,0.0,0.09375,0.07142857142857142,0.08333333333333333,0.01694915254237288
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.03125,0.03125,0.03571428571428571,0.030303030303030304,0.0,0.02702702702702703,0.0,0.029411764705882353,0.027777777777777776,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0196078431372549,0.0,0.06451612903225806,0.0625,0.023255813953488372,0.03225806451612903,0.0,0.0,0.030303030303030304,0.02857142857142857,0.03333333333333333,0.0,0.0,0.03125,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.030303030303030304,0.0,0.0,0.017241379310344827
33,0.047619047619047616,0.04,0.0,0.0,0.09523809523809523,0.0,0.05,0.09090909090909091,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.05555555555555555,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.07407407407407407,0.09090909090909091,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.05263157894736842,0.05263157894736842,0.1,0.0,0.058823529411764705,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.05555555555555555,0.0,0.0,0.05263157894736842,0.0,0.027777777777777776,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.03571428571428571,0.03125,0.045454545454545456,0.0,0.034482758620689655,0.0,0.037037037037037035,0.03333333333333333,0.03571428571428571,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.04,0.041666666666666664,0.04,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.03571428571428571,0.0,0.041666666666666664,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0
