it.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
27,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.034482758620689655,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.047619047619047616,0.0,0.041666666666666664,0.03571428571428571,0.0,0.0,0.0,0.047619047619047616,0.0,0.045454545454545456,0.09090909090909091
29,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0
31,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.08,0.041666666666666664,0.15,0.07692307692307693,0.14285714285714285,0.05555555555555555,0.0,0.0,0.041666666666666664,0.0,0.04,0.0
32,0.03333333333333333,0.0,0.02564102564102564,0.045454545454545456,0.038461538461538464,0.05263157894736842,0.02857142857142857,0.0967741935483871,0.03225806451612903,0.08823529411764706,0.05128205128205128,0.0,0.05263157894736842,0.038461538461538464,0.030303030303030304,0.038461538461538464,0.029411764705882353,0.043478260869565216
33,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.043478260869565216,0.0,0.038461538461538464,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0
35,0.03571428571428571,0.02857142857142857,0.0,0.0,0.0,0.0,0.0625,0.10344827586206896,0.0,0.09375,0.05405405405405406,0.0,0.0,0.0,0.23076923076923078,0.041666666666666664,0.06451612903225806,0.0
36,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.09090909090909091,0.047619047619047616,0.1111111111111111,0.08695652173913043,0.07407407407407407,0.0,0.0,0.0,0.047619047619047616,0.0,0.045454545454545456,0.0
37,0.07407407407407407,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.03225806451612903,0.1111111111111111,0.029411764705882353,0.08333333333333333,0.0,0.0,0.08695652173913043,0.06666666666666667,0.041666666666666664,0.06451612903225806,0.1
38,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.03225806451612903,0.034482758620689655,0.037037037037037035,0.03125,0.027777777777777776,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0
39,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.02702702702702703,0.02857142857142857,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0
40,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.04,0.043478260869565216,0.0,0.038461538461538464,0.03333333333333333,0.0,0.0,0.0625,0.043478260869565216,0.0,0.08695652173913043,0.07692307692307693
41,0.0,0.02,0.0,0.0,0.0,0.0,0.020833333333333332,0.021739130434782608,0.0,0.02040816326530612,0.038461538461538464,0.0,0.0,0.0,0.044444444444444446,0.02564102564102564,0.043478260869565216,0.027777777777777776
42,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0625,0.0,0.07692307692307693
43,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
44,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03571428571428571,0.038461538461538464,0.0,0.034482758620689655,0.0967741935483871,0.0,0.0,0.0,0.08,0.0,0.037037037037037035,0.13333333333333333
