de.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.5969620057957091,0.0,0.08058229640253803,0.0,0.5128225940683707,0.2297518743202451,0.504524979109513,0.3015113445777636,0.1507556722888818,0.4558423058385518,0.2799462554779271,0.1914598952668709,0.2445579940222592,0.16514456476895406,0.08206099398622181,0.0,0.0,0.32824397594488725,0.4090909090909091
2,0.05345224838248487,0.15430334996209194,0.0,0.3086066999241839,0.0,0.04800153607373194,0.0,0.0,0.0944911182523068,0.0,0.21055872190307892,0.0,0.0,0.0,0.1543033499620919,0.0,0.0,0.05143444998736397,0.05698028822981897
3,0.46188021535170065,0.33333333333333337,0.0,0.33333333333333337,0.46291004988627577,0.3629330931556489,0.4879500364742666,0.20412414523193148,0.15309310892394862,0.15430334996209194,0.2653343152526162,0.15554275420956382,0.19867985355975656,0.223606797749979,0.0,0.0,0.0,0.1111111111111111,0.24618298195866545
4,0.0834057656228299,0.0,0.15762208124782012,0.0,0.0,0.0,0.0,0.0,0.036860489038724284,0.05572782125753529,0.054758567819339354,0.07490058862731383,0.0,0.0,0.08025723539051281,0.0,0.0,0.040128617695256406,0.044455422447438706
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.08944271909999159,0.0,0.08451542547285164,0.2581988897471611,0.0,0.08032193289024989,0.0,0.0,0.11858541225631422,0.0,0.35233213170882205,0.08032193289024989,0.0,0.0,0.08606629658238703,0.0,0.0,0.08606629658238703,0.19069251784911842
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036860489038724284,0.05572782125753529,0.027379283909669677,0.11235088294097076,0.047836487323493986,0.0,0.0,0.0,0.0,0.040128617695256406,0.17782168978975482
9,0.2514474228374849,0.0,0.0,0.10369516947304255,0.09600307214746388,0.03225806451612904,0.15179418517972906,0.1270001270001905,0.09525009525014287,0.14400460822119582,0.33016664144560476,0.09677419354838711,0.12361284651454937,0.0,0.06913011298202835,0.0,0.0,0.17282528245507087,0.2680438533736193
10,0.05773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07580980435789034,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.06154574548966636
11,0.26943012562182533,0.0,0.0,0.0,0.1543033499620919,0.0,0.19518001458970663,0.20412414523193148,0.1360827634879543,0.20573779994945587,0.12634967392981722,0.17282528245507087,0.13245323570650436,0.0,0.0,0.0,0.0,0.1111111111111111,0.24618298195866545
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.20965696734438366,0.0,0.07412493166611013,0.0,0.0,0.0,0.0,0.14824986333222026,0.03641785203646149,0.049813548138671795,0.0,0.0,0.05337605126836238,0.0,0.0,0.10675210253672476,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.2683281572999747,0.0,0.0,0.0,0.17928429140015903,0.0,0.2267786838055363,0.23717082451262844,0.15811388300841897,0.17928429140015903,0.14680505487867587,0.12048289933537483,0.1538967528127731,0.0,0.0,0.0,0.0,0.12909944487358055,0.28603877677367767
