it.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.2672612419124244,0.10101525445522107,0.14824986333222026,0.12521758066945235,0.14285714285714285,0.0,0.0,0.049629166698546515,0.10101525445522107,0.0,0.0,0.0,0.06299407883487121,0.08058229640253803
2,0.14142135623730953,0.0,0.1307440900921227,0.14724203476646205,0.06299407883487121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055555555555555566,0.0
3,0.047140452079103175,0.0,0.0,0.07362101738323103,0.0,0.0,0.0,0.0,0.0,0.0,0.06804138174397717,0.06537204504606135,0.0,0.1421338109037403
4,0.03429971702850177,0.0,0.0,0.0,0.09166984970282112,0.30678599553894814,0.0,0.0318464877649241,0.0,0.047565149415449405,0.0,0.0,0.0,0.0
5,0.10690449676496974,0.0,0.0,0.0,0.07142857142857142,0.11952286093343936,0.10101525445522107,0.3970333335883721,0.10101525445522107,0.14824986333222026,0.0,0.0,0.0,0.16116459280507606
6,0.0,0.0,0.0,0.0,0.0,0.0,0.4722250688807642,0.5800147905657416,0.5312532024908597,0.30320365727694704,0.0,0.043314808182421005,0.0,0.18835264373920443
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26726124191242434,0.09805806756909201,0.0,0.0,0.0,0.31980107453341566
