de.en,1,2,3,4,5,6,7,8,9,10
1,0.125,0.08333333333333333,0.05263157894736842,0.09523809523809523,0.0,0.09523809523809523,0.0,0.0625,0.06666666666666667,0.07407407407407407
2,0.07692307692307693,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.041666666666666664
3,0.125,0.08333333333333333,0.05263157894736842,0.09523809523809523,0.0,0.09523809523809523,0.0,0.0625,0.06666666666666667,0.07407407407407407
