fr.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.4290581651605165,0.13483997249264842,0.07537783614444091,0.09090909090909091,0.17407765595569785,0.08703882797784893,0.07106690545187015,0.0,0.0,0.18392019594868117,0.21320071635561041,0.0,0.0,0.20225995873897262,0.17407765595569785,0.20385887657505022,0.3249182166443294,0.10660035817780521,0.09090909090909091
2,0.20412414523193145,0.0,0.6454972243679028,0.1556997888323046,0.07453559924999299,0.07453559924999299,0.12171612389003691,0.0,0.0,0.11812488464372366,0.13693063937629152,0.0,0.0,0.11547005383792514,0.14907119849998599,0.08728715609439694,0.18549555830406728,0.09128709291752767,0.0
3,0.23836564731139803,0.0,0.07537783614444091,0.2727272727272727,0.08703882797784893,0.17407765595569785,0.1421338109037403,0.0,0.0,0.13794014696151088,0.15990053726670783,0.0,0.0,0.13483997249264842,0.17407765595569785,0.10192943828752511,0.21661214442955293,0.10660035817780521,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16903085094570328,0.22360679774997896,0.1363988678940947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
