fr.en,1,2,3,4,5,6,7,8
1,0.20689655172413793,0.05555555555555555,0.0625,0.1111111111111111,0.0,0.07407407407407407,0.13043478260869565,0.0
2,0.0967741935483871,0.0,0.06666666666666667,0.03571428571428571,0.0,0.0,0.08695652173913043,0.0
3,0.0,0.0,0.2,0.0,0.0,0.0,0.038461538461538464,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.10344827586206896,0.1111111111111111,0.06896551724137931,0.0,0.0
6,0.03333333333333333,0.0,0.0,0.04,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.06451612903225806,0.16666666666666666,0.0,0.0,0.0
