fr.en,1,2,3,4,5,6,7,8
1,0.3731012536223182,0.20412414523193154,0.125,0.24253562503633297,0.0,0.1875,0.20801257358446093,0.0
2,0.1846372364689991,0.0,0.14433756729740646,0.0700140042014005,0.0,0.0,0.16012815380508716,0.0
3,0.0,0.0,0.4008918628686366,0.0,0.0,0.0,0.07412493166611013,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.18786728732554484,0.23094010767585027,0.12909944487358055,0.0,0.0
6,0.07106690545187015,0.0,0.0,0.08084520834544433,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.12126781251816648,0.33541019662496846,0.0,0.0,0.0
