fr.en,1,2,3,4,5,6,7,8
1,0.7619047619047619,0.0,0.07715167498104596,0.07715167498104596,0.0,0.2439750182371333,0.1690308509457033,0.24445293254085634
2,0.0,0.6674238124719146,0.05590169943749474,0.0,0.0,0.0,0.0,0.0
3,0.0,0.11009637651263607,0.677772085586298,0.12909944487358055,0.20254787341673333,0.0408248290463863,0.0,0.0
4,0.060522753266880246,0.0,0.19611613513818402,0.588348405414552,0.07692307692307693,0.062017367294604234,0.0716114874039433,0.0
5,0.0,0.0,0.15309310892394862,0.10206207261596574,0.8006407690254358,0.12909944487358055,0.07453559924999299,0.0
6,0.2567762955065478,0.0,0.10400628679223047,0.1386750490563073,0.10878565864408424,0.6139406135149205,0.20254787341673333,0.10984700727621795
7,0.060522753266880246,0.0,0.0,0.0,0.07692307692307693,0.12403473458920847,0.8593378488473195,0.1165103456070926
8,0.2545875386086578,0.0,0.0,0.0,0.0,0.14907119849998599,0.12909944487358055,0.7934920476158722
9,0.08908708063747481,0.0,0.0,0.0,0.0,0.0,0.0,0.3429971702850177
