fr.en,1,2,3,4,5,6,7,8
1,0.5652173913043478,0.0,0.044444444444444446,0.04,0.0,0.11764705882352941,0.1,0.06666666666666667
2,0.0,0.5,0.02631578947368421,0.0,0.0,0.0,0.0,0.0
3,0.0,0.029411764705882353,0.47368421052631576,0.06060606060606061,0.1111111111111111,0.021739130434782608,0.0,0.0
4,0.03333333333333333,0.0,0.10526315789473684,0.4,0.04,0.03125,0.037037037037037035,0.0
5,0.0,0.0,0.07894736842105263,0.05263157894736842,0.6666666666666666,0.06666666666666667,0.038461538461538464,0.0
6,0.10810810810810811,0.0,0.04,0.03333333333333333,0.058823529411764705,0.43333333333333335,0.08571428571428572,0.0392156862745098
7,0.03333333333333333,0.0,0.0,0.0,0.04,0.06451612903225806,0.75,0.04878048780487805
8,0.07692307692307693,0.0,0.0,0.0,0.0,0.047619047619047616,0.08333333333333333,0.5882352941176471
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
