de.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,0.5976143046671968,0.14173667737846024,0.236227795630767,0.0,0.0,0.0,0.05345224838248487,0.05976143046671968,0.12598815766974242,0.04279604925109129,0.2326210525996177,0.0,0.0,0.4225771273642583,0.06482037235521644,0.0,0.2182178902359924,0.40406101782088427
2,0.22360679774997896,0.1767766952966369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15811388300841897,0.12126781251816648,0.0,0.20412414523193154,0.1889822365046136
3,0.24806946917841693,0.04902903378454601,0.19611613513818402,0.0,0.0,0.0,0.0,0.0,0.19611613513818407,0.0,0.24140227479263382,0.06726727939963126,0.0,0.17541160386140586,0.0,0.0,0.11322770341445959,0.3144854510165755
4,0.0,0.0,0.1178511301977579,0.0,0.0,0.0,0.2,0.29814239699997197,0.07856742013183861,0.26688025634181184,0.17407765595569785,0.0,0.0,0.0,0.16169041669088866,0.0,0.06804138174397717,0.0
5,0.0,0.05590169943749474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11009637651263607,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0
6,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140028008402801,0.0,0.0,0.2182178902359924
7,0.0,0.0,0.0,0.0,0.14824986333222026,0.0,0.05345224838248487,0.05976143046671968,0.0,0.0,0.046524210519923545,0.0,0.0,0.0,0.0,0.08451542547285165,0.0,0.0
