de.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,0.3157894736842105,0.06666666666666667,0.0967741935483871,0.0,0.0,0.0,0.034482758620689655,0.037037037037037035,0.08333333333333333,0.03333333333333333,0.12903225806451613,0.0,0.0,0.23529411764705882,0.037037037037037035,0.0,0.16,0.2
2,0.125,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.05,0.0,0.1,0.1
3,0.125,0.030303030303030304,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15625,0.043478260869565216,0.0,0.09523809523809523,0.0,0.0,0.06896551724137931,0.17647058823529413
4,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.07692307692307693,0.13043478260869565,0.043478260869565216,0.11538461538461539,0.06451612903225806,0.0,0.0,0.0,0.08333333333333333,0.0,0.038461538461538464,0.0
5,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0
6,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.1111111111111111
7,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.03125,0.03333333333333333,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0
