de.it,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.12909944487358058,0.062017367294604234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06900655593423542
36,0.22360679774997896,0.0,0.09805806756909202,0.0,0.0,0.0,0.1386750490563073,0.0,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.12403473458920847,0.0,0.0,0.0,0.14142135623730948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.13483997249264842,0.0,0.05913123959890826,0.0,0.0,0.0,0.08362420100070908,0.07537783614444091,0.0,0.12309149097933275,0.0,0.08703882797784893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.15118578920369088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.10482848367219183,0.10101525445522107,0.0,0.0,0.0,0.1649572197684645
41,0.14142135623730948,0.0,0.0,0.12909944487358058,0.0,0.0,0.08770580193070293,0.07905694150420949,0.0,0.0,0.0,0.09128709291752768,0.0,0.0,0.08770580193070293,0.0,0.0,0.0,0.22360679774997896,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.06804138174397717,0.06537204504606135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07273929674533079
46,0.0,0.0,0.0,0.0,0.08944271909999159,0.0,0.0,0.0,0.1025978352085154,0.0,0.0,0.0,0.0,0.16903085094570328,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.09622504486493763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.09622504486493764,0.0,0.0,0.0,0.07856742013183861,0.06537204504606135,0.0,0.05407380704358752,0.0,0.0,0.06804138174397717,0.0,0.1781741612749496,0.0,0.0,0.0,0.0,0.0,0.051434449987363975
51,0.0,0.0,0.0,0.0,0.0,0.0,0.07412493166611013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.1091089451179962,0.0,0.0,0.05345224838248487,0.0890870806374748,0.07412493166611013,0.1336306209562122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058321184351980436
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.033149677206589796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03688555567816588
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.11322770341445959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.08944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.3999999999999999,0.0,0.08770580193070293,0.18257418583505536,0.0,0.0,0.24806946917841693,0.0,0.0,0.18257418583505536,0.0,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.15811388300841897,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668153104781061,0.0,0.0,0.0,0.0
61,0.15811388300841897,0.0,0.0,0.14433756729740646,0.0,0.0,0.09805806756909201,0.0,0.0,0.0,0.0,0.10206207261596574,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999999997,0.0
62,0.25298221281347033,0.0,0.11094003924504582,0.11547005383792516,0.0,0.0,0.15689290811054724,0.0,0.0324442842261525,0.11547005383792516,0.0,0.08164965809277261,0.0,0.0,0.03922322702763681,0.0,0.0,0.0,0.09999999999999998,0.030860669992418384
63,0.23904572186687872,0.0,0.052414241836095915,0.1091089451179962,0.0,0.0890870806374748,0.14824986333222026,0.0,0.0,0.1091089451179962,0.0,0.07715167498104597,0.0,0.0,0.0,0.0,0.0,0.08451542547285165,0.0944911182523068,0.0
64,0.13483997249264842,0.0,0.17739371879672478,0.0,0.0,0.0,0.16724840200141816,0.0,0.0,0.12309149097933275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.2357022603955158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.19999999999999996,0.0,0.08770580193070293,0.0,0.0,0.0,0.12403473458920847,0.0,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.23094010767585027,0.10540925533894598,0.05063696835418333,0.10540925533894598,0.051639777949432225,0.08606629658238703,0.21483446221182986,0.0,0.0,0.10540925533894598,0.0,0.07453559924999299,0.0,0.0,0.0,0.0,0.0,0.0,0.09128709291752767,0.0563436169819011
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.10846522890932808,0.0,0.0,0.09901475429766744,0.0,0.0,0.13453455879926252,0.0,0.0,0.0,0.0,0.0700140042014005,0.0,0.0,0.0,0.06482037235521644,0.0,0.0,0.08574929257125441,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.026967994498529685,0.0,0.0,0.0,0.030934411244487297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.09534625892455921,0.0,0.0,0.08703882797784893,0.0,0.0,0.05913123959890826,0.0,0.0,0.0,0.0,0.06154574548966636,0.0,0.0,0.0,0.0,0.0,0.0,0.0753778361444409,0.0
74,0.0,0.0,0.030261376633440123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033671751485073696
75,0.0,0.0,0.08006407690254358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11785113019775793,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030386856273138207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.06537204504606135,0.03140371465106639,0.0,0.03202563076101743,0.0,0.0,0.08006407690254357,0.0,0.0,0.0,0.0,0.0,0.06052275326688023,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.26967994498529685,0.0,0.05913123959890826,0.12309149097933275,0.0,0.0,0.16724840200141816,0.0,0.0,0.12309149097933275,0.0,0.08703882797784893,0.0,0.0,0.0,0.0,0.0,0.0,0.10660035817780521,0.0
85,0.0,0.0,0.04902903378454601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545544725589981
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.05913123959890826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08703882797784893,0.11396057645963795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.4743416490252569,0.0,0.06933752452815364,0.0,0.0,0.0,0.09805806756909201,0.0,0.0,0.14433756729740646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.22360679774997896,0.0,0.29417420270727607,0.0,0.0,0.0,0.1386750490563073,0.0,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08838834764831843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.2051956704170308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07254762501100116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.10540925533894598,0.0,0.04622501635210243,0.0,0.0,0.0,0.06537204504606135,0.0,0.0,0.09622504486493764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.08006407690254358,0.0,0.0,0.0,0.0,0.10206207261596577,0.0,0.0,0.0,0.11785113019775793,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.20412414523193154,0.0,0.0,0.0,0.16666666666666666,0.1386750490563073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091089451179962
113,0.11180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.21081851067789195,0.0,0.04622501635210243,0.0,0.0,0.07856742013183861,0.06537204504606135,0.0,0.0,0.09622504486493764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.4743416490252569,0.0,0.1386750490563073,0.14433756729740646,0.0,0.1178511301977579,0.294174202707276,0.0,0.0,0.2886751345948129,0.0,0.10206207261596574,0.0,0.0,0.0,0.0944911182523068,0.0,0.0,0.12499999999999997,0.0
117,0.14907119849998599,0.0,0.0,0.13608276348795434,0.06666666666666667,0.1111111111111111,0.09245003270420486,0.0,0.0,0.0,0.0,0.09622504486493763,0.0,0.0,0.0,0.0890870806374748,0.0,0.0,0.4714045207910316,0.0
118,0.18257418583505536,0.0,0.0,0.16666666666666669,0.0,0.0,0.11322770341445959,0.0,0.0,0.0,0.0,0.11785113019775793,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.14433756729740646,0.0
119,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.08671099695241198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889822365046136,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17677669529663687,0.0
122,0.0,0.17817416127494962,0.0,0.0,0.0,0.29095718698132317,0.12104550653376049,0.1091089451179962,0.0,0.0,0.0,0.12598815766974242,0.0,0.0,0.0,0.11664236870396087,0.0,0.0,0.1543033499620919,0.09523809523809523
123,0.07161148740394328,0.1307440900921227,0.03140371465106639,0.06537204504606135,0.03202563076101743,0.10675210253672475,0.13323467750529827,0.0,0.0,0.0,0.0,0.04622501635210243,0.0,0.0,0.0,0.0,0.0,0.0,0.05661385170722978,0.10482848367219183
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06933752452815364,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.19611613513818402,0.0
125,0.12909944487358055,0.0,0.056613851707229795,0.0,0.0,0.0,0.08006407690254358,0.07216878364870323,0.0,0.11785113019775793,0.0,0.0,0.0,0.0,0.08006407690254358,0.0,0.0,0.0,0.10206207261596574,0.06299407883487121
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06622661785325219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936585811581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.22360679774997896,0.0,0.09805806756909202,0.0,0.0,0.0,0.1386750490563073,0.0,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091089451179962
130,0.10259783520851541,0.0,0.0,0.09365858115816941,0.0,0.0,0.06362847629757779,0.0,0.0,0.0,0.0,0.0662266178532522,0.0,0.0,0.0,0.0,0.0,0.0,0.08111071056538127,0.0
131,0.3651483716701107,0.0,0.08006407690254358,0.16666666666666669,0.0,0.0,0.22645540682891918,0.0,0.0,0.16666666666666669,0.0,0.11785113019775793,0.0,0.0,0.0,0.0,0.0,0.0,0.14433756729740646,0.0
132,0.17888543819998318,0.0,0.0,0.16329931618554522,0.0,0.0,0.11094003924504582,0.0,0.0,0.0,0.0,0.11547005383792516,0.0,0.0,0.0,0.0,0.0,0.0,0.21213203435596426,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.3651483716701107,0.0,0.08006407690254358,0.16666666666666669,0.0,0.0,0.22645540682891918,0.0,0.0,0.16666666666666669,0.0,0.11785113019775793,0.0,0.0,0.0,0.0,0.0,0.0,0.14433756729740646,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101525445522107,0.0,0.0,0.0,0.08247860988423225
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.10846522890932808,0.19802950859533489,0.0,0.09901475429766744,0.0,0.16169041669088866,0.20180183819889375,0.0,0.0,0.0,0.0,0.0700140042014005,0.0,0.0,0.0,0.0,0.0,0.0,0.08574929257125441,0.10585122480499262
139,0.0,0.2672612419124244,0.0,0.0,0.0,0.21821789023599233,0.1815682598006407,0.0,0.050062617432175875,0.0,0.0,0.0,0.0,0.08247860988423222,0.0,0.0,0.0,0.0,0.0,0.14285714285714282
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08671099695241198,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.06933752452815364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917144638660747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
