it.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.19444444444444445,0.12195121951219512,0.15151515151515152,0.07142857142857142,0.06976744186046512,0.022222222222222223,0.03636363636363636,0.09302325581395349,0.045454545454545456,0.07317073170731707,0.10256410256410256,0.0196078431372549,0.022222222222222223,0.05,0.05405405405405406
2,0.10714285714285714,0.25925925925925924,0.08333333333333333,0.0,0.0,0.0,0.046511627906976744,0.12903225806451613,0.0,0.0,0.10714285714285714,0.05263157894736842,0.0,0.034482758620689655,0.08
3,0.13793103448275862,0.09090909090909091,0.21739130434782608,0.09375,0.058823529411764705,0.0,0.044444444444444446,0.05714285714285714,0.058823529411764705,0.0967741935483871,0.1,0.024390243902439025,0.058823529411764705,0.03225806451612903,0.07407407407407407
4,0.045454545454545456,0.0,0.058823529411764705,0.041666666666666664,0.04,0.0,0.027777777777777776,0.0,0.04,0.043478260869565216,0.0,0.0,0.04,0.0,0.0
5,0.06060606060606061,0.0,0.07142857142857142,0.05714285714285714,0.05555555555555555,0.0,0.0425531914893617,0.0,0.05555555555555555,0.058823529411764705,0.0,0.0,0.02702702702702703,0.0,0.0
6,0.016666666666666666,0.03225806451612903,0.0,0.03278688524590164,0.0,0.0,0.19047619047619047,0.031746031746031744,0.015873015873015872,0.01639344262295082,0.0,0.014492753623188406,0.015873015873015872,0.01694915254237288,0.0
7,0.03333333333333333,0.030303030303030304,0.04,0.13793103448275862,0.0625,0.0625,0.022727272727272728,0.0,0.030303030303030304,0.03225806451612903,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.022222222222222223,0.06818181818181818,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0
