it.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.4040950971038547,0.2802242691589025,0.3962969619506085,0.11322770341445958,0.12009611535381534,0.04003203845127178,0.05847053462046861,0.2330206912141852,0.08006407690254357,0.15534712747612348,0.26646935501059654,0.028759865427152538,0.03673591791853225,0.09245003270420486,0.2135042050734495
2,0.16222142113076254,0.41247895569215276,0.16666666666666666,0.0,0.0,0.0,0.12909944487358058,0.2286647801900118,0.0,0.0,0.19611613513818407,0.08466675133346035,0.0,0.06804138174397717,0.15713484026367722
3,0.3077935056255462,0.16770509831248423,0.3952847075210474,0.15811388300841897,0.11180339887498948,0.0,0.0816496580927726,0.10846522890932808,0.11180339887498948,0.21693045781865616,0.1860521018838127,0.04016096644512494,0.1538967528127731,0.06454972243679027,0.14907119849998599
4,0.14509525002200233,0.0,0.11180339887498948,0.07453559924999299,0.07905694150420949,0.0,0.05773502691896257,0.0,0.07905694150420949,0.15339299776947407,0.0,0.0,0.07254762501100116,0.0,0.0
5,0.24722569302909875,0.0,0.19050019050028574,0.12700012700019053,0.13470397652008118,0.0,0.09837387536759296,0.0,0.13470397652008118,0.21780342093451607,0.0,0.0,0.08240856434303293,0.0,0.0
6,0.030386856273138193,0.06622661785325219,0.0,0.09365858115816941,0.0,0.0,0.3385555833846721,0.06424925662032356,0.033113308926626096,0.03212462831016178,0.0,0.023789303403490326,0.030386856273138193,0.03823595564509363,0.0
7,0.0899842541331695,0.04902903378454601,0.06933752452815364,0.32357511446471704,0.19611613513818404,0.19611613513818404,0.03580574370197165,0.0,0.04902903378454601,0.04756514941544941,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.05212860351426869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.07453559924999299,0.1976423537605237,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,0.03627381250550058,0.0,0.0
