it.fr,1,2,3,4,5
1,0.5,0.0,0.0,0.03571428571428571,0.0
2,0.0,0.34782608695652173,0.2,0.02857142857142857,0.02857142857142857
3,0.03125,0.0,0.06666666666666667,0.18518518518518517,0.03225806451612903
