de.it,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
27,0.16724840200141816,0.0,0.15075567228888181,0.13483997249264842,0.0,0.06917144638660747,0.1049727762162956,0.09090909090909091,0.0,0.09534625892455924,0.12309149097933275,0.12573892269238632,0.16724840200141816,0.12309149097933275,0.08362420100070908,0.08703882797784893,0.0,0.0,0.5454545454545454,0.2075143391598224,0.14625448482542613,0.0,0.0,0.0,0.0,0.0,0.0,0.07106690545187015,0.12309149097933275,0.0,0.09656090991705352,0.0,0.05598925109558543,0.08058229640253803,0.0,0.14625448482542613
28,0.08362420100070908,0.0,0.15075567228888181,0.13483997249264842,0.0,0.06917144638660747,0.1049727762162956,0.0,0.09090909090909091,0.19069251784911848,0.12309149097933275,0.12573892269238632,0.08362420100070908,0.2461829819586655,0.08362420100070908,0.08703882797784893,0.10660035817780521,0.0,0.09090909090909091,0.27668578554642986,0.07312724241271307,0.13483997249264842,0.0,0.0,0.0,0.0,0.0,0.0,0.12309149097933275,0.0,0.14484136487558028,0.0,0.05598925109558543,0.16116459280507606,0.0,0.07312724241271307
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11396057645963795,0.08671099695241198,0.09166984970282112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.11566298639324807,0.0,0.3127716210856122,0.3263766828841098,0.0,0.09567297464698797,0.07259540086406277,0.0,0.0,0.0659380473395787,0.08512565307587487,0.13043478260869568,0.057831493196624034,0.08512565307587487,0.057831493196624034,0.12038585308576923,0.0,0.0,0.06286946134619316,0.14350946197048195,0.25286086871208685,0.23312620206007845,0.0,0.0,0.1318760946791574,0.08512565307587487,0.10425720702853739,0.0,0.17025130615174974,0.0,0.10016708449412667,0.0,0.03872015463311832,0.11145564251507058,0.0,0.05057217374241737
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14907119849998599,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3849001794597505,0.0,0.0,0.11785113019775793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140028008402801
33,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35355339059327373,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025978352085154,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.12403473458920847,0.0,0.22360679774997896,0.19999999999999996,0.0,0.1025978352085154,0.1556997888323046,0.0,0.0,0.14142135623730948,0.18257418583505536,0.18650096164806276,0.12403473458920847,0.18257418583505536,0.12403473458920847,0.12909944487358055,0.0,0.0,0.13483997249264842,0.2051956704170308,0.10846522890932808,0.0,0.0,0.0,0.0,0.27386127875258304,0.0,0.0,0.18257418583505536,0.0,0.14322297480788657,0.0,0.08304547985373997,0.11952286093343936,0.0,0.10846522890932808
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386750490563073,0.0,0.0,0.0,0.0,0.11470786693528087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20412414523193148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.11322770341445956,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21081851067789195,0.0,0.0,0.14322297480788657,0.0,0.0,0.0,0.0,0.0
39,0.062017367294604234,0.0,0.05590169943749474,0.04999999999999999,0.0512989176042577,0.0512989176042577,0.0,0.0,0.0,0.0,0.0,0.04662524041201569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26352313834736496,0.0,0.0,0.0,0.0,0.0,0.05976143046671968,0.23717082451262844,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21081851067789195,0.0,0.0,0.0,0.0,0.08304547985373997,0.0,0.31622776601683794,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.0,0.08006407690254357,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24999999999999994,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13483997249264842,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.12909944487358055,0.31622776601683794,0.0,0.0,0.1025978352085154,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,0.35805743701971643,0.0,0.0,0.11952286093343936,0.0,0.10846522890932808
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07715167498104596,0.1889822365046136,0.0,0.0,0.0,0.12104550653376046,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890870806374748,0.0,0.1889822365046136,0.06052275326688023,0.0,0.0,0.0,0.13363062095621217,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05661385170722978,0.0,0.0,0.0944911182523068,0.0,0.17149858514250882
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6471502289294341,0.061898446059017294,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08006407690254358,0.0,0.0,0.0,0.0,0.06726727939963126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.41202096209968386,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.055048188256318034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09128709291752768,0.0,0.0,0.0,0.0,0.15339299776947407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46977617561176277,0.0,0.0,0.0
50,0.0,0.0,0.0,0.04999999999999999,0.0,0.0,0.0,0.0,0.06741998624632421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07905694150420949,0.0,0.0,0.0512989176042577,0.05423261445466404,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.05270462766947299,0.0,0.0,0.14322297480788657,0.0,0.041522739926869986,0.23904572186687872,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.4743416490252569,0.0
52,0.06362847629757777,0.0,0.1720618004029213,0.1538967528127731,0.0,0.05263157894736841,0.07987230638308716,0.06917144638660747,0.0,0.07254762501100116,0.0936585811581694,0.09567297464698797,0.12725695259515554,0.0936585811581694,0.06362847629757777,0.06622661785325219,0.0,0.0,0.06917144638660747,0.10526315789473682,0.05564148840746571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936585811581694,0.0,0.146943671674129,0.0,0.042601432284230495,0.061313933948496574,0.0,0.4451319072597257
