it.en,1,2,3,4,5,6,7,8,9,10,11,12
1,0.4713319914389922,0.3332820473366711,0.0,0.15491933384829668,0.13999999999999999,0.3279566366999691,0.3047000250462049,0.3381611171859807,0.16099689437998485,0.13416407864998736,0.08207826816681231,0.16165807537309518
2,0.28128433856309726,0.1988980632395388,0.0,0.19518001458970666,0.264575131106459,0.4507489358552088,0.24678382369818683,0.23669053416557542,0.16903085094570333,0.1267731382092775,0.15511334686589623,0.26186146828319085
3,0.13323467750529827,0.06280742930213278,0.0,0.18490006540840973,0.07161148740394328,0.26688025634181184,0.10390486669322622,0.15695698526580623,0.12810252304406972,0.04003203845127178,0.03673591791853225,0.12403473458920844
4,0.06933752452815364,0.04902903378454601,0.0,0.0,0.11180339887498948,0.08333333333333333,0.040555355282690636,0.03500700210070024,0.0,0.0,0.0,0.0
5,0.056613851707229795,0.16012815380508716,0.0,0.0,0.18257418583505536,0.06804138174397717,0.1655665446331305,0.08574929257125442,0.2041241452319315,0.051031036307982884,0.0468292905790847,0.05270462766947299
6,0.0,0.0,0.0,0.0,0.23094010767585027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.07071067811865474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.08362420100070908,0.05913123959890826,0.0,0.0,0.13483997249264842,0.0,0.04891159880445185,0.0,0.12060453783110546,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.07412493166611013,0.10482848367219183,0.0,0.0,0.11952286093343936,0.0890870806374748,0.130066495428618,0.07484811885651198,0.16035674514745463,0.0668153104781061,0.061313933948496574,0.06900655593423542
12,0.19611613513818402,0.20801257358446093,0.0,0.0,0.15811388300841897,0.1178511301977579,0.11470786693528087,0.09901475429766741,0.07071067811865475,0.08838834764831843,0.08111071056538126,0.09128709291752767
