it.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.1935483870967742,0.13513513513513514,0.08333333333333333,0.10344827586206896,0.11428571428571428,0.08333333333333333,0.06976744186046512,0.09090909090909091,0.06451612903225806,0.08333333333333333,0.1111111111111111,0.05714285714285714,0.0,0.02
2,0.23809523809523808,0.06896551724137931,0.47368421052631576,0.23529411764705882,0.21739130434782608,0.07692307692307693,0.16666666666666666,0.08695652173913043,0.1,0.21739130434782608,0.2608695652173913,0.0,0.0,0.02564102564102564
3,0.12121212121212122,0.05,0.11428571428571428,0.10344827586206896,0.11428571428571428,0.05405405405405406,0.06976744186046512,0.058823529411764705,0.1,0.08333333333333333,0.1111111111111111,0.0,0.0,0.02
4,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
5,0.08333333333333333,0.047619047619047616,0.07894736842105263,0.0967741935483871,0.28125,0.025,0.14285714285714285,0.02702702702702703,0.029411764705882353,0.07894736842105263,0.10526315789473684,0.0,0.0,0.019230769230769232
6,0.0,0.037037037037037035,0.0,0.0,0.0,0.041666666666666664,0.0,0.047619047619047616,0.0,0.0,0.23809523809523808,0.09523809523809523,0.0,0.0
7,0.06666666666666667,0.12121212121212122,0.030303030303030304,0.038461538461538464,0.0625,0.0,0.025,0.03333333333333333,0.07692307692307693,0.030303030303030304,0.029411764705882353,0.28,0.0,0.0
8,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.3333333333333333,0.0
9,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
