fr.en,1,2,3,4,5,6
1,0.0668153104781061,0.5613413993878117,0.0,0.0,0.0,0.06063390625908324
2,0.1336306209562122,0.4082482904638631,0.0,0.0,0.0,0.0
3,0.1889822365046136,0.07216878364870323,0.8749999999999998,0.0,0.0,0.0
4,0.07142857142857142,0.0,0.0,0.50709255283711,0.1889822365046136,0.3241018617760822
5,0.0944911182523068,0.0,0.0,0.22360679774997896,1.0,0.42874646285627205
6,0.06482037235521644,0.0,0.0,0.30678599553894814,0.34299717028501764,0.7058823529411765
