fr.en,1,2,3,4,5,6
1,0.043478260869565216,0.3333333333333333,0.0,0.0,0.0,0.038461538461538464
2,0.07142857142857142,0.1875,0.0,0.0,0.0,0.0
3,0.11764705882352941,0.045454545454545456,0.7777777777777778,0.0,0.0,0.0
4,0.047619047619047616,0.0,0.0,0.4,0.11764705882352941,0.19047619047619047
5,0.05555555555555555,0.0,0.0,0.125,1.0,0.2222222222222222
6,0.041666666666666664,0.0,0.0,0.14285714285714285,0.15789473684210525,0.47368421052631576
