de.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.3903600291794132,0.08451542547285164,0.20203050891044214,0.2857142857142857,0.20203050891044214,0.0,0.2452557357939863,0.11396057645963795,0.13363062095621217,0.25354627641855493,0.329914439536929,0.0,0.0,0.0
2,0.37573457465108967,0.2711630722733202,0.12964074471043288,0.18333969940564224,0.12964074471043288,0.19446111706564934,0.1573778950729267,0.21938172723813917,0.17149858514250882,0.16269784336399212,0.15877683720748895,0.0700140042014005,0.0,0.07868894753646337
3,0.5009794328681195,0.16269784336399212,0.6482037235521644,0.4583492485141056,0.3241018617760822,0.12964074471043288,0.4721336852187802,0.21938172723813917,0.25724787771376323,0.4338609156373123,0.4763305116224668,0.0,0.0,0.039344473768231684
4,0.2581988897471611,0.14907119849998599,0.1781741612749496,0.2519763153394848,0.1781741612749496,0.0890870806374748,0.21629522817435,0.20100756305184242,0.35355339059327373,0.22360679774997896,0.21821789023599236,0.0,0.0,0.05407380704358752
5,0.2752409412815901,0.09534625892455921,0.1709408646894569,0.4029114820126901,0.2849014411490949,0.11396057645963795,0.2421000623531261,0.12856486930664499,0.1507556722888818,0.4290581651605165,0.27914526311954124,0.0,0.0,0.06917144638660747
6,0.18856180831641267,0.0408248290463863,0.14638501094227999,0.20701966780270625,0.29277002188455997,0.0,0.2665569949915915,0.11009637651263607,0.0,0.24494897427831777,0.23904572186687875,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.086710996952412,0.08058229640253803,0.0,0.0,0.0,0.0,0.0,0.0
8,0.06262242910851494,0.10846522890932808,0.06482037235521644,0.09166984970282112,0.06482037235521644,0.06482037235521644,0.07868894753646336,0.14625448482542613,0.08574929257125441,0.10846522890932808,0.3175536744149779,0.140028008402801,0.0,0.039344473768231684
9,0.2817180849095055,0.2439750182371333,0.11664236870396087,0.1649572197684645,0.17496355305594133,0.0,0.17699808135119716,0.0657951694959769,0.1543033499620919,0.14638501094227999,0.19047619047619047,0.44095855184409843,0.0,0.0
