it.fr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
11,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.08451542547285165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14433756729740646,0.0,0.0,0.0,0.14433756729740646,0.1386750490563073,0.1336306209562122,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0,0.1091089451179962,0.0,0.0,0.0,0.0,0.08574929257125441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09166984970282112,0.0944911182523068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05407380704358752,0.0,0.0,0.0,0.0,0.0,0.10814761408717503,0.3984095364447979,0.23570226039551587,0.21081851067789195,0.0,0.0890870806374748,0.0,0.04811252243246882,0.11111111111111113,0.0,0.0,0.045360921162651446,0.16666666666666666,0.047140452079103175,0.1781741612749496,0.0,0.0,0.0,0.11785113019775793,0.09829463743659811,0.0,0.0,0.07106690545187015,0.0,0.0,0.1307440900921227,0.12598815766974242,0.06537204504606135,0.0,0.0,0.0,0.04303314829119352,0.0,0.0,0.0,0.0,0.06804138174397717,0.0,0.0,0.0,0.08084520834544433,0.1143323900950059,0.47140452079103173,0.20412414523193154,0.0,0.0,0.15075567228888181,0.0,0.0890870806374748,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944911182523068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451542547285165,0.0,0.0,0.0,0.0,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425720702853739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07559289460184544,0.22360679774997896,0.0,0.0,0.0,0.14142135623730948,0.3651483716701107,0.0,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18650096164806276,0.0,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.0816496580927726,0.0,0.0816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811252243246881,0.0,0.0,0.0,0.0,0.07715167498104597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299407883487121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0
18,0.057353933467640436,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08451542547285165,0.125,0.11180339887498948,0.0,0.3779644730092272,0.07905694150420949,0.15309310892394865,0.05892556509887897,0.0,0.10206207261596577,0.0,0.08838834764831843,0.15,0.0944911182523068,0.0,0.0,0.0,0.0625,0.10425720702853739,0.07216878364870323,0.0,0.07537783614444091,0.0,0.07216878364870323,0.20801257358446093,0.1336306209562122,0.06933752452815364,0.0,0.0,0.11180339887498948,0.04564354645876384,0.0,0.0,0.07537783614444091,0.0545544725589981,0.07216878364870323,0.0,0.0,0.0,0.08574929257125441,0.0,0.0,0.0,0.0,0.0,0.15990053726670783,0.0,0.0944911182523068,0.0,0.0,0.0
19,0.1873171623163388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20412414523193154,0.18257418583505536,0.0,0.1543033499620919,0.0,0.16666666666666669,0.09622504486493764,0.0,0.0,0.0,0.14433756729740646,0.16329931618554522,0.1543033499620919,0.0,0.0,0.0,0.10206207261596577,0.08512565307587487,0.0,0.0,0.2461829819586655,0.0,0.0,0.11322770341445959,0.1091089451179962,0.11322770341445959,0.0,0.0,0.0,0.14907119849998599,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.0,0.0,0.0700140042014005,0.0,0.0,0.0,0.0,0.0,0.4351941398892446,0.0,0.4629100498862757,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0668153104781061,0.08451542547285165,0.0,0.0,0.0,0.0,0.0,0.0890870806374748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048795003647426664,0.0,0.0,0.0,0.0,0.0,0.058321184351980436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336306209562122,0.0,0.2672612419124244,0.15430334996209194,0.0
21,0.0,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.05976143046671968,0.0,0.0,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.14433756729740646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10206207261596574,0.0,0.0,0.0,0.10206207261596574,0.09805806756909201,0.0944911182523068,0.0,0.0,0.0,0.15811388300841897,0.0,0.0,0.0,0.0,0.07715167498104596,0.0,0.0,0.0,0.0,0.06063390625908324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178511301977579,0.10206207261596574,0.0
22,0.07843304784240031,0.07597371763975863,0.07207499701564471,0.028490144114909487,0.0,0.0,0.026144349280800103,0.09631426606617743,0.2279211529192759,0.1019294382875251,0.07597371763975863,0.0430730492253948,0.036037498507822355,0.2326210525996177,0.05372153093502535,0.06091449038731726,0.09304842103984709,0.043863446330651264,0.12087344460380703,0.045584230583855176,0.0430730492253948,0.02234950781338371,0.0,0.0,0.05698028822981897,0.07128726847826362,0.0,0.04029114820126901,0.06872081327440495,0.0,0.0,0.09482093118615209,0.06091449038731726,0.09482093118615209,0.0,0.020806259464411975,0.05096471914376255,0.10403129732205987,0.0,0.0,0.0,0.0,0.03289758474798845,0.1019294382875251,0.0,0.0,0.019544077624852607,0.0552789992822782,0.11396057645963795,0.03289758474798845,0.0,0.0,0.07288942961247936,0.05698028822981897,0.0430730492253948,0.0,0.16448792373994225,0.0
23,0.0,0.1111111111111111,0.21081851067789195,0.0,0.0,0.0,0.30588764516074896,0.2817180849095055,0.0,0.0,0.0,0.0,0.0,0.06804138174397717,0.07856742013183861,0.0,0.2721655269759087,0.06415002990995841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09622504486493763,0.2357022603955158,0.0,0.0,0.09622504486493763,0.09245003270420486,0.0890870806374748,0.0,0.0,0.0,0.14907119849998599,0.0,0.0,0.0,0.0,0.07273929674533079,0.0,0.0,0.0,0.0,0.057166195047502935,0.242535625036333,0.08333333333333333,0.09622504486493763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944911182523068,0.07881104062391006,0.1091089451179962,0.26726124191242434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13801311186847084,0.0,0.0,0.11396057645963795,0.0,0.0,0.0,0.0,0.0,0.12964074471043285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.10814761408717503,0.0,0.14907119849998599,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.21081851067789195,0.0,0.0890870806374748,0.0,0.04811252243246882,0.7222222222222223,0.0,0.0,0.09072184232530289,0.16666666666666666,0.047140452079103175,0.1781741612749496,0.0,0.0,0.0,0.11785113019775793,0.09829463743659811,0.0,0.08333333333333333,0.1421338109037403,0.0,0.0,0.1307440900921227,0.18898223650461363,0.1307440900921227,0.0,0.04303314829119352,0.0,0.04303314829119352,0.0,0.0,0.07106690545187015,0.0,0.13608276348795434,0.0,0.0,0.07106690545187015,0.1212678125181665,0.0,0.0,0.0,0.0,0.10540925533894598,0.15075567228888181,0.0,0.0890870806374748,0.0,0.0,0.0
26,0.0,0.09245003270420486,0.0,0.0,0.0,0.0,0.0,0.04688072309384954,0.0,0.0,0.09245003270420486,0.0,0.0,0.0,0.0,0.44474958999666075,0.11322770341445959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06933752452815364,0.0,0.08006407690254358,0.0,0.0,0.09245003270420486,0.08006407690254358,0.07692307692307693,0.07412493166611013,0.0,0.0,0.0,0.12403473458920847,0.0,0.0,0.0,0.0,0.060522753266880246,0.0,0.0,0.0,0.0,0.047565149415449405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0,0.09128709291752768,0.0,0.0,0.3651483716701107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09325048082403138,0.0,0.0,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.0816496580927726,0.0,0.0816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0
28,0.04499212706658475,0.06537204504606135,0.0,0.04902903378454601,0.062017367294604234,0.0,0.0,0.0,0.0,0.08770580193070293,0.0,0.0,0.12403473458920847,0.0,0.04622501635210243,0.0,0.0,0.528395949267478,0.0,0.07844645405527362,0.0,0.0,0.08770580193070293,0.052414241836095915,0.0,0.12267912301642962,0.0,0.0,0.11826247919781652,0.0,0.0,0.10878565864408424,0.10482848367219183,0.0,0.05913123959890826,0.10741723110591493,0.0,0.03580574370197165,0.0,0.0,0.11826247919781652,0.0,0.056613851707229795,0.0,0.04003203845127179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09805806756909202,0.0,0.06537204504606135,0.056613851707229795,0.0
29,0.1025978352085154,0.0,0.0,0.0,0.14142135623730948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15811388300841897,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.0,0.0,0.0,0.14907119849998599,0.12909944487358055,0.12403473458920847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.17342199390482396,0.1259881576697424,0.05976143046671968,0.0,0.0,0.0,0.0,0.0,0.0944911182523068,0.16903085094570328,0.0,0.14285714285714285,0.0,0.07715167498104596,0.0445435403187374,0.0,0.07715167498104596,0.10910894511799618,0.06681531047810609,0.8693182879212227,0.21428571428571425,0.07412493166611012,0.08451542547285164,0.050507627227610534,0.0944911182523068,0.19702760155977517,0.0545544725589981,0.0,0.2279211529192759,0.0,0.0,0.3144854510165755,0.15152288168283162,0.10482848367219183,0.11396057645963795,0.0,0.0,0.13801311186847084,0.0,0.0,0.0,0.0,0.1091089451179962,0.0,0.0,0.0,0.03241018617760821,0.0,0.0,0.0,0.0,0.0,0.20145574100634506,0.0,0.14285714285714285,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451542547285165,0.0,0.0,0.0,0.12649110640673517,0.35856858280031806,0.062017367294604234,0.0,0.0,0.0,0.0659380473395787,0.0,0.0,0.0,0.0,0.0,0.0,0.1690308509457033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.04415107856883479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11547005383792515,0.0,0.4151682458530185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10286889997472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04667600280093366,0.0,0.0,0.058025885318565944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.1259881576697424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07273929674533079,0.0,0.07559289460184544,0.0,0.0,0.5070925528371099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482848367219183,0.0,0.0,0.11396057645963795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.05564148840746571,0.0,0.0,0.0,0.07669649888473704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07669649888473704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3241018617760822,0.0,0.0,0.0,0.0,0.0,0.16169041669088866,0.0700140042014005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07669649888473704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.05407380704358752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.21081851067789195,0.0,0.0890870806374748,0.0,0.09622504486493764,0.11111111111111113,0.0,0.0,0.0,0.16666666666666666,0.09428090415820635,0.1781741612749496,0.0,0.0,0.0,0.41247895569215276,0.24573659359149527,0.0,0.0,0.07106690545187015,0.0,0.06804138174397717,0.19611613513818407,0.12598815766974242,0.06537204504606135,0.0,0.0,0.0,0.04303314829119352,0.0,0.0,0.0,0.0,0.06804138174397717,0.0,0.0,0.0,0.16169041669088866,0.0,0.0,0.0,0.0,0.0,0.15075567228888181,0.0,0.0890870806374748,0.0,0.0,0.0
36,0.16222142113076254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.21081851067789195,0.0,0.0890870806374748,0.0,0.14433756729740646,0.055555555555555566,0.0,0.09622504486493764,0.13608276348795434,0.08333333333333333,0.1885618083164127,0.1781741612749496,0.04622501635210243,0.0,0.0,0.05892556509887897,0.5897678246195887,0.06804138174397717,0.0,0.21320071635561047,0.0,0.0,0.1307440900921227,0.12598815766974242,0.06537204504606135,0.0,0.08606629658238704,0.0,0.17213259316477408,0.07453559924999299,0.0,0.1421338109037403,0.0,0.20412414523193154,0.0,0.0,0.0,0.040422604172722164,0.0,0.05892556509887897,0.0,0.0,0.0,0.251259453814803,0.11785113019775793,0.1781741612749496,0.0,0.0,0.0
37,0.0,0.08606629658238703,0.0,0.0,0.0,0.0,0.0,0.04364357804719847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10540925533894598,0.0,0.0,0.051639777949432225,0.0,0.0,0.0,0.06900655593423542,0.06454972243679027,0.05383819020581655,0.5962847939999439,0.09128709291752767,0.0778498944161523,0.0,0.07453559924999299,0.0716114874039433,0.06900655593423542,0.0716114874039433,0.0778498944161523,0.0,0.11547005383792514,0.18856180831641267,0.0816496580927726,0.0,0.0,0.0563436169819011,0.0,0.0,0.0,0.0,0.044280744277004756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.3872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.09622504486493764,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11785113019775793,0.7216878364870323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07453559924999299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12309149097933275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.12262786789699315,0.0,0.08451542547285165,0.0,0.0,0.0,0.061313933948496574,0.045175395145262566,0.1336306209562122,0.23904572186687872,0.0,0.10101525445522107,0.0,0.1091089451179962,0.12598815766974242,0.0,0.0,0.1543033499620919,0.0944911182523068,0.16035674514745463,0.10101525445522107,0.052414241836095915,0.0,0.0,0.0668153104781061,0.16718346377260587,0.07715167498104597,0.0,0.5640760748177662,0.0,0.0,0.22237479499833038,0.14285714285714285,0.07412493166611013,0.0,0.0,0.0,0.09759000729485333,0.08451542547285165,0.0,0.08058229640253803,0.0,0.15430334996209194,0.0,0.0,0.0,0.04583492485141056,0.0,0.0,0.0,0.0,0.0,0.1709408646894569,0.0,0.10101525445522107,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08164965809277261,0.0,0.0,0.0,0.1091089451179962,0.10206207261596577,0.08512565307587487,0.11785113019775793,0.0,0.0,0.0,0.0,0.0,0.0,0.11322770341445959,0.12309149097933275,0.0,0.0,0.223606797749979,0.12909944487358058,0.0,0.2461829819586655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.13006649542861798,0.1259881576697424,0.05976143046671968,0.0,0.05976143046671968,0.0,0.0,0.0,0.0,0.0,0.0629940788348712,0.0,0.0,0.0,0.0445435403187374,0.050507627227610534,0.0,0.07273929674533079,0.0,0.07559289460184544,0.0,0.0,0.08451542547285164,0.10101525445522107,0.0472455591261534,0.03940552031195503,0.0,0.0,0.05698028822981897,0.2519763153394848,0.2727723627949905,0.15724272550828775,0.0,0.0,0.1709408646894569,0.10350983390135313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05698028822981897,0.06482037235521643,0.0,0.0,0.0545544725589981,0.0,0.16903085094570328,0.040291148201269014,0.0,0.07142857142857142,0.0,0.0,0.0
42,0.07647191129018724,0.0,0.10540925533894598,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.14907119849998599,0.0,0.1259881576697424,0.0,0.06804138174397717,0.0,0.0,0.0,0.12830005981991682,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.13900960937138318,0.0,0.0,0.20100756305184242,0.0,0.0,0.6471502289294341,0.0,0.0,0.0,0.06085806194501846,0.0,0.06085806194501846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.07905694150420949,0.0,0.0,0.07254762501100116,0.0,0.0,0.0,0.0,0.0,0.0,0.12909944487358058,0.0,0.0,0.0,0.0,0.0,0.06324555320336758,0.0,0.0,0.0,0.08451542547285165,0.0,0.0,0.09128709291752768,0.11180339887498948,0.0,0.0,0.09128709291752768,0.0,0.0,0.0,0.0,0.0,0.0,0.05773502691896257,0.0,0.0,0.09534625892455924,0.0,0.0,0.0,0.06454972243679029,0.0,0.0,0.07669649888473704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10540925533894598,0.0,0.0
44,0.12725695259515554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773500981126146,0.12403473458920847,0.0,0.10482848367219183,0.0,0.16984155512168939,0.1307440900921227,0.0,0.11322770341445959,0.10675210253672476,0.09805806756909201,0.22188007849009164,0.10482848367219183,0.0,0.0,0.0,0.06933752452815364,0.11566298639324807,0.0,0.0,0.25087260300212727,0.0,0.0,0.07692307692307693,0.7412493166611013,0.07692307692307693,0.0,0.10127393670836667,0.0,0.15191090506255,0.08770580193070293,0.0,0.16724840200141816,0.0,0.24019223070763074,0.0,0.056613851707229795,0.0,0.047565149415449405,0.0,0.06933752452815364,0.0,0.0,0.0,0.2956561979945413,0.1386750490563073,0.20965696734438366,0.0,0.0,0.0
